Taxon_name	Status	MinAge	MaxAge	Site
Cadoceras	extinct	161.5	165.3	158708
Cadoceras	extinct	161.5	165.3	158709
Lilloettia	extinct	161.5	165.3	158710
Iniskinites	extinct	161.5	165.3	158711
Chinitnites	extinct	161.5	165.3	158711
Phylloceras	extinct	161.5	165.3	158880
Cadoceras	extinct	161.5	165.3	158881
Oxycerites	extinct	161.5	165.3	158882
Xenocephalites	extinct	161.5	165.3	158882
Cadoceras	extinct	161.5	165.3	158882
Cadoceras	extinct	161.5	165.3	158883
Cadoceras	extinct	161.5	165.3	158884
Cadoceras	extinct	161.5	165.3	158885
Cadoceras	extinct	161.5	165.3	158886
Lilloettia	extinct	161.5	165.3	158887
Cadoceras	extinct	161.5	165.3	158887
Phylloceras	extinct	161.5	165.3	158888
Iniskinites	extinct	161.5	165.3	158888
Chinitnites	extinct	161.5	165.3	158888
Cadoceras	extinct	161.5	165.3	158889
Cadoceras	extinct	161.5	165.3	158890
Oxycerites	extinct	161.5	165.3	158891
Kheraiceras	extinct	161.5	165.3	158891
Cadoceras	extinct	161.5	165.3	158892
Cadoceras	extinct	161.5	165.3	158893
Cadoceras	extinct	161.5	165.3	158894
Phylloceras	extinct	161.5	165.3	158895
Cadoceras	extinct	161.5	165.3	158895
Cadoceras	extinct	161.5	165.3	158896
Cadoceras	extinct	161.5	165.3	158897
Cadoceras	extinct	161.5	165.3	158898
Cadoceras	extinct	161.5	165.3	158899
Iniskinites	extinct	161.5	165.3	158900
Procerites	extinct	161.5	165.3	158900
Cosmoceras	extinct	161.5	165.3	158901
Kepplerites	extinct	161.5	165.3	158902
Cosmoceras	extinct	161.5	165.3	158902
Phylloceras	extinct	161.5	165.3	158903
Iniskinites	extinct	161.5	165.3	158903
Procerites	extinct	161.5	165.3	158903
Iniskinites	extinct	161.5	165.3	158904
Iniskinites	extinct	161.5	165.3	158905
Kepplerites	extinct	161.5	165.3	158905
Choffatia	extinct	161.5	165.3	158905
Cadoceras	extinct	161.5	165.3	158906
Iniskinites	extinct	161.5	165.3	158907
Kepplerites	extinct	161.5	165.3	158907
Oxycerites	extinct	161.5	165.3	158908
Lilloettia	extinct	161.5	165.3	158908
Xenocephalites	extinct	161.5	165.3	158908
Iniskinites	extinct	161.5	165.3	158908
Cadoceras	extinct	161.5	165.3	158908
Cadoceras	extinct	161.5	165.3	158909
Phylloceras	extinct	161.5	165.3	158910
Cadoceras	extinct	161.5	165.3	158910
Gowericeras	extinct	161.5	165.3	158910
Cadoceras	extinct	161.5	165.3	158911
Phylloceras	extinct	161.5	165.3	158912
Cadoceras	extinct	161.5	165.3	158912
Cadoceras	extinct	161.5	165.3	158913
Phylloceras	extinct	161.5	165.3	158914
Lilloettia	extinct	161.5	165.3	158914
Xenocephalites	extinct	161.5	165.3	158914
Cadoceras	extinct	161.5	165.3	158914
Cadoceras	extinct	161.5	165.3	158907
Phylloceras	extinct	161.5	165.3	158915
Cadoceras	extinct	161.5	165.3	158915
Kepplerites	extinct	161.5	165.3	158915
Phylloceras	extinct	161.5	165.3	158916
Oppelia	extinct	161.5	165.3	158916
Lilloettia	extinct	161.5	165.3	158916
Cadoceras	extinct	161.5	165.3	158916
Cadoceras	extinct	161.5	165.3	158917
Kosmoceras	extinct	161.5	165.3	158918
Kepplerites	extinct	161.5	165.3	158919
Phylloceras	extinct	161.5	165.3	158920
Lilloettia	extinct	161.5	165.3	158920
Cadoceras	extinct	161.5	165.3	158920
Seymourites	extinct	161.5	165.3	158920
Cadoceras	extinct	161.5	165.3	158921
Cadoceras	extinct	161.5	165.3	158922
Pseudocadoceras	extinct	161.5	165.3	158923
Cadoceras	extinct	161.5	165.3	158924
Cadoceras	extinct	161.5	165.3	158925
Cadoceras	extinct	161.5	165.3	158926
Pseudocadoceras	extinct	161.5	165.3	158926
Cadoceras	extinct	161.5	165.3	158927
Cadoceras	extinct	161.5	165.3	158928
Cadoceras	extinct	161.5	165.3	158929
Pseudocadoceras	extinct	161.5	165.3	158929
Cadoceras	extinct	161.5	165.3	158930
Pseudocadoceras	extinct	161.5	165.3	158930
Phylloceras	extinct	161.5	165.3	158931
Pseudocadoceras	extinct	161.5	165.3	158932
Cadoceras	extinct	161.5	165.3	158933
Pseudocadoceras	extinct	161.5	165.3	158933
Cadoceras	extinct	161.5	165.3	158934
Cadoceras	extinct	161.5	165.3	158935
Pseudocadoceras	extinct	161.5	165.3	158935
Cadoceras	extinct	161.5	165.3	158937
Pseudocadoceras	extinct	161.5	165.3	158937
Cadoceras	extinct	161.5	165.3	158938
Cadoceras	extinct	161.5	165.3	158939
Cadoceras	extinct	161.5	165.3	158940
Lilloettia	extinct	161.5	165.3	158941
Cadoceras	extinct	161.5	165.3	158942
Cadoceras	extinct	161.5	165.3	158943
Cadoceras	extinct	161.5	165.3	158944
Cadoceras	extinct	161.5	165.3	158945
Parareineckeia	extinct	161.5	165.3	158946
Lilloettia	extinct	161.5	165.3	158947
Cadoceras	extinct	161.5	165.3	158947
Lilloettia	extinct	161.5	165.3	158948
Cadoceras	extinct	161.5	165.3	158948
Lilloettia	extinct	161.5	165.3	158949
Cadoceras	extinct	161.5	165.3	158949
Oxycerites	extinct	161.5	165.3	158951
Cadoceras	extinct	161.5	165.3	158951
Cadoceras	extinct	161.5	165.3	158952
Cadoceras	extinct	161.5	165.3	158953
Iniskinites	extinct	161.5	165.3	158954
Kepplerites	extinct	161.5	165.3	158954
Cadoceras	extinct	161.5	165.3	158955
Cadoceras	extinct	161.5	165.3	158956
Lilloettia	extinct	161.5	165.3	158957
Lilloettia	extinct	161.5	165.3	158958
Cadoceras	extinct	161.5	165.3	158958
Cadoceras	extinct	161.5	165.3	158959
Lilloettia	extinct	161.5	165.3	158960
Cadoceras	extinct	161.5	165.3	158961
Virgatosphinctes	extinct	143.1	154.8	158964
Kossmatia	extinct	143.1	154.8	158964
Phylloceras	extinct	161.5	165.3	158649
Cadoceras	extinct	161.5	165.3	158965
Cadoceras	extinct	161.5	165.3	158696
Iniskinites	extinct	165.3	168.2	158966
Xenocephalites	extinct	165.3	168.2	158966
Lilloettia	extinct	165.3	168.2	158967
Neuqueniceras	extinct	165.3	168.2	158967
Iniskinites	extinct	165.3	168.2	158968
Choffatia	extinct	165.3	168.2	158968
Iniskinites	extinct	165.3	168.2	158969
Xenocephalites	extinct	165.3	168.2	158969
Iniskinites	extinct	165.3	168.2	158970
Stehnocephalites	extinct	165.3	168.2	158971
Stehnocephalites	extinct	165.3	168.2	158972
Lilloettia	extinct	165.3	168.2	158972
Lilloettia	extinct	165.3	168.2	158973
Stehnocephalites	extinct	165.3	168.2	158973
Xenocephalites	extinct	165.3	168.2	158973
Oxycerites	extinct	165.3	168.2	158973
Choffatia	extinct	165.3	168.2	158973
Choffatia	extinct	165.3	168.2	158974
Stehnocephalites	extinct	165.3	168.2	158975
Xenocephalites	extinct	165.3	168.2	158975
Choffatia	extinct	165.3	168.2	158975
Stehnocephalites	extinct	165.3	168.2	158976
Neuqueniceras	extinct	165.3	168.2	158976
Stehnocephalites	extinct	165.3	168.2	158977
Stehnocephalites	extinct	165.3	168.2	158978
Choffatia	extinct	165.3	168.2	158978
Xenocephalites	extinct	165.3	168.2	158979
Stehnocephalites	extinct	165.3	168.2	158979
Eurycephalites	extinct	165.3	168.2	158980
Stehnocephalites	extinct	165.3	168.2	158981
Eurycephalites	extinct	165.3	168.2	158981
Stehnocephalites	extinct	161.5	165.3	158982
Eurycephalites	extinct	161.5	165.3	158983
Choffatia	extinct	161.5	165.3	158983
Phylloceras	extinct	161.5	165.3	158984
Eurycephalites	extinct	161.5	165.3	158984
Xenocephalites	extinct	161.5	165.3	158984
Glottoceras	extinct	110.1	113.2	158985
Desmoceras	extinct	110.1	113.2	158985
Neodeshayesites	extinct	110.1	113.2	158985
Prolyelliceras	extinct	106.3	110.1	88174
Eubrancoceras	extinct	106.3	110.1	88174
Douvilleiceras	extinct	110.1	113.2	158986
Knemiceras	extinct	110.1	113.2	158986
Parengonoceras	extinct	106.3	110.1	88175
Glottoceras	extinct	106.3	110.1	158987
Douvilleiceras	extinct	106.3	110.1	158988
Glottoceras	extinct	106.3	110.1	158988
Thomasites	extinct	89.8	93.9	88199
Coilopoceras	extinct	89.8	93.9	158989
Pseudoaspidoceras	extinct	89.8	93.9	158989
Mammites	extinct	89.8	93.9	158989
Coilopoceras	extinct	89.8	93.9	158990
Wrightoceras	extinct	89.8	93.9	158990
Kepplerites	extinct	161.5	165.3	158992
Kepplerites	extinct	161.5	165.3	158993
Holcostephanus	extinct	141	143.1	158995
Hypolissoceras	extinct	141	143.1	158995
Pseudosubplanites	extinct	141	143.1	158995
Berriasella	extinct	141	143.1	158995
Taleshites	extinct	141	143.1	158995
Subalpinites	extinct	141	143.1	158995
Berriasella	extinct	141	143.1	158996
Taleshites	extinct	141	143.1	158996
Hegaratella	extinct	141	143.1	158997
Berriasella	extinct	141	143.1	158998
Taleshites	extinct	141	143.1	158998
Holcostephanus	extinct	141	143.1	158999
Hypolissoceras	extinct	141	143.1	158999
Berriasella	extinct	141	143.1	158999
Pseudosubplanites	extinct	141	143.1	158999
Taleshites	extinct	141	143.1	158999
Malbosiceras	extinct	141	143.1	159000
Taleshites	extinct	141	143.1	159000
Berriasella	extinct	141	143.1	159000
Berriasella	extinct	141	143.1	159001
Berriasella	extinct	141	143.1	159002
Berriasella	extinct	141	143.1	159003
Haploceras	extinct	141	143.1	159003
Berriasella	extinct	141	143.1	159004
Delphinella	extinct	141	143.1	159004
Malbosiceras	extinct	141	143.1	159004
Spiticeras	extinct	141	143.1	159004
Pseudoneocomites	extinct	141	143.1	159004
Berriasella	extinct	141	143.1	159005
Berriasella	extinct	141	143.1	159006
Pseudosubplanites	extinct	141	143.1	159007
Berriasella	extinct	141	143.1	159008
Wrightoceras	extinct	89.8	93.9	56898
Wrightoceras	extinct	89.8	93.9	159009
Heterotissotia	extinct	85.7	89.8	105520
Buchiceras	extinct	85.7	89.8	105520
Mesopuzosia	extinct	85.7	89.8	105520
Solgerites	extinct	85.7	89.8	105520
Solgerites	extinct	89.8	93.9	88155
Buchiceras	extinct	85.7	89.8	159010
Heterotissotia	extinct	85.7	89.8	159010
Barroisiceras	extinct	85.7	89.8	159010
Forresteria	extinct	85.7	89.8	159010
Pseudolissoceras	extinct	143.1	149.2	159011
Umsinenoceras	extinct	110.1	113.2	159012
Roberticeras	extinct	110.1	113.2	159012
Uhligella	extinct	110.1	113.2	159012
Cleoniceras	extinct	110.1	113.2	159012
Pictetia	extinct	110.1	113.2	159012
Piatnitzkyceras	extinct	110.1	113.2	159013
Paltechioceras	extinct	192.9	199.5	159078
Beaniceras	extinct	184.2	192.9	159141
Aegoceras	extinct	184.2	192.9	159141
Liparoceras	extinct	184.2	192.9	159141
Lytoceras	extinct	184.2	192.9	159141
Tragophylloceras	extinct	184.2	192.9	159141
Liparoceras	extinct	184.2	192.9	159143
Lytoceras	extinct	184.2	192.9	159143
Liparoceras	extinct	184.2	192.9	159147
Lytoceras	extinct	184.2	192.9	159147
Tropidoceras	extinct	184.2	192.9	159147
Acanthopleuroceras	extinct	184.2	192.9	159147
Lytoceras	extinct	184.2	192.9	159156
Tropidoceras	extinct	184.2	192.9	159156
Lytoceras	extinct	184.2	192.9	159158
Dayiceras	extinct	184.2	192.9	159158
Tropidoceras	extinct	184.2	192.9	159158
Liparoceras	extinct	184.2	192.9	159161
Dayiceras	extinct	184.2	192.9	159162
Acanthopleuroceras	extinct	184.2	192.9	159163
Tragophylloceras	extinct	184.2	192.9	159163
Acanthopleuroceras	extinct	184.2	192.9	159178
Tragophylloceras	extinct	184.2	192.9	159178
Tropidoceras	extinct	184.2	192.9	159180
Tragophylloceras	extinct	184.2	192.9	159180
Coeloceras	extinct	184.2	192.9	159187
Uptonia	extinct	184.2	192.9	159187
Uptonia	extinct	184.2	192.9	159188
Uptonia	extinct	184.2	192.9	159189
Aegoceras	extinct	184.2	192.9	159243
Androgynoceras	extinct	184.2	192.9	159243
Prodactylioceras	extinct	184.2	192.9	159243
Liparoceras	extinct	184.2	192.9	159243
Androgynoceras	extinct	184.2	192.9	159244
Aegoceras	extinct	184.2	192.9	159244
Prodactylioceras	extinct	184.2	192.9	159244
Androgynoceras	extinct	184.2	192.9	159245
Aegoceras	extinct	184.2	192.9	159245
Prodactylioceras	extinct	184.2	192.9	159245
Lytoceras	extinct	184.2	192.9	159245
Prodactylioceras	extinct	184.2	192.9	159246
Liparoceras	extinct	184.2	192.9	159246
Amaltheus	extinct	184.2	192.9	159247
Coroniceras	extinct	192.9	199.5	159017
Calliphylloceras	extinct	192.9	199.5	159017
Eoderoceras	extinct	192.9	199.5	159017
Asteroceras	extinct	192.9	199.5	159466
Oxynoticeras	extinct	192.9	199.5	159467
Cheltonia	extinct	192.9	199.5	159468
Cheltonia	extinct	192.9	199.5	159469
Gleviceras	extinct	192.9	199.5	159469
Oxynoticeras	extinct	192.9	199.5	159469
Cheltonia	extinct	192.9	199.5	159470
Oxynoticeras	extinct	192.9	199.5	159470
Bifericeras	extinct	192.9	199.5	159471
Cheltonia	extinct	192.9	199.5	159471
Gleviceras	extinct	192.9	199.5	159471
Oxynoticeras	extinct	192.9	199.5	159471
Palaeoechioceras	extinct	192.9	199.5	159471
Bifericeras	extinct	192.9	199.5	159472
Gleviceras	extinct	192.9	199.5	159472
Oxynoticeras	extinct	192.9	199.5	159472
Palaeoechioceras	extinct	192.9	199.5	159472
Bifericeras	extinct	192.9	199.5	159473
Cheltonia	extinct	192.9	199.5	159473
Gleviceras	extinct	192.9	199.5	159473
Palaeoechioceras	extinct	192.9	199.5	159473
Bifericeras	extinct	192.9	199.5	159474
Cheltonia	extinct	192.9	199.5	159474
Palaeoechioceras	extinct	192.9	199.5	159474
Palaeoechioceras	extinct	192.9	199.5	159476
Crucilobiceras	extinct	192.9	199.5	159478
Palaeoechioceras	extinct	192.9	199.5	159478
Palaeoechioceras	extinct	192.9	199.5	159479
Paracymbites	extinct	192.9	199.5	159474
Simonyceras	extinct	233.6	237	159521
Simonyceras	extinct	233.6	237	159532
Placites	extinct	211.18	215.38	159515
Mojsvarites	extinct	227.3	233.6	159542
Mojsvarites	extinct	227.3	233.6	159552
Mojsvarites	extinct	233.6	237	159521
Mojsvarites	extinct	233.6	237	159524
Mojsvarites	extinct	233.6	237	159526
Rhacophyllites	extinct	201.4	205.7	159558
Rhacophyllites	extinct	201.4	205.7	159559
Rhacophyllites	extinct	201.4	205.7	159560
Rhacophyllites	extinct	201.4	205.7	159561
Rhacophyllites	extinct	201.4	205.7	159562
Rhacophyllites	extinct	205.7	211.18	159544
Rhacophyllites	extinct	205.7	211.18	159563
Rhacophyllites	extinct	205.7	211.18	159564
Rhacophyllites	extinct	205.7	211.18	159543
Rhacophyllites	extinct	215.38	227.3	159516
Rhacophyllites	extinct	211.18	215.38	159565
Rhacophyllites	extinct	211.18	215.38	159515
Rhacophyllites	extinct	205.7	211.18	159549
Rhacophyllites	extinct	205.7	227.3	159566
Rhacophyllites	extinct	211.18	215.38	159568
Tragorhacoceras	extinct	205.7	211.18	159543
Tragorhacoceras	extinct	215.38	227.3	159516
Rhacophyllites	extinct	201.4	205.7	159569
Rhacophyllites	extinct	227.3	233.6	159542
Rhacophyllites	extinct	227.3	233.6	159570
Rhacophyllites	extinct	215.38	227.3	159541
Megaphyllites	extinct	205.7	227.3	159571
Megaphyllites	extinct	205.7	227.3	159572
Megaphyllites	extinct	201.4	205.7	159569
Megaphyllites	extinct	215.38	227.3	159516
Megaphyllites	extinct	215.38	227.3	159573
Megaphyllites	extinct	211.18	215.38	159574
Megaphyllites	extinct	215.38	227.3	159541
Megaphyllites	extinct	233.6	237	159521
Megaphyllites	extinct	233.6	237	159576
Megaphyllites	extinct	233.6	237	159532
Megaphyllites	extinct	233.6	237	159577
Megaphyllites	extinct	233.6	237	159528
Placites	extinct	201.4	205.7	159555
Placites	extinct	201.4	205.7	159560
Placites	extinct	201.4	205.7	159559
Placites	extinct	205.7	211.18	159543
Placites	extinct	205.7	211.18	159563
Placites	extinct	205.7	211.18	159564
Placites	extinct	215.38	227.3	159516
Discophyllites	extinct	215.38	227.3	159578
Placites	extinct	215.38	227.3	159578
Placites	extinct	233.6	237	159521
Simonyceras	extinct	233.6	237	159524
Megaphyllites	extinct	233.6	237	159524
Mojsvarites	extinct	233.6	237	159532
Megaphyllites	extinct	227.3	233.6	159552
Megaphyllites	extinct	227.3	233.6	159542
Placites	extinct	205.7	211.18	159544
Paragymnites	extinct	205.7	211.18	159544
Placites	extinct	215.38	227.3	159573
Placites	extinct	211.18	215.38	159574
Hyattites	extinct	233.6	237	159521
Carnites	extinct	233.6	237	159532
Carnites	extinct	233.6	237	159524
Carnites	extinct	233.6	237	159528
Carnites	extinct	233.6	237	159575
Pinacoceras	extinct	233.6	237	159524
Pinacoceras	extinct	205.7	211.18	159543
Pinacoceras	extinct	205.7	211.18	159544
Pinacoceras	extinct	211.18	215.38	159515
Pinacoceras	extinct	205.7	211.18	159556
Pinacoceras	extinct	211.18	215.38	159540
Pinacoceras	extinct	211.18	215.38	159565
Pinacoceras	extinct	211.18	215.38	159546
Pinacoceras	extinct	233.6	237	159521
Pompeckjites	extinct	233.6	237	159521
Pompeckjites	extinct	233.6	237	159532
Pompeckjites	extinct	233.6	237	159524
Eupinacoceras	extinct	215.38	227.3	159578
Eupinacoceras	extinct	215.38	227.3	159548
Pinacoceras	extinct	227.3	233.6	159542
Pinacoceras	extinct	227.3	233.6	159552
Pinacoceras	extinct	233.6	237	159532
Gymnites	extinct	233.6	237	159524
Sageceras	extinct	233.6	237	159521
Sageceras	extinct	233.6	237	159532
Sageceras	extinct	233.6	237	159524
Sageceras	extinct	233.6	237	159522
Sageceras	extinct	233.6	237	159579
Sageceras	extinct	233.6	237	159580
Cladiscites	extinct	205.7	211.18	159543
Cladiscites	extinct	205.7	211.18	159544
Cladiscites	extinct	205.7	211.18	159563
Cladiscites	extinct	205.7	211.18	159581
Cladiscites	extinct	215.38	227.3	159516
Cladiscites	extinct	211.18	215.38	159565
Cladiscites	extinct	233.6	237	159521
Cladiscites	extinct	215.38	227.3	159573
Cladiscites	extinct	227.3	233.6	159542
Hypocladiscites	extinct	227.3	233.6	159542
Hypocladiscites	extinct	227.3	233.6	159552
Hypocladiscites	extinct	233.6	237	159521
Hypocladiscites	extinct	233.6	237	159524
Hypocladiscites	extinct	233.6	237	159526
Paracladiscites	extinct	205.7	211.18	159543
Paracladiscites	extinct	205.7	211.18	159544
Paracladiscites	extinct	205.7	211.18	159563
Paracladiscites	extinct	205.7	211.18	159582
Paracladiscites	extinct	205.7	211.18	159545
Paracladiscites	extinct	205.7	211.18	159581
Paracladiscites	extinct	215.38	227.3	159516
Paracladiscites	extinct	215.38	227.3	159573
Metaptychoceras	extinct	89.8	93.9	159658
Uptonia	extinct	184.2	192.9	159796
Uptonia	extinct	184.2	192.9	159797
Platypleuroceras	extinct	184.2	192.9	159797
Tragophylloceras	extinct	184.2	192.9	159797
Platypleuroceras	extinct	184.2	192.9	159798
Polymorphites	extinct	184.2	192.9	159798
Polymorphites	extinct	184.2	192.9	159799
Platypleuroceras	extinct	184.2	192.9	159799
Polymorphites	extinct	184.2	192.9	159803
Platypleuroceras	extinct	184.2	192.9	159803
Polymorphites	extinct	184.2	192.9	159808
Radstockiceras	extinct	184.2	192.9	159808
Polymorphites	extinct	184.2	192.9	159820
Polymorphites	extinct	184.2	192.9	159822
Tetraspidoceras	extinct	184.2	192.9	159830
Tetraspidoceras	extinct	184.2	192.9	159834
Polymorphites	extinct	184.2	192.9	159843
Platypleuroceras	extinct	184.2	192.9	159843
Tetraspidoceras	extinct	184.2	192.9	159853
Tetraspidoceras	extinct	184.2	192.9	159854
Tetraspidoceras	extinct	184.2	192.9	159855
Platypleuroceras	extinct	184.2	192.9	159856
Radstockiceras	extinct	184.2	192.9	159857
Gemmellaroceras	extinct	184.2	192.9	159860
Phricodoceras	extinct	184.2	192.9	159860
Hyperderoceras	extinct	184.2	192.9	159860
Phricodoceras	extinct	184.2	192.9	159863
Apoderoceras	extinct	184.2	192.9	159863
Metaderoceras	extinct	184.2	192.9	159863
Eteoderoceras	extinct	184.2	192.9	159864
Villania	extinct	192.9	199.5	159865
Uptonia	extinct	184.2	192.9	123530
Joannites	extinct	233.6	237	144634
Joannites	extinct	233.6	237	159521
Joannites	extinct	233.6	237	159532
Joannites	extinct	233.6	237	159577
Joannites	extinct	233.6	237	159524
Sphingites	extinct	233.6	237	159521
Sphingites	extinct	233.6	237	144634
Proarcestes	extinct	233.6	237	144634
Proarcestes	extinct	233.6	237	159532
Proarcestes	extinct	233.6	237	159521
Proarcestes	extinct	233.6	237	159524
Pararcestes	extinct	233.6	237	159521
Proarcestes	extinct	233.6	237	159577
Proarcestes	extinct	233.6	237	159884
Arcestes	extinct	215.38	227.3	159578
Arcestes	extinct	227.3	233.6	159542
Arcestes	extinct	227.3	233.6	159552
Arcestes	extinct	233.6	237	159521
Arcestes	extinct	233.6	237	159532
Arcestes	extinct	233.6	237	159524
Arcestes	extinct	205.7	211.18	159543
Arcestes	extinct	205.7	211.18	159551
Arcestes	extinct	205.7	211.18	159544
Arcestes	extinct	205.7	211.18	159563
Arcestes	extinct	201.4	205.7	159558
Arcestes	extinct	201.4	205.7	159569
Arcestes	extinct	201.4	205.7	159559
Arcestes	extinct	215.38	227.3	159516
Arcestes	extinct	211.18	215.38	159885
Pinacoceras	extinct	211.18	215.38	159886
Cladiscites	extinct	211.18	215.38	159886
Paracladiscites	extinct	211.18	215.38	159886
Arcestes	extinct	211.18	215.38	159886
Arcestes	extinct	211.18	215.38	159515
Arcestes	extinct	215.38	227.3	159573
Rhacophyllites	extinct	215.38	227.3	159573
Arcestes	extinct	227.3	233.6	159567
Didymites	extinct	211.18	215.38	159885
Didymites	extinct	211.18	215.38	159565
Paralobites	extinct	233.6	237	159521
Lobites	extinct	233.6	237	159521
Coroceras	extinct	233.6	237	159521
Coroceras	extinct	233.6	237	159524
Lobites	extinct	233.6	237	159524
Lobites	extinct	233.6	237	159532
Lobites	extinct	227.3	233.6	159542
Paralobites	extinct	233.6	237	144634
Lobites	extinct	233.6	237	144634
Coroceras	extinct	233.6	237	144634
Gonioloboceras	extinct	303.7	306	159900
Schistoceras	extinct	303.7	306	159900
Gonioloboceras	extinct	303.7	306	159901
Glaphyrites	extinct	303.7	306	159902
Simoceras	extinct	143.1	149.2	154767
Pseudodiscosphinctes	extinct	143.1	149.2	154767
Subplanitoides	extinct	143.1	149.2	154767
Lytoceras	extinct	119.57	121.4	160142
Aconeceras	extinct	119.57	121.4	160142
Theganoceras	extinct	119.57	121.4	160142
Rhacophyllites	extinct	211.18	215.38	160169
Proarcestes	extinct	233.6	237	160170
Proarcestes	extinct	233.6	237	160171
Ptycharcestes	extinct	233.6	237	159521
Arcestes	extinct	233.6	237	160171
Arcestes	extinct	227.3	233.6	158936
Arcestes	extinct	215.38	227.3	159899
Arcestes	extinct	215.38	227.3	159541
Arcestes	extinct	215.38	227.3	159968
Arcestes	extinct	201.4	205.7	159970
Arcestes	extinct	205.7	211.18	159549
Arcestes	extinct	205.7	211.18	159564
Arcestes	extinct	201.4	205.7	159555
