scientificName	Status	earliestAge	latestAge
Vulpes	Extant	5	3.55
Canis	Extant	0.374	0.13
Canis	Extant	5	3.55
Canis	Extant	3.55	1.9
Canis	Extant	1.945	1.778
Canis	Extant	1.945	1.778
Eucyon	Extinct	7.1	5
Canis	Extant	0.337	0.3
Vulpes	Extant	0.69	0.35
Vulpes	Extant	0.69	0.35
Canis	Extant	0.69	0.35
Cuon	Extant	0.69	0.35
Cynotherium	Extant	1.9	0.0117
Borophagus	Extinct	9.07	7.59
Tomarctus	Extinct	18.5	17.34
Borophagus	Extinct	9.07	7.59
Borophagus	Extinct	4.91	2.63
Parenhydrocyon	Extinct	29.75	28
Mesocyon	Extinct	29.75	28
Enhydrocyon	Extinct	29.75	28
Cynarctoides	Extinct	29.75	28
Mesocyon	Extinct	28	22.2
Enhydrocyon	Extinct	28	22.2
Parenhydrocyon	Extinct	22.2	19.09
Leptocyon	Extinct	22.2	19.09
Cynarctoides	Extinct	22.2	19.09
Phlaocyon	Extinct	22.2	19.09
Phlaocyon	Extinct	22.2	19.09
Desmocyon	Extinct	22.2	19.09
Cynarctoides	Extinct	22.2	19.09
Phlaocyon	Extinct	22.2	19.09
Parenhydrocyon	Extinct	19.09	18.5
Leptocyon	Extinct	19.09	18.5
Cynarctoides	Extinct	19.09	18.5
Phlaocyon	Extinct	19.09	18.5
Desmocyon	Extinct	19.09	18.5
Cynarctoides	Extinct	19.09	18.5
Osbornodon	Extinct	19.09	18.5
Cynarctoides	Extinct	19.09	18.5
Phlaocyon	Extinct	19.09	18.5
Leptocyon	Extinct	18.5	17.34
Leptocyon	Extinct	17.34	14.78
Ectopocynus	Extinct	18.5	17.34
Leptocyon	Extinct	18.5	17.34
Cynarctoides	Extinct	18.5	17.34
Phlaocyon	Extinct	18.5	17.34
Paracynarctus	Extinct	18.5	17.34
Metatomarctus	Extinct	18.5	17.34
Desmocyon	Extinct	18.5	17.34
Cynarctoides	Extinct	18.5	17.34
Phlaocyon	Extinct	18.5	17.34
Phlaocyon	Extinct	18.5	17.34
Phlaocyon	Extinct	18.5	17.34
Desmocyon	Extinct	18.5	17.34
Ectopocynus	Extinct	18.5	17.34
Osbornodon	Extinct	18.5	17.34
Cynarctoides	Extinct	18.5	17.34
Metatomarctus	Extinct	18.5	17.34
Desmocyon	Extinct	18.5	17.34
Osbornodon	Extinct	17.34	15.97
Leptocyon	Extinct	17.34	15.97
Cynarctoides	Extinct	17.34	15.97
Phlaocyon	Extinct	17.34	15.97
Protomarctus	Extinct	17.34	15.97
Osbornodon	Extinct	17.34	15.97
Cynarctoides	Extinct	17.34	15.97
Protomarctus	Extinct	17.34	15.97
Osbornodon	Extinct	17.34	15.97
Cynarctoides	Extinct	17.34	15.97
Microtomarctus	Extinct	17.34	15.97
Protomarctus	Extinct	17.34	15.97
Osbornodon	Extinct	17.34	15.97
Cynarctoides	Extinct	17.34	15.97
Protomarctus	Extinct	17.34	15.97
Osbornodon	Extinct	15.97	14.78
Cynarctoides	Extinct	15.97	14.78
Tomarctus	Extinct	15.97	14.78
Microtomarctus	Extinct	15.97	14.78
Tomarctus	Extinct	15.97	14.78
Euplocyon	Extinct	15.97	14.78
Paracynarctus	Extinct	15.97	14.78
Psalidocyon	Extinct	15.97	14.78
Cynarctoides	Extinct	15.97	14.78
Tomarctus	Extinct	15.97	14.78
Aelurodon	Extinct	15.97	14.78
Paracynarctus	Extinct	15.97	14.78
Aelurodon	Extinct	15.97	14.78
Paracynarctus	Extinct	14.78	12.57
Leptocyon	Extinct	14.78	12.57
Aelurodon	Extinct	14.78	12.57
Leptocyon	Extinct	14.78	12.57
Aelurodon	Extinct	12.57	12.11
Paratomarctus	Extinct	12.11	10.09
Carpocyon	Extinct	12.11	10.09
Aelurodon	Extinct	12.11	10.09
Epicyon	Extinct	12.11	10.09
Epicyon	Extinct	12.11	10.09
Epicyon	Extinct	7.59	6.88
Borophagus	Extinct	7.59	6.88
Borophagus	Extinct	6.88	5.91
Leptocyon	Extinct	14.78	12.57
Cynarctus	Extinct	14.78	12.57
Paratomarctus	Extinct	14.78	12.57
Aelurodon	Extinct	14.78	12.57
Carpocyon	Extinct	14.78	12.57
Leptocyon	Extinct	14.78	12.57
Leptocyon	Extinct	14.78	12.57
Cynarctus	Extinct	14.78	12.57
Paratomarctus	Extinct	14.78	12.57
Aelurodon	Extinct	14.78	12.57
Aelurodon	Extinct	14.78	12.57
Aelurodon	Extinct	14.78	12.57
Carpocyon	Extinct	14.78	12.57
Aelurodon	Extinct	14.78	12.57
Leptocyon	Extinct	14.78	12.57
Leptocyon	Extinct	14.78	12.57
Cynarctus	Extinct	14.78	12.57
Paratomarctus	Extinct	14.78	12.57
Aelurodon	Extinct	14.78	12.57
Aelurodon	Extinct	14.78	12.57
Leptocyon	Extinct	14.78	12.57
Leptocyon	Extinct	12.57	12.11
Paratomarctus	Extinct	12.57	12.11
Paratomarctus	Extinct	12.57	12.11
Aelurodon	Extinct	12.57	12.11
Aelurodon	Extinct	12.57	12.11
Carpocyon	Extinct	12.57	12.11
Carpocyon	Extinct	12.57	12.11
Cynarctus	Extinct	12.57	12.11
Leptocyon	Extinct	12.57	12.11
Cynarctus	Extinct	10.09	9.07
Aelurodon	Extinct	10.09	9.07
Epicyon	Extinct	10.09	9.07
Epicyon	Extinct	10.09	9.07
Leptocyon	Extinct	10.09	9.07
Vulpes	Extant	7.59	6.88
Tomarctus	Extinct	7.59	6.88
Aelurodon	Extinct	7.59	6.88
Epicyon	Extinct	7.59	6.88
Epicyon	Extinct	7.59	6.88
Borophagus	Extinct	7.59	6.88
Borophagus	Extinct	6.88	5.91
Cynarctus	Extinct	12.11	10.09
Paratomarctus	Extinct	12.11	10.09
Carpocyon	Extinct	12.11	10.09
Aelurodon	Extinct	12.11	10.09
Epicyon	Extinct	12.11	10.09
Epicyon	Extinct	12.11	10.09
Carpocyon	Extinct	12.11	10.09
Leptocyon	Extinct	12.11	10.09
Epicyon	Extinct	12.11	9.07
Cynarctus	Extinct	12.11	9.07
Paratomarctus	Extinct	12.11	9.07
Carpocyon	Extinct	12.11	9.07
Aelurodon	Extinct	12.11	9.07
Epicyon	Extinct	12.11	9.07
Epicyon	Extinct	12.11	9.07
Leptocyon	Extinct	12.11	9.07
Eucyon	Extinct	12.11	9.07
Vulpes	Extant	9.07	7.59
Epicyon	Extinct	9.07	7.59
Vulpes	Extant	7.59	6.88
Borophagus	Extinct	7.59	6.88
Metalopex	Extinct	7.59	6.88
Eucyon	Extinct	6.88	5.91
Borophagus	Extinct	6.88	5.91
Borophagus	Extinct	5.91	4.91
Canis	Extant	5.91	4.91
Vulpes	Extant	9.07	4.91
Eucyon	Extinct	6.88	5.91
Carpocyon	Extinct	6.88	5.91
Canis	Extant	4.91	2.63
Borophagus	Extinct	4.91	2.63
Canis	Extant	4.91	2.63
Urocyon	Extant	4.91	2.63
Canis	Extant	4.91	2.63
Canis	Extant	2.63	1.8
Canis	Extant	2.63	1.8
Borophagus	Extinct	2.63	1.8
Carpocyon	Extinct	14.78	12.57
Aelurodon	Extinct	10.09	9.07
Epicyon	Extinct	10.09	9.07
Leptocyon	Extinct	9.07	7.59
Epicyon	Extinct	9.07	7.59
Borophagus	Extinct	9.07	7.59
Epicyon	Extinct	9.07	7.59
Epicyon	Extinct	7.59	6.88
Eucyon	Extinct	6.88	5.91
Epicyon	Extinct	6.88	5.91
Borophagus	Extinct	6.88	5.91
Leptocyon	Extinct	14.78	10.09
Leptocyon	Extinct	10.09	9.07
Vulpes	Extant	5.91	4.91
Epicyon	Extinct	5.91	4.91
Borophagus	Extinct	5.91	4.91
Canis	Extant	4.91	2.63
Borophagus	Extinct	4.91	2.63
Epicyon	Extinct	4.91	2.63
Borophagus	Extinct	4.91	2.63
Urocyon	Extant	4.91	2.63
Canis	Extant	4.91	2.63
Canis	Extant	2.63	1.8
Urocyon	Extant	2.63	0.9
Parenhydrocyon	Extinct	31.4	28
Parenhydrocyon	Extinct	32.1	29.75
Ectopocynus	Extinct	29.75	28
Ectopocynus	Extinct	29.75	28
Parenhydrocyon	Extinct	29.75	28
Enhydrocyon	Extinct	29.75	28
Cormocyon	Extinct	29.75	28
Phlaocyon	Extinct	29.75	28
Parenhydrocyon	Extinct	28	22.2
Parenhydrocyon	Extinct	28	22.2
Parenhydrocyon	Extinct	28	22.2
Enhydrocyon	Extinct	28	22.2
Enhydrocyon	Extinct	28	22.2
Cormocyon	Extinct	28	22.2
Parenhydrocyon	Extinct	19.09	18.5
Parenhydrocyon	Extinct	19.09	18.5
Osbornodon	Extinct	19.09	18.5
Cynarctoides	Extinct	19.09	18.5
Phlaocyon	Extinct	19.09	18.5
Desmocyon	Extinct	19.09	18.5
Cormocyon	Extinct	19.09	18.5
Cynarctoides	Extinct	19.09	18.5
Phlaocyon	Extinct	19.09	18.5
Parenhydrocyon	Extinct	22.2	19.09
Parenhydrocyon	Extinct	22.2	19.09
Enhydrocyon	Extinct	22.2	19.09
Leptocyon	Extinct	22.2	19.09
Desmocyon	Extinct	22.2	19.09
Phlaocyon	Extinct	22.2	19.09
Cynarctoides	Extinct	17.34	15.97
Paracynarctus	Extinct	17.34	15.97
Metatomarctus	Extinct	17.34	15.97
Protomarctus	Extinct	17.34	15.97
Aelurodon	Extinct	12.11	10.09
Phlaocyon	Extinct	17.34	15.97
Paratomarctus	Extinct	14.78	12.57
Tomarctus	Extinct	14.78	12.11
Mesocyon	Extinct	31.4	29.75
Cynarctoides	Extinct	18.5	17.34
Phlaocyon	Extinct	18.5	17.34
Protomarctus	Extinct	18.5	17.34
Paracynarctus	Extinct	17.34	15.97
Phlaocyon	Extinct	22.2	19.09
Cynarctoides	Extinct	22.2	19.09
Microtomarctus	Extinct	14.78	12.57
Tomarctus	Extinct	14.78	12.57
Carpocyon	Extinct	10.09	9.07
Leptocyon	Extinct	15.97	14.78
Cynarctus	Extinct	15.97	14.78
Tomarctus	Extinct	15.97	14.78
Microtomarctus	Extinct	15.97	14.78
Aelurodon	Extinct	15.97	14.78
Aelurodon	Extinct	15.97	14.78
Tomarctus	Extinct	14.78	12.57
Microtomarctus	Extinct	14.78	12.57
Carpocyon	Extinct	14.78	12.57
Aelurodon	Extinct	14.78	12.57
Tomarctus	Extinct	14.78	12.57
Microtomarctus	Extinct	14.78	12.57
Carpocyon	Extinct	14.78	12.57
Aelurodon	Extinct	14.78	12.57
Microtomarctus	Extinct	15.97	14.78
Leptocyon	Extinct	14.78	12.57
Cynarctus	Extinct	14.78	12.57
Carpocyon	Extinct	14.78	12.57
Vulpes	Extant	7.59	6.88
Epicyon	Extinct	7.59	6.88
Borophagus	Extinct	7.59	6.88
Cormocyon	Extinct	35.24	34.7
Mesocyon	Extinct	33.9	32.1
Ectopocynus	Extinct	32.1	29.75
Mesocyon	Extinct	32.1	29.75
Osbornodon	Extinct	32.1	29.75
Osbornodon	Extinct	32.1	29.75
Cynarctoides	Extinct	32.1	29.75
Enhydrocyon	Extinct	31.4	29.75
Mesocyon	Extinct	29.75	28
Enhydrocyon	Extinct	29.75	28
Cynarctoides	Extinct	29.75	28
Leptocyon	Extinct	29.75	28
Cynarctoides	Extinct	29.75	22.2
Enhydrocyon	Extinct	28	22.2
Enhydrocyon	Extinct	28	22.2
Leptocyon	Extinct	28	22.2
Cynarctoides	Extinct	28	22.2
Cormocyon	Extinct	28	22.2
Phlaocyon	Extinct	28	22.2
Leptocyon	Extinct	28	22.2
Parenhydrocyon	Extinct	22.2	19.09
Enhydrocyon	Extinct	22.2	19.09
Leptocyon	Extinct	22.2	19.09
Desmocyon	Extinct	22.2	19.09
Cormocyon	Extinct	22.2	19.09
Parenhydrocyon	Extinct	19.09	18.5
Leptocyon	Extinct	19.09	18.5
Desmocyon	Extinct	18.5	17.34
Enhydrocyon	Extinct	28	22.2
Leptocyon	Extinct	28	22.2
Phlaocyon	Extinct	28	22.2
Tomarctus	Extinct	18.5	17.34
Cynarctus	Extinct	12.11	10.09
Paratomarctus	Extinct	12.11	10.09
Carpocyon	Extinct	12.11	10.09
Aelurodon	Extinct	12.11	10.09
Epicyon	Extinct	12.11	10.09
Epicyon	Extinct	12.11	10.09
Leptocyon	Extinct	12.11	10.09
Tomarctus	Extinct	12.11	10.09
Aelurodon	Extinct	12.11	10.09
Epicyon	Extinct	12.11	10.09
Leptocyon	Extinct	33.9	32.1
Mesocyon	Extinct	32.1	29.75
Osbornodon	Extinct	32.1	29.75
Enhydrocyon	Extinct	29.75	28
Eucyon	Extinct	7.6	7.1
Cuon	Extant	0.712	0.676
Nyctereutes	Extant	2.5	1.9
Vulpes	Extant	2.5	1.9
Canis	Extant	2.5	1.9
Canis	Extant	1.072	0.988
Canis	Extant	1.072	0.988
Cynotherium	Extant	1.9	0.0117
Nyctereutes	Extant	2.5	1.9
Vulpes	Extant	2.581	1.981
Canis	Extant	2.581	1.981
Vulpes	Extant	0.781	0.676
Canis	Extant	0.781	0.676
Nyctereutes	Extant	2.581	2.263
Vulpes	Extant	2.581	2.263
Vulpes	Extant	1.8	1.8
Canis	Extant	1.8	1.8
Canis	Extant	1.9	0.781
Cuon	Extant	1.9	0.781
Canis	Extant	0.653775	0.0117
Nyctereutes	Extant	3.275	2.725
Borophagus	Extinct	5.91	4.91
Nyctereutes	Extant	3.55	2.5
Vulpes	Extant	1.9	0.0117
Nyctereutes	Extant	3.55	2.5
Canis	Extant	3.55	2.5
Eucyon	Extinct	5	5
Canis	Extant	3.55	1.9
Vulpes	Extant	1.9	1.6666666666667
Canis	Extant	1.9	1.6666666666667
Canis	Extant	1.9	1.6666666666667
Canis	Extant	0.458	0.366
Eucyon	Extinct	5	3.55
Nyctereutes	Extant	5	3.55
Nyctereutes	Extant	5.3	3.55
Canis	Extant	0.115	0.01
Canis	Extant	1.80951	1.1531666666667
Canis	Extant	3.55	2.725
Canis	Extant	3.55	2.725
Canis	Extant	1.9	0.0117
Canis	Extant	1.29585	0.58243333333333
Vulpes	Extant	1.9	0.0117
Canis	Extant	1.9	0.0117
Vulpes	Extant	1.9	0.0117
Vulpes	Extant	1.29585	0.58243333333333
Aelurodon	Extinct	12.57	10.09
Epicyon	Extinct	9.07	7.59
Leptocyon	Extinct	10.09	9.07
Epicyon	Extinct	10.09	9.07
Epicyon	Extinct	10.09	9.07
Epicyon	Extinct	9.07	7.59
Epicyon	Extinct	9.07	7.59
Borophagus	Extinct	9.07	7.59
Borophagus	Extinct	9.07	6.88
Epicyon	Extinct	7.59	6.88
Vulpes	Extant	7.59	6.88
Borophagus	Extinct	7.59	6.88
Borophagus	Extinct	7.59	6.88
Borophagus	Extinct	7.59	6.88
Vulpes	Extant	5.91	4.91
Eucyon	Extinct	5.91	4.91
Carpocyon	Extinct	5.91	4.91
Epicyon	Extinct	5.91	4.91
Borophagus	Extinct	5.91	4.91
Borophagus	Extinct	5.91	4.91
Borophagus	Extinct	5.91	4.91
Canis	Extant	2.63	1.8
Borophagus	Extinct	2.63	1.8
Canis	Extant	2.63	1.8
Canis	Extant	2.63	1.8
Urocyon	Extant	2.63	1.8
Theriodictis	Extinct	2.63	1.8
Canis	Extant	1.8	0.9
Canis	Extant	1.8	0.9
Canis	Extant	0.9	0.39
Canis	Extant	0.9	0.39
Urocyon	Extant	0.9	0.39
Theriodictis	Extinct	2.63	1.8
Urocyon	Extant	1.8	0.9
Borophagus	Extinct	1.8	0.9
Epicyon	Extinct	7.59	6.88
Epicyon	Extinct	7.59	6.88
Phlaocyon	Extinct	18.5	17.34
Osbornodon	Extinct	18.5	17.34
Cynarctoides	Extinct	18.5	17.34
Paratomarctus	Extinct	15.97	14.78
Paratomarctus	Extinct	15.97	14.78
Tomarctus	Extinct	14.78	12.57
Microtomarctus	Extinct	14.78	12.57
Aelurodon	Extinct	14.78	12.57
Aelurodon	Extinct	14.78	12.57
Leptocyon	Extinct	12.11	10.09
Aelurodon	Extinct	12.11	10.09
Leptocyon	Extinct	12.11	10.09
Aelurodon	Extinct	12.11	10.09
Mesocyon	Extinct	28	19.09
Osbornodon	Extinct	28	19.09
Phlaocyon	Extinct	28	19.09
Enhydrocyon	Extinct	28	22.2
Phlaocyon	Extinct	28	22.2
Osbornodon	Extinct	28	22.2
Phlaocyon	Extinct	22.2	19.09
Cormocyon	Extinct	22.2	19.09
Cynarctoides	Extinct	22.2	19.09
Osbornodon	Extinct	19.09	18.5
Osbornodon	Extinct	18.5	15.97
Metatomarctus	Extinct	18.5	15.97
Euplocyon	Extinct	18.5	15.97
Phlaocyon	Extinct	17.34	15.97
Osbornodon	Extinct	18.5	15.97
Tomarctus	Extinct	18.5	15.97
Euplocyon	Extinct	18.5	15.97
Desmocyon	Extinct	18.5	17.34
Vulpes	Extant	3.55	2.5
Canis	Extant	3.55	2.5
Vulpes	Extant	3.55	2.5
Eucyon	Extinct	7.1	5.3
Nyctereutes	Extant	1.9	0.0117
Cuon	Extant	1.9	0.0117
Nyctereutes	Extant	1.80951	1.1531666666667
Cuon	Extant	1.80951	1.1531666666667
Cuon	Extant	1.80951	1.1531666666667
Cuon	Extant	1.80951	1.1531666666667
Cuon	Extant	0.0117	0
Eucyon	Extinct	5.333	2.58
Panthera	Extant	1.80951	0.0117
Felis	Extant	9.88	7.1
Metailurus	Extinct	5.333	2.58
Homotherium	Extant	7.1	5.3
Panthera	Extant	1.80951	0.0117
Crocuta	Extant	1.80951	0.0117
Adcrocuta	Extinct	7.6	7.1
Chasmaporthetes	Extinct	7.1	5.3
Protictitherium	Extinct	7.1	5.3
Adcrocuta	Extinct	9.88	7.1
Adcrocuta	Extinct	8.9	7.6
Lycyaena	Extinct	7.1	5.3
Adcrocuta	Extinct	7.1	5.3
Hyaenictitherium	Extinct	7.1	5.3
Ictitherium	Extinct	7.1	5.3
Lycyaena	Extinct	7.1	5.3
Hyaenictitherium	Extinct	7.1	5.3
Hyaenictitherium	Extinct	9.88	7.1
Crocuta	Extant	9.88	7.1
Hyaenictitherium	Extinct	9.9	8.9
Ictitherium	Extinct	7.6	7.1
Protictitherium	Extinct	16.225	15.935
Protictitherium	Extinct	11.2	9.9
Protictitherium	Extinct	12.85	11.2
Ictitherium	Extinct	12.85	11.2
Protictitherium	Extinct	8.9	5.3
Protictitherium	Extinct	11.2	9.9
Protictitherium	Extinct	11.2	9.9
Ictitherium	Extinct	11.2	9.9
Pliocrocuta	Extinct	3.55	2.5
Chasmaporthetes	Extinct	3.55	2.5
Pachycrocuta	Extinct	1.9	1.6666666666667
Parahyaena	Extinct	1.9	1.6666666666667
Crocuta	Extant	0.458	0.366
Ictitherium	Extinct	8.972	7.2
Hyaenictitherium	Extinct	8.972	7.2
Adcrocuta	Extinct	7.2	5.3
Thalassictis	Extinct	9.9	8.9
Chasmaporthetes	Extinct	5	3.55
Pliocrocuta	Extinct	5.3	3.55
Chasmaporthetes	Extinct	5.3	3.55
Crocuta	Extant	0.115	0.01
Ictitherium	Extinct	8.9	7.6
Hyaenictitherium	Extinct	8.9	7.6
Hyaena	Extant	1.80951	1.1531666666667
Pliocrocuta	Extinct	3.55	2.725
Pachycrocuta	Extinct	3.55	2.725
Thalassictis	Extinct	11.2	9.9
Pachycrocuta	Extinct	1.29585	0.58243333333333
Hyaenictitherium	Extinct	7.1	5.3
Ictitherium	Extinct	7.1	5.3
Ictitherium	Extinct	9.9	8.9
Adcrocuta	Extinct	9.9	8.9
Hyaenictitherium	Extinct	9.9	8.9
Thalassictis	Extinct	11.2	9.9
Crocuta	Extant	1.9	0.0117
Adcrocuta	Extinct	9.9	8.9
Hyaenictitherium	Extinct	9.9	8.9
Hyaenictitherium	Extinct	9.9	8.9
Chasmaporthetes	Extinct	5.3	5
Thalassictis	Extinct	5.3	5
Hyaenictitherium	Extinct	5.3	5
Ictitherium	Extinct	9.9	8.9
Hyaenictitherium	Extinct	9.9	8.9
Hyaenictitherium	Extinct	7.2	5.3
Crocuta	Extant	1.29585	0.58243333333333
Chasmaporthetes	Extinct	2.63	1.8
Chasmaporthetes	Extinct	2.63	1.8
Chasmaporthetes	Extinct	2.63	1.8
Ictitherium	Extinct	7.6	7.1
Pliocrocuta	Extinct	3.55	2.5
Chasmaporthetes	Extinct	3.55	2.5
Pliocrocuta	Extinct	3.55	2.5
Pliocrocuta	Extinct	5	3.55
Adcrocuta	Extinct	7.1	5.3
Ictitherium	Extinct	7.1	5.3
Hyaenictitherium	Extinct	7.1	5.3
Adcrocuta	Extinct	7.6	7.1
Miohyaenotherium	Extinct	7.6	7.1
Hyaenictitherium	Extinct	7.6	7.1
Pliocrocuta	Extinct	3.55	2.5
Ictitherium	Extinct	9.9	7.1
Adcrocuta	Extinct	7.6	7.1
Protictitherium	Extinct	14.9333333333333	14.2
Lycyaena	Extinct	7.9015	6.9365
Crocuta	Extant	1.80951	1.1531666666667
Crocuta	Extant	1.29585	0.58243333333333
Ictitherium	Extinct	9.9	8.9
Hyaenictitherium	Extinct	9.9	8.9
Hyaenictitherium	Extinct	9.9	8.9
Hyaenictitherium	Extinct	7.2	5.3
Ictitherium	Extinct	7.2	5.3
Hyaenictitherium	Extinct	7.2	5.3
Lycyaena	Extinct	8.9	7.1
Protictitherium	Extinct	12.85	11.2
Thalassictis	Extinct	12.85	11.2
Protictitherium	Extinct	11.657	11.146
Thalassictis	Extinct	11.657	11.146
Hyaenictitherium	Extinct	11.657	11.146
Thalassictis	Extinct	11.2	9.9
Adcrocuta	Extinct	7.1	5.3
Crocuta	Extant	1.9	0.0117
Eomellivora	Extinct	1.80951	0.0117
Arctonyx	Extant	1.9	0.0117
Meles	Extant	0.774	0.424
Lutra	Extant	0.774	0.424
Mustela	Extant	0.774	0.424
Mustela	Extant	0.774	0.424
Lutra	Extant	5	3.55
Parataxidea	Extinct	7.2	5.3
Proputorius	Extinct	7.2	5.3
Oligobunis	Extinct	15.2	12.5
Martes	Extant	2.5	1.9
Promeles	Extinct	11.2	9.9
Eomellivora	Extinct	11.2	9.9
Lutra	Extant	1.9	0.0117
Plesiogulo	Extinct	7.1	5.3
Vormela	Extant	7.1	5.3
Mustela	Extant	7.1	5.3
Trochictis	Extinct	16.4	14.2
Plesiogulo	Extinct	7.1	5.3
Plesiogulo	Extinct	11.63	7.246
Vormela	Extant	11.63	7.246
Mustela	Extant	11.63	7.246
Parataxidea	Extinct	8.9	7.6
Parataxidea	Extinct	14.2	12.85
Lutrogale	Extant	1.29585	0.58243333333333
Plesiogulo	Extinct	14.2	12.85
Arctonyx	Extant	1.29585	0.58243333333333
Martes	Extant	4.6	4.2
Sivaonyx	Extinct	7.1	5.4
Sivaonyx	Extinct	5.4	4.6
Gulo	Extant	5.4	4.6
Limnonyx	Extinct	11.2	9.9
Meles	Extant	3.55	2.5
Xenictis	Extinct	3.55	2.5
Lutra	Extant	3.55	2.5
Mustela	Extant	1.9	0.0117
Martes	Extant	1.9	0.0117
Parameles	Extinct	1.9	0.0117
Mustela	Extant	0.761	0.621
Meles	Extant	0.761	0.621
Sinictis	Extinct	8.9	7.6
Lutra	Extant	8.9	7.6
Mustela	Extant	1.9	0.0117
Martes	Extant	1.9	0.0117
Meles	Extant	1.9	0.0117
Vormela	Extant	1.9	0.0117
Martes	Extant	1.9	0.0117
Martes	Extant	14.2	12.85
Martes	Extant	19.5	17.2
Mustela	Extant	0.3	0.243
Gulo	Extant	0.3	0.243
Mustela	Extant	0.3	0.243
Meles	Extant	0.3	0.243
Mustela	Extant	0.3	0.243
Gaillardina	Extinct	12.85	11.2
Ischyrictis	Extinct	12.85	11.2
Trocharion	Extinct	12.85	11.2
Martes	Extant	12.85	11.2
Martes	Extant	12.85	11.2
Martes	Extant	12.85	11.2
Grivamephitis	Extinct	12.85	11.2
Trochotherium	Extinct	12.85	11.2
Grivamephitis	Extinct	12.85	11.2
Proputorius	Extinct	12.85	11.2
Rhodanictis	Extinct	12.85	11.2
Paralutra	Extinct	12.85	11.2
Ischyrictis	Extinct	12.85	11.2
Ischyrictis	Extinct	12.85	11.2
Proputorius	Extinct	16.4	14.2
Ischyrictis	Extinct	16.4	14.2
Trochictis	Extinct	17.2	16.4
Arctonyx	Extant	1.9	0.0117
Lutra	Extant	1.9	0.0117
Grivamephitis	Extinct	17.2	16.4
Ischyrictis	Extinct	17.2	16.4
Meles	Extant	1.29585	0.58243333333333
Plesiogulo	Extinct	7.1	5.3
Baranogale	Extinct	7.1	5.3
Mustela	Extant	7.1	5.3
Sabadellictis	Extinct	7.1	5.3
Stromeriella	Extinct	19.5	17.2
Trocharion	Extinct	16.4	14.2
Martes	Extant	16.4	14.2
Martes	Extant	16.4	14.2
Plesiogale	Extinct	21.7	19.5
Plesictis	Extinct	21.7	19.5
Stromeriella	Extinct	19.5	17.2
Mustela	Extant	1.9	0.0117
Martes	Extant	16.4	14.2
Arctonyx	Extant	1.9	0.0117
Martes	Extant	5.3	3.4
Arctonyx	Extant	1.80951	1.1531666666667
Lutra	Extant	0.653775	0.0117
Martes	Extant	0.653775	0.0117
Arctonyx	Extant	0.653775	0.0117
Martes	Extant	0.653775	0.0117
Enhydrictis	Extinct	3.55	1.9
Meles	Extant	2.5	1.9
Eirictis	Extinct	2.5	1.9
Martes	Extant	1.80951	1.1531666666667
Lutra	Extant	1.80951	1.1531666666667
Arctonyx	Extant	1.80951	1.1531666666667
Martes	Extant	1.80951	1.1531666666667
Paludolutra	Extinct	7.6	7.1
Sivaonyx	Extinct	7.6	7.1
Plesiogulo	Extinct	7.6	7.1
Martes	Extant	7.6	7.1
Paludolutra	Extinct	7.6	7.1
Baranogale	Extinct	7.6	7.1
Eomellivora	Extinct	11.2	9.9
Martes	Extant	19.5	17.2
Hoplictis	Extinct	16.4	14.2
Martes	Extant	7.6	7.1
Eomellivora	Extinct	7.6	7.1
Proputorius	Extinct	7.6	7.1
Sivaonyx	Extinct	7.6	7.1
Lutra	Extant	7.6	7.1
Mustela	Extant	7.6	7.1
Lutra	Extant	0.3786	0.29706666666667
Mustela	Extant	0.3786	0.29706666666667
Meles	Extant	0.3786	0.29706666666667
Siamogale	Extinct	13.363	13.183
Mustela	Extant	5	3.55
Pannonictis	Extinct	5	3.55
Martes	Extant	8.9	7.1
Promeles	Extinct	8.9	7.1
Melodon	Extinct	8.9	7.1
Parataxidea	Extinct	8.9	7.1
Promeles	Extinct	7.6	7.1
Martes	Extant	7.6	7.1
Lutra	Extant	7.1	5
Martes	Extant	7.1	5
Promeles	Extinct	7.1	5
Matanomictis	Extinct	27.82	23.03
Martes	Extant	19.5	17.2
Stromeriella	Extinct	19.5	17.2
Martes	Extant	16.4	14.2
Ischyrictis	Extinct	16.4	14.2
Rhodanictis	Extinct	16.4	14.2
Amblonyx	Extinct	0.1	0
Martes	Extant	19.5	17.2
Stromeriella	Extinct	19.5	17.2
Plesictis	Extinct	19.5	17.2
Laphyctis	Extinct	19.5	17.2
Martes	Extant	7.6	7.1
Melodon	Extinct	7.6	7.1
Parataxidea	Extinct	7.6	7.1
Martes	Extant	11.2	8.9
Eomellivora	Extinct	11.2	8.9
Eomellivora	Extinct	11.2	9.9
Stromeriella	Extinct	19.5	17.2
Stenogale	Extinct	21.7	19.5
Stenogale	Extinct	21.7	19.5
Bathygale	Extinct	21.7	19.5
Plesictis	Extinct	21.7	19.5
Plesictis	Extinct	21.7	19.5
Plesiogale	Extinct	21.7	19.5
Paragale	Extinct	21.7	19.5
Plesictis	Extinct	21.7	19.5
Enhydriodon	Extinct	8.9	7.1
Mustela	Extant	8.9	7.1
Paludolutra	Extinct	8.9	7.1
Enhydrictis	Extinct	1.9	0.0117
Pannonictis	Extinct	1.9	0.0117
Mustela	Extant	1.9	0.0117
Enhydrictis	Extinct	1.9	0.0117
Martes	Extant	2.5	1.9
Mustela	Extant	2.5	1.9
Mustela	Extant	2.5	1.9
