"Age"	"Temperature"
17.872	0.780682639845855
17.874	0.68870908124241
17.876	0.595525344236286
17.878	0.53138588889441
17.88	0.468456611955209
17.882	0.404317156613333
17.884	0.341387879674134
17.886	0.365591447727671
17.888	0.38979501578121
17.89	0.413998583834749
17.892	0.438202151888288
17.894	0.377693231754442
17.896	0.317184311620595
17.898	0.25667539148675
17.9	0.482978752787334
17.902	0.70807193568524
17.904	0.934375296985825
17.906	0.928324404972439
17.908	0.922273512959053
17.91	0.91622262094567
17.912	0.910171728932286
17.914	0.83756102477167
17.916	0.764950320611055
17.918	0.69233961645044
17.92	0.67660729721564
17.922	0.659664799578164
17.924	0.643932480343364
17.926	0.698390508463824
17.928	0.752848536584286
17.93	0.807306564704748
17.932	0.861764592825208
17.934	0.816987991926162
17.936	0.773421569429794
17.938	0.728644968530749
17.94	0.792784423872625
17.942	0.858134057617177
17.944	0.922273512959053
17.946	0.885968160878747
17.948	0.84966280879844
17.95	0.813357456718132
17.952	0.777052104637825
17.954	0.86539512803324
17.956	0.954948329831331
17.958	1.04329135322675
17.96	0.998514752327701
17.962	0.954948329831331
17.964	0.910171728932286
17.966	0.910171728932286
17.968	0.910171728932286
17.97	0.910171728932286
17.972	0.910171728932286
17.974	0.986412968300931
17.976	1.06386438607225
17.978	1.1401056254409
17.98	1.16793972870247
17.982	1.19698401036671
17.984	1.22481811362828
17.986	1.1558379446757
17.988	1.08806795412579
17.99	1.01908778517321
17.992	0.801255672691362
17.994	0.583423560209518
17.996	0.526545175283701
17.998	0.470876968760565
18	0.413998583834749
18.002	0.498711072022134
18.004	0.583423560209518
18.006	0.652403729162102
18.008	0.720173719712009
18.01	0.789153888664594
18.012	0.777052104637825
18.014	0.764950320611055
18.016	0.752848536584286
18.018	0.800045494288685
18.02	0.848452630395762
18.022	0.895649588100163
18.024	0.942846545804562
18.026	0.991253681911638
18.028	1.03845063961604
18.03	1.08685777572312
18.032	1.13405473342751
18.034	1.18125169113191
18.036	1.22965882723899
18.038	1.27685578494339
18.04	1.04329135322675
18.042	0.808516743107424
18.044	0.882337625670716
18.046	0.954948329831331
18.048	1.02876921239462
18.05	1.13647509023287
18.052	1.24297078966844
18.054	1.35067666750668
18.056	1.41723647965391
18.058	1.48379629180114
18.06	1.39061255479502
18.062	1.29621863938622
18.064	1.20182472397742
18.066	1.1086409869713
18.068	1.08322724051508
18.07	1.05781349405887
18.072	1.03239974760265
18.074	1.0457117100321
18.076	1.05781349405887
18.078	1.07112545648832
18.08	1.08443741891776
18.082	0.964629757052746
18.084	0.844822095187731
18.086	0.725014433322717
18.088	0.716543184503978
18.09	0.70807193568524
18.092	0.698390508463824
18.094	0.689919259645087
18.096	0.69233961645044
18.098	0.695970151658471
18.1	0.698390508463824
18.102	0.702021043671856
18.104	0.807306564704748
18.106	0.911381907334962
18.108	1.01666742836785
18.11	1.03360992600533
18.112	1.05055242364281
18.114	1.06628474287761
18.116	1.08322724051508
18.118	0.999724930730377
18.12	0.917432799348346
18.122	0.83393048956364
18.124	0.800045494288685
18.126	0.766160499013732
18.128	0.733485682141456
18.13	0.699600686866503
18.132	0.670556405202257
18.134	0.640301945135332
18.136	0.611257663471086
18.138	0.618518733887148
18.14	0.624569625900532
18.142	0.631830696316595
18.144	0.639091766732655
18.146	0.636671409927302
18.148	0.635461231524625
18.15	0.633040874719271
18.152	0.631830696316595
18.154	0.762529963805702
18.156	0.894439409697486
18.158	1.02513867718659
18.16	0.91622262094567
18.162	0.807306564704748
18.164	0.698390508463824
18.166	0.697180330061147
18.168	0.695970151658471
18.17	0.694759973255794
18.172	0.741956930960193
18.174	0.790364067067269
18.176	0.83756102477167
18.178	0.844822095187731
18.18	0.850872987201117
18.182	0.858134057617177
18.184	0.86539512803324
18.186	0.8883885176841
18.188	0.911381907334962
18.19	0.934375296985825
18.192	0.855713700811824
18.194	0.777052104637825
18.196	0.698390508463824
18.198	0.699600686866503
18.2	0.699600686866503
18.202	0.700810865269178
18.204	0.694759973255794
18.206	0.689919259645087
18.208	0.683868367631701
18.21	0.677817475618317
18.212	0.820618527134194
18.214	0.962209400247392
18.216	1.10501045176327
18.218	1.22723847043364
18.22	1.35067666750668
18.222	1.47290468617705
18.224	1.34946648910401
18.226	1.22723847043364
18.228	1.10380027336059
18.23	1.18125169113191
18.232	1.25870310890324
18.234	1.33615452667456
18.236	1.25507257369521
18.238	1.17399062071585
18.24	1.0929086677365
18.242	1.01182671475715
18.244	0.970680649066131
18.246	0.930744761777793
18.248	0.889598696086779
18.25	1.00456564434108
18.252	1.11953259259539
18.254	1.2344995408497
18.256	1.03603028281068
18.258	0.83756102477167
18.26	0.639091766732655
18.262	0.643932480343364
18.264	0.648773193954071
18.266	0.654824085967457
18.268	0.659664799578164
18.27	0.694759973255794
18.272	0.729855146933424
18.274	0.764950320611055
18.276	0.624569625900532
18.278	0.485399109592688
18.28	0.345018414882164
18.282	0.466036255149856
18.284	0.588264273820226
18.286	0.709282114087917
18.288	0.710492292490594
18.29	0.71170247089327
18.292	0.714122827698624
18.294	0.715333006101302
18.296	0.691129438047764
18.298	0.666925869994225
18.3	0.642722301940686
18.302	0.703231222074531
18.304	0.764950320611055
18.306	0.825459240744901
18.308	0.745587466168224
18.31	0.665715691591548
18.312	0.585843917014872
18.314	0.709282114087917
18.316	0.83393048956364
18.318	0.957368686636685
18.32	1.00093510913305
18.322	1.04450153162942
18.324	1.08806795412579
18.326	1.13163437662216
18.328	1.07596617009902
18.33	1.02029796357588
18.332	0.964629757052746
18.334	0.803676029496716
18.336	0.64151212353801
18.338	0.601576236249672
18.34	0.560430170558656
18.342	0.520494283270318
18.344	0.479348217579302
18.346	0.439412330290963
18.348	0.398266264599949
18.35	0.445463222304349
18.352	0.492660180008748
18.354	0.539857137713148
18.356	0.585843917014872
18.358	0.633040874719271
18.36	0.680237832423671
18.362	0.634251053121948
18.364	0.587054095417549
18.366	0.541067316115826
18.368	0.464826076747181
18.37	0.388584837378533
18.372	0.473297325565918
18.374	0.559219992155979
18.376	0.601576236249672
18.378	0.643932480343364
18.38	0.64151212353801
18.382	0.639091766732655
18.384	0.680237832423671
18.386	0.721383898114686
18.388	0.553169100142594
18.39	0.384954302170503
18.392	0.216739504198412
18.394	0.295401100372411
18.396	0.37406269654641
18.398	0.45272429272041
18.4	0.507182320840871
18.402	0.561640348961333
18.404	0.612467841873764
18.406	0.663295334786194
18.408	0.712912649295947
18.41	0.763740142208379
18.412	0.814567635120808
18.414	0.797625137483332
18.416	0.780682639845855
18.418	0.763740142208379
18.42	0.72380425492004
18.422	0.683868367631701
18.424	0.643932480343364
18.426	0.781892818248532
18.428	0.9198531561537
18.43	0.988833325106285
18.432	1.05902367246155
18.434	1.12800384141413
18.436	0.974311184274162
18.438	0.821828705536871
18.44	0.668136048396901
18.442	0.720173719712009
18.444	0.773421569429794
18.446	0.825459240744901
18.448	0.85329334400647
18.45	0.882337625670716
18.452	0.910171728932286
18.454	0.714122827698624
18.456	0.516863748062287
18.458	0.320814846828625
18.46	0.33533698766075
18.462	0.35106930689555
18.464	0.365591447727671
18.466	0.466036255149856
18.468	0.567691240974719
18.47	0.668136048396901
18.472	0.702021043671856
18.474	0.734695860544132
18.476	0.768580855819086
18.478	0.663295334786194
18.48	0.556799635350626
18.482	0.451514114317734
18.484	0.440622508693642
18.486	0.430941081472226
18.488	0.420049475848133
18.49	0.430941081472226
18.492	0.443042865498995
18.494	0.453934471123088
18.496	0.634251053121948
18.498	0.813357456718132
18.5	0.993674038716992
18.502	0.890808874489454
18.504	0.789153888664594
18.506	0.686288724437056
18.508	0.643932480343364
18.51	0.602786414652349
18.512	0.560430170558656
18.514	0.595525344236286
18.516	0.631830696316595
18.518	0.666925869994225
18.52	0.830299954355608
18.522	0.993674038716992
18.524	1.15704812307838
18.526	1.0142470715625
18.528	0.871446020046624
18.53	0.890808874489454
18.532	0.910171728932286
18.534	0.832720311160962
18.536	0.756479071792316
18.538	0.807306564704748
18.54	0.856923879214501
18.542	0.861764592825208
18.544	0.866605306435917
18.546	0.871446020046624
18.548	0.764950320611055
18.55	0.65724444277281
18.552	0.634251053121948
18.554	0.611257663471086
18.556	0.629410339511239
18.558	0.647563015551394
18.56	0.561640348961333
18.562	0.475717682371272
18.564	0.626989982705886
18.566	0.778262283040502
18.568	0.789153888664594
18.57	0.800045494288685
18.572	0.810937099912778
18.574	0.825459240744901
18.576	0.841191559979701
18.578	0.934375296985825
18.58	1.02876921239462
18.582	0.996094395522345
18.584	0.964629757052746
18.586	1.02029796357588
18.588	1.07596617009902
18.59	0.839981381577024
18.592	0.603996593055025
18.594	0.596735522638965
18.596	0.589474452222902
18.598	0.58221338180684
18.6	0.600366057846993
18.602	0.618518733887148
18.604	0.69233961645044
18.606	0.766160499013732
18.608	0.680237832423671
18.61	0.595525344236286
18.612	0.616098377081795
18.614	0.636671409927302
18.616	0.581003203404163
18.618	0.524124818478348
18.62	0.53138588889441
18.622	0.539857137713148
18.624	0.54711820812921
18.626	0.722594076517363
18.628	0.898069944905516
18.63	0.829089775952931
18.632	0.761319785403023
18.634	0.687498902839731
18.636	0.612467841873764
18.638	0.640301945135332
18.64	0.666925869994225
18.642	0.810937099912778
18.644	0.956158508234008
18.646	0.9513177946233
18.648	0.946477081012592
18.65	0.941636367401885
18.652	0.8726561984493
18.654	0.803676029496716
18.656	0.75889942859767
18.658	0.714122827698624
18.66	0.762529963805702
18.662	0.812147278315455
18.664	0.860554414422533
18.666	0.910171728932286
18.668	0.958578865039362
18.67	1.00819617954912
18.672	1.05660331565619
18.674	1.10622063016595
18.676	1.15462776627302
18.678	1.20424508078278
18.68	1.25265221688985
18.682	1.18609240474262
18.684	1.12074277099807
18.686	0.769791034221763
18.688	0.418839297445456
18.69	0.55074874333724
18.692	0.683868367631701
18.694	0.683868367631701
18.696	0.685078546034378
18.698	0.656034264370132
18.7	0.628200161108564
18.702	0.599155879444318
18.704	0.595525344236286
18.706	0.591894809028256
18.708	0.618518733887148
18.71	0.646352837148718
18.712	0.90049030171087
18.714	1.15462776627302
18.716	1.20545525918545
18.718	1.25507257369521
18.72	1.30590006660764
18.722	1.2816964985541
18.724	1.25628275209788
18.726	1.23207918404435
18.728	1.21392650800419
18.73	1.19456365356136
18.732	1.17641097752121
18.734	1.03845063961604
18.736	0.90049030171087
18.738	0.762529963805702
18.74	1.08564759732044
18.742	1.40997540923785
18.744	1.08685777572312
18.746	0.764950320611055
18.748	0.441832687096318
18.75	0.654824085967457
18.752	0.866605306435917
18.754	1.07959670530705
18.756	1.09774938134721
18.758	1.11711223579004
18.76	1.13526491183019
18.762	1.11590205738736
18.764	1.09653920294453
18.766	1.0771763485017
18.768	1.03724046121336
18.77	0.998514752327701
18.772	0.958578865039362
18.774	1.04813206683745
18.776	1.13647509023287
18.778	1.22602829203096
18.78	1.14131580384358
18.782	1.05539313725352
18.784	0.970680649066131
18.786	0.929534583375116
18.788	0.889598696086779
18.79	0.848452630395762
18.792	0.977941719482192
18.794	1.1086409869713
18.796	1.23813007605773
18.798	1.20061454557475
18.8	1.16188883668908
18.802	1.1243733062061
18.804	1.05176260204548
18.806	0.980362076287546
18.808	0.907751372126932
18.81	0.885968160878747
18.812	0.864184949630561
18.814	0.842401738382378
18.816	0.927114226569762
18.818	1.01061653635447
18.82	1.09532902454185
18.822	1.05055242364281
18.824	1.00577582274376
18.826	0.960999221844715
18.828	1.06628474287761
18.83	1.17278044231318
18.832	1.27806596334607
18.834	1.19335347515868
18.836	1.10985116537398
18.838	1.02513867718659
18.84	0.933165118583146
18.842	0.839981381577024
18.844	0.671766583604932
18.846	0.503551785632841
18.848	0.33533698766075
18.85	0.490239823203395
18.852	0.643932480343364
18.854	0.798835315886009
18.856	0.785523353456562
18.858	0.773421569429794
18.86	0.870235841643947
18.862	0.967050113858099
18.864	1.06386438607225
18.866	1.05539313725352
18.868	1.04692188843478
18.87	1.03845063961604
18.872	0.873866376851977
18.874	0.709282114087917
18.876	0.681448010826348
18.878	0.654824085967457
18.88	0.626989982705886
18.882	0.572531954585426
18.884	0.518073926464964
18.886	0.542277494518501
18.888	0.56648106257204
18.89	0.572531954585426
18.892	0.579793025001486
18.894	0.585843917014872
18.896	0.590684630625579
18.898	0.596735522638965
18.9	0.601576236249672
18.902	0.622149269095179
18.904	0.64151212353801
18.906	0.694759973255794
18.908	0.748007822973579
18.91	0.801255672691362
18.912	0.793994602275301
18.914	0.787943710261916
18.916	0.780682639845855
18.918	0.769791034221763
18.92	0.757689250194995
18.922	0.766160499013732
18.924	0.77463174783247
18.926	0.783102996651209
18.928	0.691129438047764
18.93	0.599155879444318
18.932	0.633040874719271
18.934	0.668136048396901
18.936	0.702021043671856
18.938	0.635461231524625
18.94	0.568901419377394
18.942	0.502341607230164
18.944	0.56285052736401
18.946	0.622149269095179
18.948	0.617308555484471
18.95	0.61367802027644
18.952	0.608837306665732
18.954	0.630620517913918
18.956	0.651193550759425
18.958	0.67297676200761
18.96	0.73953657415484
18.962	0.806096386302071
18.964	0.785523353456562
18.966	0.764950320611055
18.968	0.744377287765548
18.97	0.832720311160962
18.972	0.922273512959053
18.974	0.933165118583146
18.976	0.945266902609916
18.978	0.956158508234008
18.98	0.998514752327701
18.982	1.03966081801872
18.984	1.08201706211241
18.986	0.974311184274162
18.988	0.866605306435917
18.99	0.787943710261916
18.992	0.710492292490594
18.994	0.631830696316595
18.996	0.600366057846993
18.998	0.568901419377394
19	0.537436780907794
19.002	0.481768574384656
19.004	0.426100367861519
19.006	0.49629071521678
19.008	0.565270884169363
19.01	0.635461231524625
19.012	0.565270884169363
19.014	0.495080536814102
19.016	0.424890189458842
19.018	0.525334996881026
19.02	0.624569625900532
19.022	0.663295334786194
19.024	0.700810865269178
19.026	0.73953657415484
19.028	0.771001212624439
19.03	0.802465851094041
19.032	0.878707090462686
19.034	0.954948329831331
19.036	1.03118956919998
19.038	0.934375296985825
19.04	0.83756102477167
19.042	0.740746752557516
19.044	0.70444140047721
19.046	0.666925869994225
19.048	0.577372668196133
19.05	0.487819466398041
19.052	0.487819466398041
19.054	0.487819466398041
19.056	0.33533698766075
19.058	0.182854508923458
19.06	0.219159861003766
19.062	0.222790396211796
19.064	0.22521075301715
19.066	0.427310546264195
19.068	0.629410339511239
19.07	0.605206771457702
19.072	0.581003203404163
19.074	0.660874977980841
19.076	0.740746752557516
19.078	0.593104987430933
19.08	0.591894809028256
19.082	0.591894809028256
19.084	0.581003203404163
19.086	0.571321776182747
19.088	0.652403729162102
19.09	0.732275503738777
19.092	0.682658189229024
19.094	0.633040874719271
19.096	0.680237832423671
19.098	0.72743479012807
19.1	0.74316710936287
19.102	0.781892818248532
19.104	0.820618527134194
19.106	0.81819817032884
19.108	0.815777813523485
19.11	0.830299954355608
19.112	0.844822095187731
19.114	0.871446020046624
19.116	0.898069944905516
19.118	0.250624499473366
19.12	0.398266264599949
19.122	0.544697851323856
19.124	0.64151212353801
19.126	0.737116217349486
19.128	0.71170247089327
19.13	0.687498902839731
19.132	0.734695860544132
19.134	0.781892818248532
19.136	0.787943710261916
19.138	0.844822095187731
19.14	0.901700480113547
19.142	0.964629757052746
19.144	1.02876921239462
19.146	0.893229231294807
19.148	0.75889942859767
19.15	0.812147278315455
19.152	0.866605306435917
19.154	0.859344236019854
19.156	0.971890827468808
19.158	1.08443741891776
19.16	0.86539512803324
19.162	0.647563015551394
19.164	0.643932480343364
19.166	0.640301945135332
19.168	0.451514114317734
19.17	0.261516105097458
19.172	0.593104987430933
19.174	0.925904048167085
19.176	0.728644968530749
19.178	0.53138588889441
19.18	0.754058714986963
19.182	0.975521362676838
19.184	0.801255672691362
19.186	0.626989982705886
19.188	0.760109607000348
19.19	0.892019052892132
19.192	0.854503522409147
19.194	0.815777813523485
19.196	0.864184949630561
19.198	0.912592085737639
19.2	0.934375296985825
19.202	0.957368686636685
19.204	0.862974771227886
19.206	0.768580855819086
19.208	0.714122827698624
19.21	0.659664799578164
19.212	0.648773193954071
19.214	0.639091766732655
19.216	0.507182320840871
19.218	0.376483053351764
19.22	0.416418940640103
19.222	0.456354827928442
19.224	0.438202151888288
19.226	0.420049475848133
19.228	0.491450001606071
19.23	0.561640348961333
19.232	1.00577582274376
19.234	1.44870111812351
19.236	0.74316710936287
19.238	0.971890827468808
19.24	1.20182472397742
19.242	1.10259009495792
19.244	1.00335546593841
19.246	0.864184949630561
19.248	0.725014433322717
19.25	0.734695860544132
19.252	0.744377287765548
19.254	0.72743479012807
19.256	0.71170247089327
19.258	0.741956930960193
19.26	0.772211391027116
19.262	0.77463174783247
19.264	0.777052104637825
19.266	0.777052104637825
19.268	0.778262283040502
19.27	0.67660729721564
19.272	0.574952311390779
19.274	0.752848536584286
19.276	0.930744761777793
19.278	0.954948329831331
19.28	0.980362076287546
19.282	0.896859766502839
19.284	0.813357456718132
19.286	0.797625137483332
19.288	0.781892818248532
19.29	0.866605306435917
19.292	0.952527973025978
19.294	0.918642977751025
19.296	0.883547804073393
19.298	0.848452630395762
19.3	0.813357456718132
19.302	0.733485682141456
19.304	0.652403729162102
19.306	0.579793025001486
19.308	0.507182320840871
19.31	0.588264273820226
19.312	0.669346226799578
19.314	0.848452630395762
19.316	1.02634885558927
19.318	0.964629757052746
19.32	0.902910658516223
19.322	0.815777813523485
19.324	0.729855146933424
19.326	0.85329334400647
19.328	0.975521362676838
19.33	0.778262283040502
19.332	0.581003203404163
19.334	0.591894809028256
19.336	0.601576236249672
19.338	0.549538564934564
19.34	0.520494283270318
19.342	0.492660180008748
19.344	0.537436780907794
19.346	0.583423560209518
19.348	0.413998583834749
19.35	0.245783785862658
19.352	0.364381269324996
19.354	0.482978752787334
19.356	0.416418940640103
19.358	0.349859128492872
19.36	0.334126809258072
19.362	0.318394490023272
19.364	0.324445382036657
19.366	0.330496274050041
19.368	0.341387879674134
19.37	0.35106930689555
19.372	0.361960912519641
19.374	0.371642339741057
19.376	0.371642339741057
19.378	0.37043216133838
19.38	0.469666790357888
19.382	0.568901419377394
19.384	0.556799635350626
19.386	0.54348767292118
19.388	0.475717682371272
19.39	0.406737513418688
19.392	0.338967522868781
19.394	0.295401100372411
19.396	0.251834677876042
19.398	0.291770565164379
19.4	0.330496274050041
19.402	0.302662170788472
19.404	0.273617889124226
19.406	0.245783785862658
19.408	-0.083384739665464
19.41	-0.412553265193586
19.412	-0.0107740355048489
19.414	0.392215372586564
19.416	0.343808236479488
19.418	0.295401100372411
19.42	0.246993964265334
19.422	0.35106930689555
19.424	0.453934471123088
19.426	0.501131428827487
19.428	0.54711820812921
19.43	0.499921250424811
19.432	0.453934471123088
19.434	0.406737513418688
19.436	0.266356818708165
19.438	0.124765945594965
19.44	0.282089137942965
19.442	0.438202151888288
19.444	0.360750734116964
19.446	0.283299316345642
19.448	0.231261645030534
19.45	0.17801379531275
19.452	0.125976123997642
19.454	0.0933013071253658
19.456	0.0606264902530894
19.458	0.227631109822503
19.46	0.394635729391917
19.462	0.395845907794596
19.464	0.398266264599949
19.466	0.399476443002626
19.468	0.49629071521678
19.47	0.594315165833609
19.472	0.378903410157118
19.474	0.163491654480627
19.476	0.194956292950227
19.478	0.226420931419827
19.48	0.267566997110842
19.482	0.308713062801858
19.484	0.233682001835887
19.486	0.245783785862658
19.488	0.257885569889426
19.49	0.280878959540288
19.492	0.303872349191151
19.494	0.363171090922318
19.496	0.394635729391917
19.498	0.426100367861519
19.5	0.434571616680256
19.502	0.441832687096318
19.504	0.45272429272041
19.506	0.464826076747181
19.508	0.301451992385795
19.51	0.352279485298227
19.512	0.403106978210656
19.514	0.303872349191151
19.516	0.204637720171641
19.518	0.24457360745998
19.52	0.388584837378533
19.522	0.532596067297087
19.524	0.577372668196133
19.526	0.622149269095179
19.528	0.737116217349486
19.53	0.675397118812964
19.532	0.612467841873764
19.534	0.691129438047764
19.536	0.769791034221763
19.538	0.848452630395762
19.54	0.927114226569762
19.542	0.748007822973579
19.544	0.894439409697486
19.546	1.03966081801872
19.548	1.12316312780342
19.55	1.20666543758813
19.552	1.29016774737284
19.554	1.31437131542638
19.556	1.33857488347991
19.558	1.36277845153345
19.56	1.27201507133268
19.562	1.18125169113191
19.564	1.05055242364281
19.566	0.798835315886009
19.568	0.548328386531887
19.57	0.694759973255794
19.572	0.646352837148718
19.574	0.596735522638965
19.576	0.705651578879886
19.578	0.905331015321578
19.58	0.778262283040502
19.582	0.652403729162102
19.584	0.525334996881026
19.586	0.775841926235148
19.588	0.809726921510101
19.59	0.802465851094041
19.592	0.77463174783247
19.594	0.746797644570902
19.596	0.519284104867641
19.598	0.302662170788472
19.6	0.664505513188871
19.602	0.51565356965961
19.604	0.365591447727671
19.606	0.407947691821364
19.608	0.416418940640103
19.61	0.449093757512379
19.612	0.48055839598198
19.614	0.54711820812921
19.616	0.61367802027644
19.618	0.568901419377394
19.62	0.634251053121948
19.622	0.64151212353801
19.624	0.648773193954071
19.626	1.04329135322675
19.628	1.08201706211241
19.63	1.12074277099807
19.632	1.27564560654071
19.634	1.20908579439348
19.636	1.14373616064893
19.638	1.11469187898468
19.64	1.08564759732044
19.642	1.14373616064893
19.644	1.20182472397742
19.646	1.15946847988373
19.648	1.11711223579004
19.65	0.832720311160962
19.652	0.54711820812921
19.654	0.570111597780072
19.656	0.594315165833609
19.658	0.717753362906656
19.66	0.839981381577024
19.662	0.854503522409147
19.664	0.867815484838593
19.666	0.993674038716992
19.668	1.11832241419272
19.67	1.14978705266231
19.672	1.18246186953459
19.674	1.08322724051508
19.676	0.982782433092901
19.678	1.13163437662216
19.68	1.28048632015142
19.682	0.988833325106285
19.684	0.697180330061147
19.686	0.622149269095179
19.688	0.548328386531887
19.69	0.628200161108564
19.692	0.70807193568524
19.694	0.75526889338964
19.696	0.801255672691362
19.698	0.952527973025978
19.7	1.10380027336059
19.702	0.771001212624439
19.704	0.438202151888288
19.706	0.391005194183887
19.708	0.345018414882164
19.71	0.54711820812921
19.712	0.749218001376256
19.714	0.652403729162102
19.716	0.554379278545272
19.718	0.741956930960193
19.72	0.928324404972439
19.722	0.878707090462686
19.724	0.829089775952931
19.726	0.839981381577024
19.728	0.850872987201117
19.73	0.769791034221763
19.732	0.68870908124241
19.734	0.70444140047721
19.736	0.720173719712009
19.738	0.804886207899394
19.74	0.890808874489454
19.742	0.856923879214501
19.744	0.824249062342224
19.746	0.929534583375116
19.748	1.03360992600533
19.75	1.13889544703822
19.752	1.11227152217933
19.754	1.08564759732044
19.756	1.20666543758813
19.758	1.3288934562585
19.76	1.38214130597628
19.762	1.43659933409674
19.764	1.44144004770745
19.766	1.1715702639105
19.768	0.90049030171087
19.77	0.606416949860379
19.772	0.265146640305489
19.774	-0.0761236692494025
19.776	-0.0289267115450031
19.778	0.0182702461593971
19.78	0.532596067297087
19.782	0.539857137713148
19.784	0.54711820812921
19.786	0.528965532089057
19.788	0.383744123767826
19.79	0.238522715446596
19.792	0.24094307225195
19.794	0.26030592669478
19.796	0.280878959540288
19.798	0.291770565164379
19.8	0.349859128492872
19.802	0.407947691821364
19.804	0.453934471123088
19.806	0.38253394536515
19.808	0.309923241204534
19.81	0.139288086427088
19.812	0.197376649755581
19.814	0.254255034681396
19.816	0.278458602734933
19.818	0.162281476077951
19.82	0.0461043494209664
19.822	0.173173081702042
19.824	0.146549156843149
19.826	0.119925231984258
19.828	-0.00109260828343463
19.83	0.0993521991387498
19.832	0.198586828158257
19.834	0.0666773822664734
19.836	0.207058076976996
19.838	0.347438771687518
19.84	0.789153888664594
19.842	0.610047485068409
19.844	0.429730903069549
19.846	0.42125965425081
19.848	0.411578227029396
19.85	0.48055839598198
19.852	0.55074874333724
19.854	0.594315165833609
19.856	0.639091766732655
19.858	0.660874977980841
19.86	0.744377287765548
19.862	0.826669419147578
19.864	0.910171728932286
19.866	0.732275503738777
19.868	0.677817475618317
19.87	0.622149269095179
19.872	0.49629071521678
19.874	0.37043216133838
19.876	0.371642339741057
19.878	0.372852518143734
19.88	0.391005194183887
19.882	0.325655560439334
19.884	0.261516105097458
19.886	0.280878959540288
19.888	0.301451992385795
19.89	0.262726283500133
19.892	0.22521075301715
19.894	0.348648950090196
19.896	0.472087147163241
19.898	0.449093757512379
19.9	0.542277494518501
19.902	0.635461231524625
19.904	0.614888198679118
19.906	0.594315165833609
19.908	0.502341607230164
19.91	0.411578227029396
19.912	0.485399109592688
19.914	0.558009813753303
19.916	0.636671409927302
19.918	0.754058714986963
19.92	0.871446020046624
19.922	0.763740142208379
19.924	0.654824085967457
19.926	0.767370677416409
19.928	0.879917268865363
19.93	0.924693869764409
19.932	0.968260292260778
19.934	0.968260292260778
19.936	0.969470470663454
19.938	0.565270884169363
19.94	0.56285052736401
19.942	0.559219992155979
19.944	0.733485682141456
19.946	0.907751372126932
19.948	0.823038883939547
19.95	0.737116217349486
19.952	0.720173719712009
19.954	0.826669419147578
19.956	0.931954940180469
19.958	0.927114226569762
19.96	0.921063334556378
19.962	0.600366057846993
19.964	0.554379278545272
19.966	0.508392499243548
19.968	0.628200161108564
19.97	0.748007822973579
19.972	0.780682639845855
19.974	0.812147278315455
19.976	0.537436780907794
19.978	0.69233961645044
19.98	0.846032273590408
19.982	0.715333006101302
19.984	0.584633738612194
19.986	0.395845907794596
19.988	0.20584789857432
19.99	0.522914640075671
19.992	0.514443391256934
19.994	0.505972142438194
19.996	0.659664799578164
19.998	0.813357456718132
20	0.859344236019854
20.002	0.905331015321578
20.004	0.938005832193855
20.006	0.970680649066131
20.008	0.950107616220624
20.01	1.04208117482407
20.012	1.13526491183019
20.014	1.00577582274376
20.016	0.785523353456562
20.018	0.565270884169363
20.02	0.801255672691362
20.022	0.878707090462686
20.024	0.957368686636685
20.026	0.767370677416409
20.028	0.65724444277281
20.03	0.751638358181609
20.032	0.846032273590408
20.034	1.17883133432656
20.036	1.29258810417819
20.038	1.40634487402982
20.04	0.921063334556378
20.042	1.0457117100321
20.044	1.1715702639105
20.046	0.809726921510101
20.048	0.940426188999208
20.05	1.07112545648832
20.052	0.976731541079515
20.054	1.33373416986921
20.056	1.19456365356136
20.058	1.05660331565619
20.06	1.47653522138508
20.062	1.49105736221721
20.064	1.50678968145201
20.066	1.52373217908948
20.068	1.33978506188259
20.07	1.15462776627302
20.072	0.970680649066131
20.074	0.940426188999208
20.076	0.910171728932286
20.078	1.02876921239462
20.08	0.954948329831331
20.082	1.04329135322675
20.084	1.13042419821948
20.086	0.97915189788487
20.088	0.832720311160962
20.09	0.685078546034378
20.092	1.02150814197856
20.094	1.06023385086422
20.096	1.10016973815256
20.098	0.90049030171087
20.1	0.895649588100163
20.102	0.890808874489454
20.104	1.03360992600533
20.106	1.02271832038124
20.108	1.01182671475715
20.11	1.13889544703822
20.112	1.25749293050056
20.114	0.981572254690224
20.116	0.70444140047721
20.118	0.922273512959053
20.12	0.867815484838593
20.122	0.814567635120808
20.124	1.05660331565619
20.126	1.17278044231318
20.128	1.28895756897016
20.13	0.877496912060008
20.132	1.03966081801872
20.134	1.20182472397742
20.136	1.42812808527801
20.138	1.3760904139629
20.14	1.32405274264779
20.142	1.08685777572312
20.144	1.07838652690438
20.146	1.01666742836785
20.148	0.953738151428655
20.15	1.32647309945314
20.152	1.25870310890324
20.154	1.19093311835333
20.156	1.08443741891776
20.158	1.04934224524013
20.16	1.0142470715625
20.162	1.17278044231318
20.164	1.15220740946767
20.166	1.13042419821948
20.168	1.02392849878392
20.17	1.1243733062061
20.172	1.22360793522561
20.174	1.01666742836785
20.176	0.899280123308193
20.178	0.780682639845855
20.18	1.00698600114644
20.182	1.26354382251395
20.184	1.19940436717207
20.186	1.13526491183019
20.188	1.07959670530705
20.19	0.910171728932286
20.192	0.740746752557516
20.194	0.648773193954071
20.196	0.558009813753303
20.198	0.466036255149856
