scientificName	earliestAge	latestAge	higherGeography	site
Eucyon	10.3	4.9	NAmerica	pbdb_18097
Eucyon	10.3	4.9	NAmerica	pbdb_18140
Eucyon	10.3	4.9	NAmerica	pbdb_18166
Eucyon	10.3	4.9	NAmerica	pbdb_18247
Eucyon	10.3	4.9	NAmerica	pbdb_18304
Eucyon	10.3	4.9	NAmerica	pbdb_18900
Eucyon	10.3	4.9	NAmerica	pbdb_18936
Eucyon	23.03	5.333	NAmerica	pbdb_18943
Eucyon	10.3	4.9	NAmerica	pbdb_18970
Eucyon	10.3	4.9	NAmerica	pbdb_19116
Eucyon	10.3	4.9	NAmerica	pbdb_19514
Eucyon	10.3	4.9	NAmerica	pbdb_19533
Eucyon	10.3	4.9	NAmerica	pbdb_19610
Eucyon	10.3	4.9	NAmerica	pbdb_19612
Eucyon	4.9	1.8	NAmerica	pbdb_20063
Eucyon	5.333	3.6	NAmerica	pbdb_20083
Eucyon	10.3	4.9	NAmerica	pbdb_35430
Eucyon	10.3	4.9	NAmerica	pbdb_19538
Eucyon	10.3	4.9	NAmerica	pbdb_18532
Eucyon	13.6	10.3	NAmerica	pbdb_18214
Eucyon	10.3	4.9	NAmerica	pbdb_19095
Eucyon	10.3	4.9	NAmerica	pbdb_18560
Eucyon	10.3	4.9	NAmerica	pbdb_18340
Eucyon	10.3	4.9	NAmerica	pbdb_19272
Eucyon	10.3	4.9	NAmerica	pbdb_19582
Eucyon	10.3	4.9	NAmerica	pbdb_19480
Eucyon	10.3	4.9	NAmerica	pbdb_18755
Eucyon	11.608	5.333	Eurasia	pbdb_175903
Eucyon	5.333	3.6	Eurasia	pbdb_185681
Eucyon	11.608	5.333	Eurasia	pbdb_197941
Eucyon	13.6	10.3	NAmerica	pbdb_18623
Eucyon	7.246	5.333	Eurasia	pbdb_144566
Euoplocyon	15.97	13.6	NAmerica	pbdb_17905
Euoplocyon	15.97	13.6	NAmerica	pbdb_17955
Euoplocyon	20.43	15.97	NAmerica	pbdb_18597
Euoplocyon	15.97	13.6	NAmerica	pbdb_18894
Euoplocyon	15.97	13.6	NAmerica	pbdb_19056
Euoplocyon	15.97	13.6	NAmerica	pbdb_19557
Eusmilus	37.2	33.9	NAmerica	pbdb_16885
Eusmilus	37.2	33.3	NAmerica	pbdb_17120
Eusmilus	33.9	33.3	NAmerica	pbdb_17158
Eusmilus	33.9	28.4	Eurasia	pbdb_31583
Eusmilus	48.6	37.2	Eurasia	pbdb_46193
Eusmilus	33.9	28.4	Eurasia	pbdb_31753
Eusmilus	33.9	28.4	Eurasia	pbdb_183511
Eusmilus	33.9	28.1	Eurasia	pbdb_182622
Eusmilus	33.9	28.4	Eurasia	pbdb_183526
Eusmilus	33.9	28.4	Eurasia	pbdb_91491
Eusmilus	33.9	28.4	Eurasia	pbdb_183667
Eusmilus	33.9	28.4	Eurasia	pbdb_183669
Eusmilus	33.9	28.4	Eurasia	pbdb_183670
Eusmilus	48.6	37.2	Eurasia	pbdb_190962
Eusmilus	33.9	28.4	Eurasia	pbdb_167537
Felis	10.3	4.9	NAmerica	pbdb_18076
Felis	10.3	4.9	NAmerica	pbdb_18359
Felis	10.3	4.9	NAmerica	pbdb_18573
Felis	10.3	4.9	NAmerica	pbdb_18577
Felis	3.6	2.588	NAmerica	pbdb_19703
Felis	4.9	1.8	NAmerica	pbdb_19705
Felis	4.9	1.8	NAmerica	pbdb_19875
Felis	4.9	1.8	NAmerica	pbdb_19935
Felis	4.9	1.8	NAmerica	pbdb_19940
Felis	4.9	1.8	NAmerica	pbdb_20060
Felis	0.781	0.0117	Eurasia	pbdb_32082
Felis	2.588	0.781	Eurasia	pbdb_33974
Felis	2.588	0.0117	Eurasia	pbdb_34127
Felis	2.588	0.0117	Eurasia	pbdb_34667
Felis	3.2	2.588	Eurasia	pbdb_34929
Felis	0.781	0.126	Eurasia	pbdb_35045
Felis	5.333	0.0117	Eurasia	pbdb_35076
Felis	5.333	2.588	Eurasia	pbdb_35354
Felis	3.2	2.588	Eurasia	pbdb_35358
Felis	3.2	2.588	Eurasia	pbdb_35369
Felis	3.2	2.588	Eurasia	pbdb_35374
Felis	2.588	0.781	Eurasia	pbdb_35428
Felis	2.588	0.781	Eurasia	pbdb_35457
Felis	11.608	5.333	Eurasia	pbdb_36139
Felis	0.781	0.126	Eurasia	pbdb_36206
Felis	0.781	0.126	Eurasia	pbdb_36214
Felis	0.781	0.126	Eurasia	pbdb_36220
Felis	2.588	0.0117	Eurasia	pbdb_36583
Felis	2.588	0.0117	Eurasia	pbdb_36517
Felis	2.588	0.0117	Eurasia	pbdb_37024
Felis	2.588	0	Eurasia	pbdb_37064
Felis	0.126	0.0117	NAmerica	pbdb_13066
Felis	2.588	0.781	Eurasia	pbdb_40266
Felis	2.588	0.0117	Eurasia	pbdb_40398
Felis	0.781	0.0117	Eurasia	pbdb_40497
Felis	8.7	5.333	Eurasia	pbdb_40758
Felis	5.333	2.588	Eurasia	pbdb_39846
Felis	11.62	7.246	Eurasia	pbdb_11798
Felis	4.2	3.2	Eurasia	pbdb_33396
Felis	2.588	0.781	Eurasia	pbdb_42241
Felis	0.781	0.126	Eurasia	pbdb_43008
Felis	0.126	0.0117	Eurasia	pbdb_43619
Felis	0.126	0.0117	Eurasia	pbdb_43689
Felis	8.7	5.333	Eurasia	pbdb_44223
Felis	2.588	0.781	Eurasia	pbdb_43020
Felis	2.588	0.781	Eurasia	pbdb_45085
Felis	2.588	0.781	Eurasia	pbdb_47828
Felis	0.126	0.0117	Eurasia	pbdb_48587
Felis	2.588	0.781	Eurasia	pbdb_48580
Felis	2.588	1.806	Eurasia	pbdb_49254
Felis	0.781	0.126	Eurasia	pbdb_49816
Felis	0.781	0.126	Eurasia	pbdb_50199
Felis	0.781	0.126	Eurasia	pbdb_50258
Felis	0.781	0.126	Eurasia	pbdb_50259
Felis	2.588	0.781	Eurasia	pbdb_50274
Felis	2.588	1.806	Eurasia	pbdb_48093
Felis	0.781	0.126	Eurasia	pbdb_51100
Felis	11.608	5.333	Eurasia	pbdb_56563
Felis	2.588	0.781	Eurasia	pbdb_68380
Felis	2.588	0.781	Eurasia	pbdb_71060
Felis	11.62	7.246	Eurasia	pbdb_75802
Felis	23.03	2.588	Eurasia	pbdb_76865
Felis	23.03	2.588	Eurasia	pbdb_76866
Felis	8.7	5.333	Eurasia	pbdb_75492
Felis	0.126	0.0117	Eurasia	pbdb_90036
Felis	0.126	0.0117	Eurasia	pbdb_92787
Felis	16.9	15.97	Eurasia	pbdb_71873
Felis	0.126	0.0117	Eurasia	pbdb_82530
Felis	0.126	0.0117	NAmerica	pbdb_107875
Felis	0.0117	0	Eurasia	pbdb_55533
Felis	0.781	0.126	Eurasia	pbdb_120834
Felis	2.588	0.0117	NAmerica	pbdb_126660
Felis	5.333	3.6	NAmerica	pbdb_18535
Felis	0.126	0.0117	NAmerica	pbdb_74292
Felis	0.126	0.0117	NAmerica	pbdb_155409
Felis	0.0117	0	Eurasia	pbdb_175523
Felis	0.0117	0	NAmerica	pbdb_176525
Felis	0.126	0	Eurasia	pbdb_182709
Felis	2.588	0.0117	Eurasia	pbdb_183123
Felis	11.1	4.9	Eurasia	pbdb_183982
Felis	0.126	0.0117	Eurasia	pbdb_184245
Felis	0.126	0	Eurasia	pbdb_184243
Felis	2.588	0.781	Eurasia	pbdb_189574
Felis	2.588	0.0117	Eurasia	pbdb_190074
Felis	0.0117	0	Eurasia	pbdb_191169
Felis	0.781	0.126	Eurasia	pbdb_194474
Felis	0.126	0.0117	Eurasia	pbdb_197938
Felis	0.781	0.126	Eurasia	pbdb_187637
Felis	11.608	5.333	Eurasia	pbdb_202120
Felis	0.126	0.0117	Eurasia	pbdb_182809
Felis	2.588	0.781	Eurasia	pbdb_204662
Felis	7.246	5.333	Eurasia	pbdb_144566
Felis	0.126	0.0117	Eurasia	pbdb_208564
Felis	0.126	0.0117	Eurasia	pbdb_208564
Felis	0.126	0.0117	Eurasia	pbdb_216029
Felis	0.126	0.0117	Eurasia	pbdb_216030
Felis	0.126	0.0117	Eurasia	pbdb_216031
Felis	0.126	0.0117	Eurasia	pbdb_216032
Ferinestrix	4.9	1.8	NAmerica	pbdb_19813
Ferrucyon	4.9	1.8	NAmerica	pbdb_19673
Ferrucyon	4.9	1.8	NAmerica	pbdb_154118
Floridictis	24.8	20.43	NAmerica	pbdb_17854
Floridictis	20.43	15.97	NAmerica	pbdb_18562
Franconictis	23.03	22.4	Eurasia	pbdb_69617
Franconictis	23.03	22.4	Eurasia	pbdb_69617
Franconictis	22.4	20	Eurasia	pbdb_69606
Franconictis	22.4	20	Eurasia	pbdb_69606
Franconictis	28.4	23.03	Eurasia	pbdb_180344
Gobicyon	15.97	5.333	Eurasia	pbdb_28781
Gobicyon	13.82	11.62	Eurasia	pbdb_42539
Goupilictis	11.608	5.333	Eurasia	pbdb_75067
Goupilictis	28.4	23.03	Eurasia	pbdb_36712
Goupilictis	28.4	23.03	Eurasia	pbdb_181648
Goupilictis	28.4	23.03	Eurasia	pbdb_183664
Guangxicyon	37.2	33.9	Eurasia	pbdb_60126
Gulo	1.8	0.3	NAmerica	pbdb_20302
Gulo	1.8	0.3	NAmerica	pbdb_20479
Gulo	0.126	0.0117	NAmerica	pbdb_20621
Gulo	0.126	0.0117	NAmerica	pbdb_20626
Gulo	2.588	0.781	Eurasia	pbdb_32198
Gulo	0.781	0.126	Eurasia	pbdb_34010
Gulo	2.588	0.781	Eurasia	pbdb_40266
Gulo	0.781	0.0117	Eurasia	pbdb_43618
Gulo	2.588	0.0117	Eurasia	pbdb_43656
Gulo	0.126	0.0117	Eurasia	pbdb_48587
Gulo	0.781	0.126	Eurasia	pbdb_48889
Gulo	0.781	0.126	Eurasia	pbdb_50196
Gulo	2.588	0.0117	Eurasia	pbdb_34400
Gulo	0.781	0.126	Eurasia	pbdb_77754
Gulo	0.126	0.0117	NAmerica	pbdb_93277
Gulo	0.126	0	NAmerica	pbdb_93291
Gulo	0.126	0.0117	Eurasia	pbdb_93837
Gulo	10.3	1.8	NAmerica	pbdb_26574
Gulo	11.608	5.333	Eurasia	pbdb_182754
Gustafsonia	37.2	33.9	NAmerica	pbdb_17016
Hadrictis	11.62	7.246	Eurasia	pbdb_45042
Haplocyon	28.1	23.03	Eurasia	pbdb_182805
Haplocyonoides	15.97	13.82	Eurasia	pbdb_35441
Haplocyonoides	20.44	15.97	Eurasia	pbdb_48069
Haplocyonoides	20.44	15.97	Eurasia	pbdb_175704
Haplocyonoides	20.44	7.246	Eurasia	pbdb_187579
Haplocyonoides	22.4	20	Eurasia	pbdb_35750
Harpagophagus	33.9	28.4	Eurasia	pbdb_36709
Hemicyon	15.97	7.246	Eurasia	pbdb_31775
Hemicyon	15.97	11.62	Eurasia	pbdb_32191
Hemicyon	20.44	15.97	Eurasia	pbdb_40716
Hemicyon	15.97	5.333	Eurasia	pbdb_28781
Hemicyon	20.44	15.97	Eurasia	pbdb_40031
Hemicyon	16.9	15.97	Eurasia	pbdb_69099
Hemicyon	16.9	15.97	Eurasia	pbdb_69106
Hemicyon	13.65	12.75	Eurasia	pbdb_69711
Hemicyon	13.65	11.1	Eurasia	pbdb_69712
Hemicyon	13.65	12.75	Eurasia	pbdb_71105
Hemicyon	16.9	15.97	Eurasia	pbdb_71873
Hemicyon	15.97	13.65	Eurasia	pbdb_68547
Hemicyon	20.44	15.97	Eurasia	pbdb_48069
Hemicyon	15.97	13.82	Eurasia	pbdb_148396
Hemicyon	13.6	10.3	NAmerica	pbdb_168757
Hemicyon	20.44	7.246	Eurasia	pbdb_187579
Hemicyon	20.44	7.246	Eurasia	pbdb_187580
Hemicyon	20	15.97	Eurasia	pbdb_142146
Hemicyon	15.97	7.246	Eurasia	pbdb_142149
Hemicyon	15.97	7.246	Eurasia	pbdb_142149
Hemicyon	15.97	12.75	Eurasia	pbdb_198251
Hemicyon	23.03	5.333	Eurasia	pbdb_200296
Hemicyon	12.75	11.1	Eurasia	pbdb_70806
Herpestes	0.781	0.0117	Eurasia	pbdb_13293
Herpestes	20.44	15.97	Eurasia	pbdb_39714
Herpestes	12.75	11.1	Eurasia	pbdb_49421
Herpestes	16.9	15.97	Eurasia	pbdb_69116
Herpestes	0.126	0.0117	Eurasia	pbdb_92787
Herpestides	22.4	20	Eurasia	pbdb_35750
Herpestides	23.03	22.4	Eurasia	pbdb_69617
Herpestides	22.4	20	Eurasia	pbdb_69606
Herpestides	22.4	20	Eurasia	pbdb_69606
Herpestides	22.4	20	Eurasia	pbdb_35750
Hesperocyon	46.2	40.4	NAmerica	pbdb_16626
Hesperocyon	40.4	33.9	NAmerica	pbdb_16840
Hesperocyon	40.4	37.2	NAmerica	pbdb_16845
Hesperocyon	37.2	33.9	NAmerica	pbdb_16891
Hesperocyon	37.2	33.9	NAmerica	pbdb_16917
Hesperocyon	37.2	33.9	NAmerica	pbdb_16918
Hesperocyon	37.2	33.9	NAmerica	pbdb_16919
Hesperocyon	37.2	33.9	NAmerica	pbdb_16920
Hesperocyon	37.2	33.9	NAmerica	pbdb_16924
Hesperocyon	37.2	33.9	NAmerica	pbdb_16925
Hesperocyon	37.2	33.9	NAmerica	pbdb_16927
Hesperocyon	37.2	33.9	NAmerica	pbdb_16928
Hesperocyon	37.2	33.9	NAmerica	pbdb_16929
Hesperocyon	37.2	33.9	NAmerica	pbdb_16930
Hesperocyon	37.2	33.9	NAmerica	pbdb_16932
Hesperocyon	37.2	33.9	NAmerica	pbdb_16943
Hesperocyon	37.2	33.9	NAmerica	pbdb_16944
Hesperocyon	37.2	33.9	NAmerica	pbdb_16952
Hesperocyon	37.2	33.9	NAmerica	pbdb_16959
Hesperocyon	37.2	33.9	NAmerica	pbdb_16960
Hesperocyon	37.2	33.9	NAmerica	pbdb_16977
Hesperocyon	37.2	33.9	NAmerica	pbdb_16990
Hesperocyon	37.2	33.9	NAmerica	pbdb_16991
Hesperocyon	37.2	33.9	NAmerica	pbdb_17006
Hesperocyon	37.2	33.9	NAmerica	pbdb_17010
Hesperocyon	37.2	33.9	NAmerica	pbdb_17028
Hesperocyon	37.2	33.9	NAmerica	pbdb_17041
Hesperocyon	37.2	33.9	NAmerica	pbdb_17042
Hesperocyon	33.9	33.3	NAmerica	pbdb_17046
Hesperocyon	33.9	33.3	NAmerica	pbdb_17048
Hesperocyon	33.9	33.3	NAmerica	pbdb_17054
Hesperocyon	33.9	33.3	NAmerica	pbdb_17074
Hesperocyon	33.9	33.3	NAmerica	pbdb_17081
Hesperocyon	33.9	33.3	NAmerica	pbdb_17082
Hesperocyon	33.9	33.3	NAmerica	pbdb_17084
Hesperocyon	33.9	33.3	NAmerica	pbdb_17090
Hesperocyon	33.9	33.3	NAmerica	pbdb_17092
Hesperocyon	33.9	33.3	NAmerica	pbdb_17100
Hesperocyon	33.9	33.3	NAmerica	pbdb_17101
Hesperocyon	33.9	33.3	NAmerica	pbdb_17104
Hesperocyon	33.9	33.3	NAmerica	pbdb_17109
Hesperocyon	33.9	33.3	NAmerica	pbdb_17111
Hesperocyon	33.9	33.3	NAmerica	pbdb_17117
Hesperocyon	33.9	33.3	NAmerica	pbdb_17135
Hesperocyon	33.9	33.3	NAmerica	pbdb_17143
Hesperocyon	33.9	33.3	NAmerica	pbdb_17187
Hesperocyon	33.9	33.3	NAmerica	pbdb_17301
Hesperocyon	33.3	24.8	NAmerica	pbdb_17306
Hesperocyon	33.3	30.8	NAmerica	pbdb_17310
Hesperocyon	33.3	30.8	NAmerica	pbdb_17325
Hesperocyon	33.3	30.8	NAmerica	pbdb_17336
Hesperocyon	33.3	30.8	NAmerica	pbdb_17344
Hesperocyon	33.3	30.8	NAmerica	pbdb_17368
Hesperocyon	33.3	30.8	NAmerica	pbdb_17372
Hesperocyon	33.3	30.8	NAmerica	pbdb_17374
Hesperocyon	33.3	30.8	NAmerica	pbdb_17384
Hesperocyon	33.3	30.8	NAmerica	pbdb_17432
Hesperocyon	30.8	20.43	NAmerica	pbdb_17492
Hesperocyon	37.2	33.9	NAmerica	pbdb_156988
Hesperocyon	33.9	33.3	NAmerica	pbdb_163487
Homotherium	4.9	1.8	NAmerica	pbdb_19657
Homotherium	4.9	1.8	NAmerica	pbdb_19663
Homotherium	4.9	1.8	NAmerica	pbdb_19754
Homotherium	2.588	1.806	NAmerica	pbdb_19758
Homotherium	4.9	1.8	NAmerica	pbdb_19767
Homotherium	4.9	1.8	NAmerica	pbdb_19911
Homotherium	4.9	1.8	NAmerica	pbdb_19921
Homotherium	4.9	1.8	NAmerica	pbdb_19954
Homotherium	4.9	1.8	NAmerica	pbdb_19955
Homotherium	4.9	1.8	NAmerica	pbdb_19959
Homotherium	4.9	1.8	NAmerica	pbdb_20019
Homotherium	4.9	1.8	NAmerica	pbdb_20031
Homotherium	4.9	1.8	NAmerica	pbdb_20033
Homotherium	4.9	1.8	NAmerica	pbdb_20050
Homotherium	1.8	0.3	NAmerica	pbdb_20142
Homotherium	0.126	0.0117	NAmerica	pbdb_20273
Homotherium	4.9	1.8	NAmerica	pbdb_20322
Homotherium	1.8	0.3	NAmerica	pbdb_20327
Homotherium	1.8	0.3	NAmerica	pbdb_20342
Homotherium	1.8	0.3	NAmerica	pbdb_20350
Homotherium	1.8	0.3	NAmerica	pbdb_20351
Homotherium	1.8	0.3	NAmerica	pbdb_20353
Homotherium	1.8	0.3	NAmerica	pbdb_20385
Homotherium	1.8	0.3	NAmerica	pbdb_20400
Homotherium	1.8	0.3	NAmerica	pbdb_20484
Homotherium	0.3	0.012	NAmerica	pbdb_20491
Homotherium	1.8	0.3	NAmerica	pbdb_20530
Homotherium	0.126	0.0117	NAmerica	pbdb_20569
Homotherium	2.588	0.781	Eurasia	pbdb_33974
Homotherium	2.588	0.0117	Eurasia	pbdb_34104
Homotherium	5.333	2.588	Eurasia	pbdb_34444
Homotherium	2.588	0.781	Eurasia	pbdb_34446
Homotherium	3.2	2.588	Eurasia	pbdb_34592
Homotherium	3.2	2.588	Eurasia	pbdb_34614
Homotherium	3.2	0.0117	Eurasia	pbdb_34764
Homotherium	2.588	0.781	Eurasia	pbdb_34898
Homotherium	2.588	0.781	Eurasia	pbdb_34911
Homotherium	2.588	0.0117	Eurasia	pbdb_34920
Homotherium	1.806	0.126	Eurasia	pbdb_35078
Homotherium	5.333	0.0117	Eurasia	pbdb_35359
Homotherium	3.2	2.588	Eurasia	pbdb_35369
Homotherium	3.2	2.588	Eurasia	pbdb_35374
Homotherium	0.781	0.126	Eurasia	pbdb_36206
Homotherium	2.588	0.0117	Eurasia	pbdb_22728
Homotherium	0.781	0.126	Eurasia	pbdb_36214
Homotherium	0.781	0.126	Eurasia	pbdb_36220
Homotherium	2.588	0.0117	Eurasia	pbdb_36373
Homotherium	0.781	0.126	Eurasia	pbdb_38314
Homotherium	5.333	2.588	Eurasia	pbdb_38892
Homotherium	5.333	2.588	Eurasia	pbdb_39409
Homotherium	5.333	2.588	Eurasia	pbdb_39846
Homotherium	2.588	0.0117	Eurasia	pbdb_40398
Homotherium	2.588	0.781	Eurasia	pbdb_40401
Homotherium	0.781	0.126	Eurasia	pbdb_40808
Homotherium	2.588	0.781	Eurasia	pbdb_41005
Homotherium	2.588	0.0117	Eurasia	pbdb_43658
Homotherium	2.588	0.781	Eurasia	pbdb_44146
Homotherium	5.333	0.0117	Eurasia	pbdb_44231
Homotherium	3.2	2.588	Eurasia	pbdb_47100
Homotherium	2.588	1.806	Eurasia	pbdb_47131
Homotherium	2.588	1.806	Eurasia	pbdb_47133
Homotherium	2.588	1.806	Eurasia	pbdb_47150
Homotherium	2.588	1.806	Eurasia	pbdb_47188
Homotherium	2.588	0.781	Eurasia	pbdb_47828
Homotherium	2.588	0.0117	Eurasia	pbdb_48555
Homotherium	2.588	0.781	Eurasia	pbdb_48981
Homotherium	0.781	0.126	Eurasia	pbdb_49087
Homotherium	0.781	0.126	Eurasia	pbdb_49089
Homotherium	2.588	0.126	Eurasia	pbdb_49211
Homotherium	2.588	1.806	Eurasia	pbdb_49254
Homotherium	2.588	0.781	Eurasia	pbdb_49307
Homotherium	0.781	0.126	Eurasia	pbdb_49813
Homotherium	0.781	0.126	Eurasia	pbdb_49816
Homotherium	0.781	0.126	Eurasia	pbdb_49989
Homotherium	0.781	0.126	Eurasia	pbdb_50196
Homotherium	0.781	0.126	Eurasia	pbdb_50199
Homotherium	0.781	0.126	Eurasia	pbdb_50258
Homotherium	2.588	0.126	Eurasia	pbdb_50466
Homotherium	4.2	3.2	Eurasia	pbdb_50938
Homotherium	4.2	2.588	Eurasia	pbdb_50943
Homotherium	5.333	0.0117	Eurasia	pbdb_51684
Homotherium	2.588	1.806	Eurasia	pbdb_36112
Homotherium	5.333	0.0117	Eurasia	pbdb_58809
Homotherium	2.588	0.781	Eurasia	pbdb_68380
Homotherium	2.588	0.781	Eurasia	pbdb_56733
Homotherium	2.588	0.781	Eurasia	pbdb_77773
Homotherium	0.126	0.0117	NAmerica	pbdb_79632
Homotherium	0.126	0.0117	NAmerica	pbdb_93182
Homotherium	2.588	0.0117	NAmerica	pbdb_93557
Homotherium	5.333	2.588	Eurasia	pbdb_40392
Homotherium	0.781	0.126	Eurasia	pbdb_189830
Homotherium	0.781	0.126	Eurasia	pbdb_189831
Homotherium	0.781	0.0117	Eurasia	pbdb_43617
Homotherium	0.781	0.126	Eurasia	pbdb_189976
Homotherium	0.781	0.126	NAmerica	pbdb_189978
Homotherium	0.126	0.0117	NAmerica	pbdb_189979
Homotherium	0.126	0.0117	Eurasia	pbdb_189980
Homotherium	0.781	0.126	Eurasia	pbdb_189829
Homotherium	3.6	2.588	Eurasia	pbdb_185861
Hoplictis	13.6	10.3	NAmerica	pbdb_18554
Hoplictis	23.03	5.333	NAmerica	pbdb_18903
Hoplictis	13.6	10.3	NAmerica	pbdb_19391
Hoplophoneus	37.2	33.9	NAmerica	pbdb_16919
Hoplophoneus	37.2	33.9	NAmerica	pbdb_16929
Hoplophoneus	37.2	33.9	NAmerica	pbdb_16930
Hoplophoneus	37.2	33.9	NAmerica	pbdb_16938
Hoplophoneus	37.2	33.9	NAmerica	pbdb_16962
Hoplophoneus	37.2	33.3	NAmerica	pbdb_16976
Hoplophoneus	37.2	33.9	NAmerica	pbdb_17006
Hoplophoneus	33.9	33.3	NAmerica	pbdb_17067
Hoplophoneus	33.9	33.3	NAmerica	pbdb_17077
Hoplophoneus	33.9	33.3	NAmerica	pbdb_17094
Hoplophoneus	33.9	33.3	NAmerica	pbdb_17098
Hoplophoneus	33.9	33.3	NAmerica	pbdb_17131
Hoplophoneus	33.9	33.3	NAmerica	pbdb_17153
Hoplophoneus	33.9	33.3	NAmerica	pbdb_17153
Hoplophoneus	33.9	33.3	NAmerica	pbdb_17157
Hoplophoneus	33.9	33.3	NAmerica	pbdb_17173
Hoplophoneus	30.8	20.43	NAmerica	pbdb_17508
Hoplophoneus	30.8	20.43	NAmerica	pbdb_17527
Hoplophoneus	30.8	20.43	NAmerica	pbdb_17606
Hoplophoneus	30.8	26.3	NAmerica	pbdb_17645
Hoplophoneus	30.8	26.3	NAmerica	pbdb_17705
Hoplophoneus	37.2	33.9	NAmerica	pbdb_83881
Hoplophoneus	33.3	30.8	NAmerica	pbdb_17349
Hoplophoneus	30.8	20.43	NAmerica	pbdb_17508
Hoplophoneus	37.2	33.9	Eurasia	pbdb_49078
Hoplophoneus	33.9	30.8	NAmerica	pbdb_207805
Hyaena	23.03	0.0117	Eurasia	pbdb_34607
Hyaena	0.781	0.126	Eurasia	pbdb_36220
Hyaena	2.588	0.0117	Eurasia	pbdb_36373
Hyaena	2.588	0.0117	Eurasia	pbdb_36584
Hyaena	0.781	0.126	Eurasia	pbdb_38649
Hyaena	5.333	2.588	Eurasia	pbdb_38892
Hyaena	0.126	0.0117	Eurasia	pbdb_11803
Hyaena	2.588	0.0117	Eurasia	pbdb_39252
Hyaena	5.333	3.2	Eurasia	pbdb_40548
Hyaena	5.333	2.588	Eurasia	pbdb_40564
Hyaena	8.7	5.333	Eurasia	pbdb_34392
Hyaena	2.588	1.806	Eurasia	pbdb_47150
Hyaena	2.588	0.781	Eurasia	pbdb_47830
Hyaena	0.781	0.126	Eurasia	pbdb_47832
Hyaena	0.781	0.126	Eurasia	pbdb_49094
Hyaena	0.781	0.126	Eurasia	pbdb_49989
Hyaena	2.588	0.781	Eurasia	pbdb_50000
Hyaena	0.781	0.126	Eurasia	pbdb_50258
Hyaena	0.781	0.126	Eurasia	pbdb_51100
Hyaena	2.588	1.806	Eurasia	pbdb_48093
Hyaena	11.62	7.246	Eurasia	pbdb_73901
Hyaena	13.82	11.62	Eurasia	pbdb_75786
Hyaena	11.62	7.246	Eurasia	pbdb_75794
Hyaena	11.62	7.246	Eurasia	pbdb_75797
Hyaena	11.62	7.246	Eurasia	pbdb_75800
Hyaena	11.608	5.333	Eurasia	pbdb_36143
Hyaena	11.62	7.246	Eurasia	pbdb_75801
Hyaena	11.62	7.246	Eurasia	pbdb_75802
Hyaena	11.62	7.246	Eurasia	pbdb_75803
Hyaena	13.82	11.62	Eurasia	pbdb_60271
Hyaena	3.6	2.588	Eurasia	pbdb_76530
Hyaena	4.2	2.588	Eurasia	pbdb_50943
Hyaena	23.03	5.333	Eurasia	pbdb_93328
Hyaena	11.608	5.333	Eurasia	pbdb_182745
Hyaena	11.608	5.333	Eurasia	pbdb_182754
Hyaena	2.588	0.0117	Eurasia	pbdb_183123
Hyaena	0.126	0	Eurasia	pbdb_184243
Hyaena	2.588	0.781	Eurasia	pbdb_189574
Hyaena	11.608	5.333	Eurasia	pbdb_195284
Hyaena	11.608	5.333	Eurasia	pbdb_179050
Hyaena	11.608	5.333	Eurasia	pbdb_195286
Hyaena	11.608	5.333	Eurasia	pbdb_202120
Hyaena	2.588	0.781	Eurasia	pbdb_204662
Hyaena	11.608	5.333	Eurasia	pbdb_210627
Hyaenictis	8.7	5.333	Eurasia	pbdb_43007
Hyaenictis	11.608	8.7	Eurasia	pbdb_176268
Hyaenictis	11.608	5.333	Eurasia	pbdb_182754
Hyaenictis	11.608	8.7	Eurasia	pbdb_191070
Hyaenictitherium	8.7	5.333	Eurasia	pbdb_34436
Hyaenictitherium	7.246	4.2	Eurasia	pbdb_77790
Hyaenictitherium	7.75	4.9	Eurasia	pbdb_78328
Hyaenictitherium	11.608	5.333	Eurasia	pbdb_175903
Hyaenictitherium	8.7	5.333	Eurasia	pbdb_157582
Hyaenictitherium	7.75	7.246	Eurasia	pbdb_167995
Hyaenotherium	11.608	5.333	Eurasia	pbdb_34462
Hyaenotherium	7.75	7.246	Eurasia	pbdb_60534
Hyaenotherium	8.7	7.75	Eurasia	pbdb_75169
Hyaenotherium	8.7	5.333	Eurasia	pbdb_174455
Hyaenotherium	8.7	5.333	Eurasia	pbdb_202215
Iberictis	16.9	15.97	Eurasia	pbdb_71873
Iberictis	15.97	11.608	Eurasia	pbdb_34526
Iberictis	15.97	13.82	Eurasia	pbdb_180192
Ictidopappus	63.3	61.7	NAmerica	pbdb_14906
Ictiocyon	23.03	15.97	Eurasia	pbdb_53973
Ictiocyon	20.44	15.97	Eurasia	pbdb_48069
Ictitherium	11.62	7.246	Eurasia	pbdb_11798
Ictitherium	11.608	5.333	Eurasia	pbdb_13477
Ictitherium	11.608	5.333	Eurasia	pbdb_13998
Ictitherium	8.7	5.333	Eurasia	pbdb_34392
Ictitherium	8.7	5.333	Eurasia	pbdb_34435
Ictitherium	7.75	7.246	Eurasia	pbdb_37047
Ictitherium	8.7	5.333	Eurasia	pbdb_34391
Ictitherium	5.333	2.588	Eurasia	pbdb_42559
Ictitherium	8.7	5.333	Eurasia	pbdb_42675
Ictitherium	8.7	5.333	Eurasia	pbdb_42676
Ictitherium	8.7	5.333	Eurasia	pbdb_43007
