Genus	Status	Min_Age	Max_Age
Dasyatis	Extant	11.5	11.5
Dasyatis	Extant	7.246	11.62
Dasyatis	Extant	7.246	11.62
Dasyatis	Extant	7.246	11.62
Dasyatis	Extant	5.333	11.608
Dasyatis	Extant	5.333	11.608
Dasyatis	Extant	5.333	11.608
Dasyatis	Extant	5.333	11.608
Dasyatis	Extant	5.333	11.608
Dasyatis	Extant	5.333	11.608
Dasyatis	Extant	9.7	11.1
Dasyatis	Extant	4.9	7.246
Dasyatis	Extant	4.9	7.246
Dasyatis	Extant	4.9	7.246
Dasyatis	Extant	4.9	7.246
Dasyatis	Extant	4.9	7.246
Dasyatis	Extant	4.9	7.246
Dasyatis	Extant	4.9	7.246
Dasyatis	Extant	4.9	7.246
Dasyatis	Extant	4.9	7.246
Dasyatis	Extant	4.9	7.246
Dasyatis	Extant	5.333	7.246
Dasyatis	Extant	5.333	7.246
Dasyatis	Extant	5.333	7.246
Dasyatis	Extant	5.333	7.246
Dasyatis	Extant	5.333	7.246
Dasyatis	Extant	0.0117	5.333
Dasyatis	Extant	0.0117	5.333
Dasyatis	Extant	0.781	5.333
Dasyatis	Extant	3.9	4.9
Dasyatis	Extant	3.6	5.333
Dasyatis	Extant	3.6	5.333
Dasyatis	Extant	0.781	3.6
Dasyatis	Extant	0.781	3.6
Dasyatis	Extant	0.781	3.6
Dasyatis	Extant	0.781	3.6
Dasyatis	Extant	0.781	3.6
Dasyatis	Extant	0.781	3.6
Dasyatis	Extant	1.806	2.588
Dasyatis	Extant	1.806	2.588
Dasyatis	Extant	1.806	2.588
Dasyatis	Extant	1.806	2.588
Dasyatis	Extant	0.0117	2.588
Dasyatis	Extant	1.806	2.588
Dasyatis	Extant	1.806	2.588
Dasyatis	Extant	1.806	2.588
Dasyatis	Extant	1.806	2.588
Dasyatis	Extant	0.781	2.588
Dasyatis	Extant	1.806	2.588
Dasyatis	Extant	0.781	1.806
Dasyatis	Extant	0.3	1.8
Dasyatis	Extant	0.012	0.3
Dasyatis	Extant	0.012	0.3
Dasyatis	Extant	0.0117	0.126
Dasyatis	Extant	0.0117	0.126
Deania	Extant	38	47.8
Deania	Extant	38	47.8
Echinorhinus	Extant	50.3	55.8
Echinorhinus	Extant	5.333	33.9
Echinorhinus	Extant	20.44	23.03
Echinorhinus	Extant	13.82	15.97
Echinorhinus	Extant	11.62	13.82
Echinorhinus	Extant	3.9	4.9
Edaphodon	Extant	61.6	66
Edaphodon	Extant	61.7	66
Edaphodon	Extant	56	59.2
Edaphodon	Extant	41.3	47.8
Edaphodon	Extant	41.3	47.8
Edaphodon	Extant	41.3	47.8
Edaphodon	Extant	41.3	47.8
Edaphodon	Extant	41.3	47.8
Edaphodon	Extant	41.3	47.8
Edaphodon	Extant	41.3	47.8
Edaphodon	Extant	41.3	47.8
Edaphodon	Extant	38	41.3
Edaphodon	Extant	33.9	38
Edaphodon	Extant	33.9	37.2
Edaphodon	Extant	5.333	7.246
Edaphodon	Extant	5.333	7.246
Edaphodon	Extant	5.333	7.246
Edaphodon	Extant	4	5
Etmopterus	Extant	38	47.8
Etmopterus	Extant	15.97	20.44
Etmopterus	Extant	15.97	20.44
Etmopterus	Extant	15.97	20.44
Etmopterus	Extant	15.97	20.44
Galeocerdo	Extant	55.8	58.7
Galeocerdo	Extant	47.8	56
Galeocerdo	Extant	47.8	56
Galeocerdo	Extant	47.8	56
Galeocerdo	Extant	33.9	56
Galeocerdo	Extant	37.2	55.8
Galeocerdo	Extant	37.2	55.8
Galeocerdo	Extant	37.2	48.6
Galeocerdo	Extant	37.2	48.6
Galeocerdo	Extant	37.2	48.6
Galeocerdo	Extant	37.2	48.6
Galeocerdo	Extant	37.2	48.6
Galeocerdo	Extant	38	47.8
Galeocerdo	Extant	41.3	47.8
Galeocerdo	Extant	41.3	47.8
Galeocerdo	Extant	41.3	47.8
Galeocerdo	Extant	41.3	47.8
Galeocerdo	Extant	41.3	47.8
Galeocerdo	Extant	41.3	47.8
Galeocerdo	Extant	41.3	47.8
Galeocerdo	Extant	41.3	47.8
Galeocerdo	Extant	41.3	47.8
Galeocerdo	Extant	41.3	47.8
Galeocerdo	Extant	41.3	47.8
Galeocerdo	Extant	38	47.8
Galeocerdo	Extant	38	47.8
Galeocerdo	Extant	38	47.8
Galeocerdo	Extant	40.4	46.2
Galeocerdo	Extant	40.4	46.2
Galeocerdo	Extant	38	41.3
Galeocerdo	Extant	38	41.3
Galeocerdo	Extant	38	41.3
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	38
Galeocerdo	Extant	33.9	37.2
Galeocerdo	Extant	33.9	37.2
Galeocerdo	Extant	33.9	37.2
Galeocerdo	Extant	33.9	37.2
Galeocerdo	Extant	33.9	37.2
Galeocerdo	Extant	28.4	33.9
Galeocerdo	Extant	5.333	33.9
Galeocerdo	Extant	28.4	33.9
Galeocerdo	Extant	28.4	33.9
Galeocerdo	Extant	28.4	33.9
Galeocerdo	Extant	23.9	25.7
Galeocerdo	Extant	23.03	28.1
Galeocerdo	Extant	20.44	23.03
Galeocerdo	Extant	5.333	23.03
Galeocerdo	Extant	5.333	23.03
Galeocerdo	Extant	5.333	23.03
Galeocerdo	Extant	5.333	23.03
Galeocerdo	Extant	15.97	23.03
Galeocerdo	Extant	15.97	23.03
Galeocerdo	Extant	20.44	23.03
Galeocerdo	Extant	11.608	23.03
Galeocerdo	Extant	11.608	23.03
Galeocerdo	Extant	15.97	23.03
Galeocerdo	Extant	15.97	23.03
Galeocerdo	Extant	15.97	23.03
Galeocerdo	Extant	5.333	23.03
Galeocerdo	Extant	20.44	23.03
Galeocerdo	Extant	15.97	23.03
Galeocerdo	Extant	15.97	23.03
Galeocerdo	Extant	20.44	23.03
Galeocerdo	Extant	15.97	23.03
Galeocerdo	Extant	15.97	23.03
Galeocerdo	Extant	15.97	23.03
Galeocerdo	Extant	15.97	23.03
Galeocerdo	Extant	15.97	23.03
Galeocerdo	Extant	15.97	23.03
Galeocerdo	Extant	20.44	23.03
Galeocerdo	Extant	20.44	23.03
Galeocerdo	Extant	11.608	23.03
Galeocerdo	Extant	15.97	23.03
Galeocerdo	Extant	20.44	23.03
Galeocerdo	Extant	5.333	23.03
Galeocerdo	Extant	5.333	23.03
Galeocerdo	Extant	5.333	23.03
Galeocerdo	Extant	15.97	20.44
Galeocerdo	Extant	15.97	20.44
Galeocerdo	Extant	15.97	20.44
Galeocerdo	Extant	15.97	20.44
Galeocerdo	Extant	15.97	20.44
Galeocerdo	Extant	15.97	20.44
Galeocerdo	Extant	15.97	20.44
Galeocerdo	Extant	15.97	20.44
Galeocerdo	Extant	15.97	20.44
Galeocerdo	Extant	13.82	20.44
Galeocerdo	Extant	15.97	20.44
Galeocerdo	Extant	15.97	20.44
Galeocerdo	Extant	15.97	20.43
Galeocerdo	Extant	15.97	20.43
Galeocerdo	Extant	15.97	16.9
Galeocerdo	Extant	11.62	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	11.608	15.97
Galeocerdo	Extant	11.608	15.97
Galeocerdo	Extant	13.65	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	11.608	15.97
Galeocerdo	Extant	11.608	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	11.62	15.97
Galeocerdo	Extant	11.608	15.97
Galeocerdo	Extant	11.608	15.97
Galeocerdo	Extant	11.608	15.97
Galeocerdo	Extant	11.608	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	13.82	15.97
Galeocerdo	Extant	11.62	13.82
Galeocerdo	Extant	11.62	13.82
Galeocerdo	Extant	11.62	13.82
Galeocerdo	Extant	11.62	13.82
Galeocerdo	Extant	11.62	13.82
Galeocerdo	Extant	11.62	13.82
Galeocerdo	Extant	11.62	13.82
Galeocerdo	Extant	11.62	13.82
Galeocerdo	Extant	11.62	13.82
Galeocerdo	Extant	7.246	13.82
Galeocerdo	Extant	7.246	13.82
Galeocerdo	Extant	11.62	13.82
Galeocerdo	Extant	11.62	13.82
Galeocerdo	Extant	11.62	13.82
Galeocerdo	Extant	12.7	13.65
Galeocerdo	Extant	12.7	13.65
Galeocerdo	Extant	12.7	13.65
Galeocerdo	Extant	12.7	13.65
Galeocerdo	Extant	10.3	13.6
Galeocerdo	Extant	10.3	13.6
Galeocerdo	Extant	10.3	13.6
Galeocerdo	Extant	10.3	13.6
Galeocerdo	Extant	10.3	13.6
Galeocerdo	Extant	10.3	13.6
Galeocerdo	Extant	10.3	13.6
Galeocerdo	Extant	11.5	11.5
Galeocerdo	Extant	11.5	11.5
Galeocerdo	Extant	7.5	8.6
Galeocerdo	Extant	7.246	11.62
Galeocerdo	Extant	7.246	11.62
Galeocerdo	Extant	7.246	11.62
Galeocerdo	Extant	7.246	11.62
Galeocerdo	Extant	7.246	11.62
Galeocerdo	Extant	7.246	11.62
Galeocerdo	Extant	7.246	11.62
Galeocerdo	Extant	7.246	11.62
Galeocerdo	Extant	7.246	11.62
Galeocerdo	Extant	7.246	11.62
Galeocerdo	Extant	7.246	11.62
Galeocerdo	Extant	5.333	11.608
Galeocerdo	Extant	5.333	11.608
Galeocerdo	Extant	5.333	11.608
Galeocerdo	Extant	5.333	11.608
Galeocerdo	Extant	5.333	11.608
Galeocerdo	Extant	5.333	11.608
Galeocerdo	Extant	5.333	11.608
Galeocerdo	Extant	5.333	11.608
Galeocerdo	Extant	5.333	11.608
Galeocerdo	Extant	5.333	11.608
Galeocerdo	Extant	4.9	10.3
Galeocerdo	Extant	4.9	10.3
Galeocerdo	Extant	4.9	10.3
Galeocerdo	Extant	5.333	7.246
Galeocerdo	Extant	4.9	7.246
Galeocerdo	Extant	5.333	7.246
Galeocerdo	Extant	3.6	5.333
Galeocerdo	Extant	3.6	5.333
Galeocerdo	Extant	3.9	4.9
Galeocerdo	Extant	3.6	5.333
Galeocerdo	Extant	3.6	5.333
Galeocerdo	Extant	2.588	5.333
Galeocerdo	Extant	2.588	5.333
Galeocerdo	Extant	2.588	5.333
Galeocerdo	Extant	2.588	5.333
Galeocerdo	Extant	3	3.6
Galeocerdo	Extant	0	2.588
Galeocerdo	Extant	0.0117	2.588
Galeocerdo	Extant	0.781	1.806
Galeocerdo	Extant	0.3	1.8
Galeocerdo	Extant	0.0117	0.126
Galeocerdo	Extant	0.0117	0.126
Galeolamna	Extant	5.333	23.03
Galeolamna	Extant	5.333	23.03
Galeolamna	Extant	5.333	23.03
Galeolamna	Extant	5.333	23.03
Galeorhinus	Extant	55.8	58.7
Galeorhinus	Extant	55.8	58.7
Galeorhinus	Extant	55.8	58.7
Galeorhinus	Extant	55.8	58.7
Galeorhinus	Extant	47.8	56
Galeorhinus	Extant	47.8	56
Galeorhinus	Extant	37.2	55.8
Galeorhinus	Extant	37.2	55.8
Galeorhinus	Extant	37.2	55.8
Galeorhinus	Extant	48.6	55.8
Galeorhinus	Extant	48.6	55.8
Galeorhinus	Extant	50.3	55.8
Galeorhinus	Extant	48.6	55.8
Galeorhinus	Extant	48.6	55.8
Galeorhinus	Extant	46.2	50.3
Galeorhinus	Extant	37.2	48.6
Galeorhinus	Extant	37.2	48.6
Galeorhinus	Extant	41.3	47.8
Galeorhinus	Extant	41.3	47.8
Galeorhinus	Extant	41.3	47.8
Galeorhinus	Extant	41.3	47.8
Galeorhinus	Extant	41.3	47.8
Galeorhinus	Extant	41.3	47.8
Galeorhinus	Extant	41.3	47.8
Galeorhinus	Extant	41.3	47.8
Galeorhinus	Extant	41.3	47.8
Galeorhinus	Extant	41.3	47.8
Galeorhinus	Extant	41.3	47.8
Galeorhinus	Extant	41.3	47.8
Galeorhinus	Extant	41.3	47.8
Galeorhinus	Extant	41.3	47.8
Galeorhinus	Extant	41.3	47.8
Galeorhinus	Extant	41.3	47.8
Galeorhinus	Extant	41.3	47.8
Galeorhinus	Extant	38	41.3
Galeorhinus	Extant	38	41.3
Galeorhinus	Extant	38	41.3
Galeorhinus	Extant	38	41.3
Galeorhinus	Extant	33.9	38
Galeorhinus	Extant	33.9	38
Galeorhinus	Extant	33.9	38
Galeorhinus	Extant	33.9	38
Galeorhinus	Extant	33.9	38
Galeorhinus	Extant	33.9	38
Galeorhinus	Extant	33.9	37.2
Galeorhinus	Extant	33.9	37.2
Galeorhinus	Extant	33.9	37.2
Galeorhinus	Extant	28.1	33.9
Galeorhinus	Extant	28.1	33.9
Galeorhinus	Extant	28.1	33.9
Galeorhinus	Extant	28.4	33.9
Galeorhinus	Extant	23.03	28.1
Galeorhinus	Extant	20.44	23.03
Galeorhinus	Extant	15.97	23.03
Galeorhinus	Extant	15.97	23.03
Galeorhinus	Extant	15.97	23.03
Galeorhinus	Extant	2.588	23.03
Galeorhinus	Extant	5.333	23.03
Galeorhinus	Extant	15.97	20.44
Galeorhinus	Extant	13.82	15.97
Galeorhinus	Extant	11.608	15.97
Galeorhinus	Extant	3.6	15.97
Galeorhinus	Extant	11.62	13.82
Galeorhinus	Extant	7.246	13.82
Galeorhinus	Extant	11.62	13.82
Galeorhinus	Extant	12.7	13.65
Galeorhinus	Extant	7.246	11.62
Galeorhinus	Extant	5.333	11.608
Galeorhinus	Extant	5.333	11.608
Galeorhinus	Extant	4.9	7.246
Galeorhinus	Extant	4.9	7.246
Galeorhinus	Extant	5.333	7.246
Galeorhinus	Extant	3.6	5.333
Galeorhinus	Extant	3.9	4.9
Galeorhinus	Extant	0.012	0.3
Galeus	Extant	48.6	55.8
Galeus	Extant	41.3	47.8
Galeus	Extant	33.9	38
Galeus	Extant	33.9	38
Galeus	Extant	33.9	38
Galeus	Extant	15.97	20.44
Galeus	Extant	15.97	20.44
Galeus	Extant	15.97	20.44
Galeus	Extant	15.97	20.44
Galeus	Extant	11.608	15.97
Galeus	Extant	11.62	13.82
Galeus	Extant	7.246	11.62
Galeus	Extant	2.588	5.333
Galeus	Extant	1.806	2.588
Ginglymostoma	Extant	56	66
Ginglymostoma	Extant	56	66
Ginglymostoma	Extant	56	66
Ginglymostoma	Extant	48.6	58.7
Ginglymostoma	Extant	55.8	58.7
Ginglymostoma	Extant	48.6	58.7
Ginglymostoma	Extant	33.9	56
Ginglymostoma	Extant	50.3	55.8
Ginglymostoma	Extant	50.3	55.8
Ginglymostoma	Extant	50.3	55.8
Ginglymostoma	Extant	48.6	55.8
Ginglymostoma	Extant	37.2	48.6
Ginglymostoma	Extant	41.3	47.8
Ginglymostoma	Extant	41.3	47.8
Ginglymostoma	Extant	41.3	47.8
Ginglymostoma	Extant	41.3	47.8
Ginglymostoma	Extant	41.3	47.8
Ginglymostoma	Extant	38	41.3
Ginglymostoma	Extant	38	41.3
Ginglymostoma	Extant	33.9	38
Ginglymostoma	Extant	33.9	38
Ginglymostoma	Extant	33.9	38
Ginglymostoma	Extant	33.9	38
Ginglymostoma	Extant	33.9	38
Ginglymostoma	Extant	33.9	37.2
Ginglymostoma	Extant	23.03	28.1
Ginglymostoma	Extant	5.333	23.03
Ginglymostoma	Extant	15.97	23.03
Ginglymostoma	Extant	15.97	23.03
Ginglymostoma	Extant	15.97	23.03
Ginglymostoma	Extant	15.97	23.03
Ginglymostoma	Extant	15.97	23.03
Ginglymostoma	Extant	15.97	23.03
Ginglymostoma	Extant	15.97	20.44
Ginglymostoma	Extant	13.82	15.97
Ginglymostoma	Extant	13.82	15.97
Ginglymostoma	Extant	13.82	15.97
Ginglymostoma	Extant	11.608	15.97
Ginglymostoma	Extant	11.62	13.82
Ginglymostoma	Extant	11.62	13.82
Ginglymostoma	Extant	11.62	13.82
Ginglymostoma	Extant	10.3	13.6
Ginglymostoma	Extant	10.3	13.6
Ginglymostoma	Extant	11.5	11.5
Ginglymostoma	Extant	5.333	11.608
Ginglymostoma	Extant	5.333	11.608
Ginglymostoma	Extant	2.588	5.333
Ginglymostoma	Extant	0.3	1.8
Ginglymostoma	Extant	0.0117	0.126
Glyphis	Extant	5.333	23.03
Gymnura	Extant	48.6	58.7
Gymnura	Extant	41.3	47.8
Gymnura	Extant	41.3	47.8
Gymnura	Extant	41.3	47.8
Gymnura	Extant	41.3	47.8
Gymnura	Extant	38	47.8
Gymnura	Extant	33.9	38
Gymnura	Extant	33.9	38
Gymnura	Extant	33.9	38
Gymnura	Extant	33.9	38
Gymnura	Extant	33.9	38
Gymnura	Extant	33.9	38
Gymnura	Extant	33.9	38
Gymnura	Extant	23.03	28.1
Gymnura	Extant	15.97	20.44
Gymnura	Extant	13.82	15.97
Gymnura	Extant	13.82	15.97
Gymnura	Extant	7.246	13.82
Gymnura	Extant	4.9	7.246
Gymnura	Extant	4.9	7.246
Gymnura	Extant	5.333	7.246
Hemipristis	Extant	47.8	56
Hemipristis	Extant	47.8	56
Hemipristis	Extant	33.9	48.6
Hemipristis	Extant	41.3	47.8
Hemipristis	Extant	38	47.8
Hemipristis	Extant	38	41.3
Hemipristis	Extant	38	41.3
Hemipristis	Extant	38	41.3
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	38
Hemipristis	Extant	33.9	37.2
Hemipristis	Extant	33.9	37.2
Hemipristis	Extant	28.1	33.9
Hemipristis	Extant	28.1	33.9
Hemipristis	Extant	28.4	33.9
Hemipristis	Extant	28.4	33.9
Hemipristis	Extant	30.8	33.3
Hemipristis	Extant	23.03	28.1
Hemipristis	Extant	5.333	23.03
Hemipristis	Extant	5.333	23.03
Hemipristis	Extant	5.333	23.03
Hemipristis	Extant	5.333	23.03
Hemipristis	Extant	15.97	23.03
Hemipristis	Extant	15.97	23.03
Hemipristis	Extant	17.21	19.27
Hemipristis	Extant	15.97	23.03
Hemipristis	Extant	15.97	23.03
Hemipristis	Extant	20.44	23.03
Hemipristis	Extant	15.97	23.03
Hemipristis	Extant	15.97	23.03
Hemipristis	Extant	20.44	23.03
Hemipristis	Extant	11.608	23.03
Hemipristis	Extant	15.97	23.03
Hemipristis	Extant	15.97	23.03
Hemipristis	Extant	5.333	23.03
Hemipristis	Extant	15.97	23.03
Hemipristis	Extant	15.97	23.03
Hemipristis	Extant	2.588	23.03
Hemipristis	Extant	15.97	23.03
Hemipristis	Extant	15.97	23.03
Hemipristis	Extant	15.97	23.03
Hemipristis	Extant	15.97	23.03
Hemipristis	Extant	20.44	23.03
Hemipristis	Extant	20.44	23.03
Hemipristis	Extant	20.44	23.03
Hemipristis	Extant	20.44	23.03
Hemipristis	Extant	11.608	23.03
Hemipristis	Extant	15.97	23.03
Hemipristis	Extant	20.44	23.03
Hemipristis	Extant	5.333	23.03
Hemipristis	Extant	5.333	23.03
Hemipristis	Extant	20.44	23.03
Hemipristis	Extant	15.97	20.44
Hemipristis	Extant	15.97	20.44
Hemipristis	Extant	15.97	20.44
Hemipristis	Extant	15.97	20.44
Hemipristis	Extant	15.97	20.44
Hemipristis	Extant	15.97	20.44
Hemipristis	Extant	13.82	20.44
Hemipristis	Extant	15.97	20.44
Hemipristis	Extant	15.97	20.44
Hemipristis	Extant	15.97	20.44
Hemipristis	Extant	15.97	20.44
Hemipristis	Extant	15.97	20.44
Hemipristis	Extant	15.97	20.43
Hemipristis	Extant	15.97	16.9
Hemipristis	Extant	11.62	15.97
Hemipristis	Extant	13.82	15.97
Hemipristis	Extant	13.82	15.97
Hemipristis	Extant	13.82	15.97
Hemipristis	Extant	13.82	15.97
Hemipristis	Extant	13.82	15.97
Hemipristis	Extant	13.82	15.97
Hemipristis	Extant	13.82	15.97
Hemipristis	Extant	13.82	15.97
Hemipristis	Extant	13.82	15.97
Hemipristis	Extant	13.82	15.97
Hemipristis	Extant	11.608	15.97
Hemipristis	Extant	13.82	15.97
Hemipristis	Extant	13.82	15.97
Hemipristis	Extant	13.82	15.97
Hemipristis	Extant	13.82	15.97
Hemipristis	Extant	13.82	15.97
Hemipristis	Extant	11.608	15.97
Hemipristis	Extant	13.82	15.97
Hemipristis	Extant	11.62	15.97
Hemipristis	Extant	11.608	15.97
Hemipristis	Extant	11.608	15.97
Hemipristis	Extant	11.608	15.97
Hemipristis	Extant	11.608	15.97
Hemipristis	Extant	13.82	15.97
Hemipristis	Extant	13.82	15.97
Hemipristis	Extant	13.82	15.97
Hemipristis	Extant	13.82	15.97
Hemipristis	Extant	11.608	15.97
Hemipristis	Extant	11.62	13.82
Hemipristis	Extant	11.62	13.82
Hemipristis	Extant	11.62	13.82
Hemipristis	Extant	11.62	13.82
Hemipristis	Extant	11.62	13.82
Hemipristis	Extant	11.62	13.82
Hemipristis	Extant	11.62	13.82
Hemipristis	Extant	11.62	13.82
Hemipristis	Extant	7.246	13.82
Hemipristis	Extant	11.62	13.82
Hemipristis	Extant	11.62	13.82
Hemipristis	Extant	11.62	13.82
Hemipristis	Extant	11.62	13.82
Hemipristis	Extant	11.62	13.82
Hemipristis	Extant	12.7	13.65
Hemipristis	Extant	12.7	13.65
Hemipristis	Extant	10.3	13.6
Hemipristis	Extant	10.3	13.6
Hemipristis	Extant	10.3	13.6
Hemipristis	Extant	10.3	13.6
Hemipristis	Extant	10.3	13.6
Hemipristis	Extant	11.5	11.5
Hemipristis	Extant	7.246	11.62
Hemipristis	Extant	7.246	11.62
Hemipristis	Extant	7.246	11.62
Hemipristis	Extant	7.246	11.62
Hemipristis	Extant	10.1	10.1
Hemipristis	Extant	7.246	11.62
Hemipristis	Extant	7.246	11.62
Hemipristis	Extant	10.5	10.5
Hemipristis	Extant	7.246	11.62
Hemipristis	Extant	7.246	11.62
Hemipristis	Extant	7.246	11.62
Hemipristis	Extant	7.246	11.62
Hemipristis	Extant	5.333	11.608
Hemipristis	Extant	5.333	11.608
Hemipristis	Extant	5.333	11.608
Hemipristis	Extant	5.333	11.608
Hemipristis	Extant	5.333	11.608
Hemipristis	Extant	5.333	11.608
Hemipristis	Extant	5.333	11.608
Hemipristis	Extant	5.333	11.608
Hemipristis	Extant	4.9	10.3
Hemipristis	Extant	4.9	10.3
Hemipristis	Extant	5.333	7.246
Hemipristis	Extant	5.333	7.246
Hemipristis	Extant	3.6	5.333
Hemipristis	Extant	3.9	4.9
Hemipristis	Extant	2.588	5.333
Hemipristis	Extant	3.6	5.333
Hemipristis	Extant	2.588	5.333
Hemipristis	Extant	2.588	5.333
Hemipristis	Extant	2.588	5.333
Hemipristis	Extant	0.3	1.8
Hemiscyllium	Extant	41.3	56
Hemiscyllium	Extant	37.2	55.8
Hemiscyllium	Extant	37.2	55.8
Hemiscyllium	Extant	41.3	47.8
Hemiscyllium	Extant	41.3	47.8
Hemiscyllium	Extant	41.3	47.8
Hemiscyllium	Extant	41.3	47.8
Hemiscyllium	Extant	41.3	47.8
Hemiscyllium	Extant	38	47.8
Hemiscyllium	Extant	38	47.8
Hemiscyllium	Extant	38	41.3
Heptranchias	Extant	61.6	66
Heptranchias	Extant	61.6	66
Heptranchias	Extant	55.8	66
Heptranchias	Extant	48.6	55.8
Heptranchias	Extant	38	47.8
Heptranchias	Extant	38	41.3
Heptranchias	Extant	38	41.3
Heptranchias	Extant	38	41.3
Heptranchias	Extant	33.9	38
Heptranchias	Extant	33.9	38
Heptranchias	Extant	33.9	38
Heptranchias	Extant	20.44	23.03
Heptranchias	Extant	11.608	15.97
Heptranchias	Extant	7.246	11.62
Heptranchias	Extant	5.333	11.608
Heptranchias	Extant	0.781	1.806
Heterodontus	Extant	56	59.2
Heterodontus	Extant	50.3	55.8
Heterodontus	Extant	48.6	55.8
Heterodontus	Extant	37.2	48.6
Heterodontus	Extant	41.3	47.8
Heterodontus	Extant	41.3	47.8
Heterodontus	Extant	41.3	47.8
Heterodontus	Extant	41.3	47.8
Heterodontus	Extant	41.3	47.8
Heterodontus	Extant	41.3	47.8
Heterodontus	Extant	41.3	47.8
Heterodontus	Extant	41.3	47.8
Heterodontus	Extant	41.3	47.8
Heterodontus	Extant	41.3	47.8
Heterodontus	Extant	41.3	47.8
Heterodontus	Extant	41.3	47.8
Heterodontus	Extant	41.3	47.8
Heterodontus	Extant	41.3	47.8
Heterodontus	Extant	41.3	47.8
Heterodontus	Extant	36	43
Heterodontus	Extant	33.9	38
Heterodontus	Extant	33.9	38
Heterodontus	Extant	33.9	38
Heterodontus	Extant	33.9	38
Heterodontus	Extant	33.9	38
Heterodontus	Extant	33.9	38
Heterodontus	Extant	33.9	37.2
Heterodontus	Extant	5.333	33.9
Heterodontus	Extant	28.4	33.9
Heterodontus	Extant	28.4	33.9
Heterodontus	Extant	15.97	28.4
Heterodontus	Extant	23.9	25.7
Heterodontus	Extant	20.44	23.03
Heterodontus	Extant	20.44	23.03
Heterodontus	Extant	15.97	23.03
Heterodontus	Extant	11.608	15.97
Heterodontus	Extant	13.82	15.97
Heterodontus	Extant	11.62	13.82
Heterodontus	Extant	7.246	11.62
Heterodontus	Extant	7.246	11.62
Heterodontus	Extant	7.246	11.62
Heterodontus	Extant	5.333	11.608
Heterodontus	Extant	5.333	7.246
Heterodontus	Extant	3.6	5.333
Heterodontus	Extant	4	5
Heterodontus	Extant	2.588	5.333
Heterodontus	Extant	2.588	5.333
Hexanchus	Extant	61.7	66
Hexanchus	Extant	61.7	66
Hexanchus	Extant	61.6	66
Hexanchus	Extant	61.6	66
Hexanchus	Extant	61.6	66
Hexanchus	Extant	56	59.2
Hexanchus	Extant	56	59.2
Hexanchus	Extant	47.8	56
Hexanchus	Extant	41.3	56
