age	sealevel
6.698	4.60000000000001
6.7	3.59999999999999
6.702	-5.09090909090908
6.704	7.2
6.706	2.92
6.708	4.39999999999999
6.71	-2.90909090909091
6.712	-5.6
6.714	-1.45454545454546
6.716	-7.27272727272728
6.718	1.8
6.72	1
6.722	3.2
6.724	1.6
6.726	-2.18181818181817
6.728	0.399999999999991
6.73	-1.45454545454546
6.732	3.80000000000001
6.734	-2.90909090909091
6.736	-0.363636363636356
6.738	1.8
6.74	12.8
6.742	-2.18181818181817
6.744	2.40000000000001
6.746	3.00000000000001
6.748	3.59999999999999
6.75	5.39999999999999
6.752	1.6
6.754	5.8
6.756	2.40000000000001
6.758	4
6.76	7.40000000000001
6.762	5.48
6.764	1.19999999999999
6.766	1.19999999999999
6.768	1.6
6.77	4.8
6.772	0.799999999999997
6.774	2.40000000000001
6.776	-27.6363636363636
6.778	-10.5454545454545
6.78	3.59999999999999
6.782	3.59999999999999
6.784	4.8
6.786	5.60000000000001
6.788	7.2
6.79	9.60000000000001
6.792	11.2
6.794	16
6.796	2.59999999999999
6.798	0.799999999999997
6.8	-7.99999999999999
6.802	0
6.804	-4.36363636363637
6.806	-1.45454545454546
6.808	-5.09090909090908
6.81	0.600000000000009
6.812	2.2
6.814	1.19999999999999
6.816	3.80000000000001
6.818	-5.45454545454547
6.82	-0.363636363636356
6.822	-4.00000000000001
6.824	6.99999999999999
6.826	-12.3636363636364
6.828	1.99999999999999
6.83	1.6
6.832	3.00000000000001
6.834	-1.45454545454546
6.836	0.199999999999996
6.838	2.8
6.84	5
6.842	0.399999999999991
6.844	7.40000000000001
6.846	5.2
6.848	3.4
6.85	2.59999999999999
6.852	1.6
6.854	-2.54545454545456
6.856	-2.18181818181817
6.858	-0.727272727272712
6.86	-3.12727272727274
6.862	-6.32727272727274
6.864	-3.63636363636362
6.866	-0.363636363636356
6.868	2.08
6.87	5.39999999999999
6.872	3.2
6.874	5
6.876	6.40000000000001
6.878	5
6.88	5.48
6.882	3.4
6.884	4.28000000000001
6.886	2.8
6.888	4.28000000000001
6.89	1.6
6.892	1.19999999999999
6.894	0.199999999999996
6.896	2.8
6.898	3.4
6.9	4.2
6.902	0.120000000000005
6.904	6.67999999999999
6.906	-0.945454545454538
6.908	4.39999999999999
6.91	1.40000000000001
6.912	2.92
6.914	0.399999999999991
6.916	3.08
6.918	1.8
6.92	4.39999999999999
6.922	6
6.924	4.39999999999999
6.926	2.2
6.928	0.600000000000009
6.93	-1.45454545454546
6.932	3.00000000000001
6.934	2.8
6.936	5
6.938	10.8
6.94	0
6.942	2.2
6.944	1.40000000000001
6.946	1.8
6.948	4.39999999999999
6.95	1.19999999999999
6.952	1.99999999999999
6.954	9.60000000000001
6.956	7.2
6.958	4.8
6.96	16.68
6.962	16.4
6.964	19.4
6.966	11.2
6.968	9
6.97	11.6
6.972	8.00000000000001
6.974	-0.363636363636356
6.976	-2.18181818181817
6.978	1.99999999999999
6.98	7.59999999999999
6.982	9.2
6.984	9.2
6.986	7.2
6.988	4
6.99	10.8
6.992	9.2
6.994	11.2
6.996	11.6
6.998	4.8
7	8.80000000000001
7.002	12.4
7.004	7.2
7.006	8.00000000000001
7.008	2.40000000000001
7.01	5.60000000000001
7.012	7.2
7.014	3.2
7.016	-3.63636363636362
7.018	3.00000000000001
7.02	-2.90909090909091
7.022	3.2
7.024	4.8
7.026	5.2
7.028	6.8
7.03	18.4
7.032	10.4
7.034	18
7.036	7.59999999999999
7.038	12.8
7.04	6.6
7.042	8.80000000000001
7.044	9
7.046	7.2
7.048	7.8
7.05	6
7.052	10.4
7.054	11.8
7.056	8.00000000000001
7.058	8.4
7.06	5
7.062	0.399999999999991
7.064	0.799999999999997
7.066	-1.45454545454546
7.068	5
7.07	7.59999999999999
7.072	9
7.074	12.4
7.076	19.2
7.078	16.4
7.08	16.2
7.082	8.00000000000001
7.084	17.6
7.086	16
7.088	9
7.09	5.60000000000001
7.092	-6.18181818181818
7.094	-5.09090909090908
7.096	2.8
7.098	2.59999999999999
7.1	2.40000000000001
7.102	2.59999999999999
7.104	4.39999999999999
7.106	2.40000000000001
7.108	5.2
7.11	7.59999999999999
7.112	7.40000000000001
7.114	9.39999999999999
7.116	9.39999999999999
7.118	9.2
7.12	4.39999999999999
7.122	8.4
7.124	16.8
7.126	11.8
7.128	15.6
7.13	12
7.132	4
7.134	6.8
7.136	2.8
7.138	0.600000000000009
7.14	1.99999999999999
7.142	12
7.144	6.40000000000001
7.146	13.2
7.148	11.2
7.15	22
7.152	16
7.154	11.4
7.156	13.2
7.158	4.2
7.16	6.40000000000001
7.162	13.4
7.164	1.6
7.166	18
7.168	8.80000000000001
7.17	18.2
7.172	15
7.174	5.60000000000001
7.176	11.6
7.178	4.39999999999999
7.18	0
7.182	0.600000000000009
7.184	4
7.186	2.2
7.188	0
7.19	14
7.192	9.8
7.194	11.52
7.196	13.2
7.198	6
7.2	10
7.202	7.59999999999999
7.204	7.2
7.206	10
7.208	6.19999999999999
7.21	8.00000000000001
7.212	5.8
7.214	3.59999999999999
7.216	8.80000000000001
7.218	1.6
7.22	0.799999999999997
7.222	2.40000000000001
7.224	0
7.226	4
7.228	-4.36363636363637
7.23	2.8
7.232	9.2
7.234	12.4
7.236	8.00000000000001
7.238	9.2
7.24	11.4
7.242	16.4
7.244	11.6
7.246	8.4
7.248	10
7.25	9.48
7.252	7.2
7.254	3.2
7.256	4
7.258	7.8
7.26	-0.727272727272712
7.262	7.59999999999999
7.264	2.59999999999999
7.266	7.40000000000001
7.268	5.28
7.27	3.2
7.272	9.2
7.274	5.39999999999999
7.276	9.39999999999999
7.278	14.8
7.28	13.8
7.282	14
7.284	12
7.286	8.80000000000001
7.288	10.4
7.29	8.00000000000001
7.292	0.799999999999997
7.294	2.40000000000001
7.296	1.6
7.298	6.99999999999999
7.3	-1.45454545454546
7.302	4.39999999999999
7.304	-1.45454545454546
7.306	6.40000000000001
7.308	4.39999999999999
7.31	7.2
7.312	9.39999999999999
7.314	8.00000000000001
7.316	10.6
7.318	15.2
7.32	17.6
7.322	14
7.324	16.4
7.326	13.6
7.328	18.6
7.33	9.8
7.332	2.8
7.334	1.40000000000001
7.336	6.8
7.338	2.8
7.34	3.59999999999999
7.342	1.99999999999999
7.344	13.6
7.346	3.2
7.348	12.4
7.35	2.8
7.352	5.8
7.354	7.2
7.356	11.6
7.358	7.2
7.36	15.6
7.362	10.8
7.364	14.4
7.366	12.8
7.368	14.4
7.37	9.2
7.372	8.4
7.374	13
7.376	-0.727272727272712
7.378	4.8
7.38	4
7.382	1.19999999999999
7.384	0.600000000000009
7.386	2.40000000000001
7.388	6
7.39	11.2
7.392	1.6
7.394	6.6
7.396	10.4
7.398	8.59999999999999
7.4	9.2
7.402	18.2
7.404	10
7.406	10
7.408	10.6
7.41	10
7.412	19.6
7.414	5.60000000000001
7.416	-2.90909090909091
7.418	1.19999999999999
7.42	-5.81818181818182
7.422	-8.72727272727274
7.424	3.00000000000001
7.426	2.40000000000001
7.428	7.59999999999999
7.43	11.2
7.432	9.60000000000001
7.434	13.6
7.436	14.4
7.438	14.8
7.44	16.8
7.442	9.39999999999999
7.444	8.80000000000001
7.446	7.40000000000001
7.448	6
7.45	8.59999999999999
7.452	7.2
7.454	5.2
7.456	4.60000000000001
7.458	1.19999999999999
7.46	1.6
7.462	6.40000000000001
7.464	-3.63636363636362
7.466	-2.90909090909091
7.468	9.60000000000001
7.47	18
7.472	11.4
7.474	14.4
7.476	5.60000000000001
7.478	14.8
7.48	18.8
7.482	15.4
7.484	12
7.486	6
7.488	10.8
7.49	13.6
7.492	14.8
7.494	4
7.496	1.6
7.498	2.40000000000001
7.5	4.39999999999999
7.502	21.2
7.504	6.8
7.506	6.40000000000001
7.508	4.8
7.51	3.2
7.512	13.6
7.514	6.40000000000001
7.516	3.59999999999999
7.518	16.8
7.52	6.8
7.522	10.8
7.524	12.2
7.526	13.6
7.528	8.00000000000001
7.53	12.8
7.532	7.8
7.534	13.2
7.536	5.60000000000001
7.538	11.2
7.54	-10.1818181818182
7.542	4.8
7.544	2.8
7.546	4.8
7.548	5.2
7.55	1.19999999999999
7.552	4.8
7.554	10.4
7.556	9.60000000000001
7.558	3.59999999999999
7.56	4
7.562	4.8
7.564	15.6
7.566	10.2
7.568	1.19999999999999
7.57	16
7.572	4.8
7.574	4.8
7.576	3.59999999999999
7.578	1.6
7.58	6
7.582	0.799999999999997
7.584	0
7.586	4.39999999999999
7.588	4.8
7.59	12.4
7.592	22.8
7.594	9.60000000000001
7.596	7.2
7.598	10.2
7.6	12.4
7.602	19.2
7.604	11.6
7.606	13
7.608	6.6
7.61	-4.36363636363637
7.612	-4.36363636363637
7.614	0.399999999999991
7.616	1.40000000000001
7.618	0.399999999999991
7.62	-4.36363636363637
7.622	0.600000000000009
7.624	0.799999999999997
7.626	-4.36363636363637
7.628	4.60000000000001
7.63	2.28
7.632	1.48
7.634	0.799999999999997
7.636	1.40000000000001
7.638	8.80000000000001
7.64	12
7.642	6.8
7.644	11
7.646	10.8
7.648	6.40000000000001
7.65	6.8
7.652	8.4
7.654	-5.09090909090908
7.656	-3.63636363636362
7.658	0
7.66	-16
7.662	-9.45454545454545
7.664	1.6
7.666	0.600000000000009
7.668	6
7.67	-8.72727272727274
7.672	-0.727272727272712
7.674	-0.727272727272712
7.676	-5.45454545454547
7.678	4
7.68	-0.727272727272712
7.682	1.99999999999999
7.684	3.00000000000001
7.686	3.2
7.688	5.28
7.69	7.40000000000001
7.692	-5.23636363636364
7.694	-24
7.696	-13.0909090909091
7.698	-0.363636363636356
7.7	-12.3636363636364
7.702	-1.0909090909091
7.704	-10.9090909090909
7.706	-11.6363636363636
7.708	-9.45454545454545
7.71	3.80000000000001
7.712	2.8
7.714	-3.27272727272727
7.716	1.19999999999999
7.718	-6.90909090909092
7.72	1.40000000000001
7.722	-0.727272727272712
7.724	2.40000000000001
7.726	2.8
7.728	4
7.73	4.60000000000001
7.732	-14.9090909090909
7.734	2.8
7.736	0.199999999999996
7.738	5.2
7.74	6.8
7.742	-2.18181818181817
7.744	1.6
7.746	3.59999999999999
7.748	0.920000000000002
7.75	0.799999999999997
7.752	1.99999999999999
7.754	4.2
7.756	-2.90909090909091
7.758	-3.63636363636362
7.76	2.2
7.762	4.39999999999999
7.764	5.60000000000001
7.766	5.60000000000001
7.768	4.8
7.77	6.19999999999999
7.772	7.59999999999999
7.774	4.12
7.776	0.679999999999993
7.778	-5.09090909090908
7.78	-9.45454545454545
7.782	-13.8181818181818
7.784	-2.90909090909091
7.786	-6.54545454545454
7.788	2.8
7.79	1.19999999999999
7.792	11.2
7.794	1.6
7.796	2.40000000000001
7.798	8.00000000000001
7.8	7.59999999999999
7.802	6.40000000000001
7.804	4.2
7.806	6.8
7.808	5.60000000000001
7.81	4.8
7.812	1.6
7.814	6.40000000000001
7.816	-8.72727272727274
7.818	-12.7272727272727
7.82	-10.9090909090909
7.822	-5.09090909090908
7.824	-2.18181818181817
7.826	-5.09090909090908
7.828	-7.63636363636364
7.83	10.4
7.832	0.799999999999997
7.834	4.2
7.836	-7.99999999999999
7.838	2.40000000000001
7.84	-2.18181818181817
7.842	-5.81818181818182
7.844	0
7.846	-0.727272727272712
7.848	-4.36363636363637
7.85	-2.90909090909091
7.852	3.59999999999999
7.854	4
7.856	4
7.858	-3.63636363636362
7.86	6.40000000000001
7.862	2.2
7.864	-3.63636363636362
7.866	1.6
7.868	2.8
7.87	-8.72727272727274
7.872	4.8
7.874	6.40000000000001
7.876	7.2
7.878	10.8
7.88	8.4
7.882	16.8
7.884	13.6
7.886	3.00000000000001
7.888	-9.45454545454545
7.89	-0.363636363636356
7.892	0.399999999999991
7.894	1.99999999999999
7.896	0.600000000000009
7.898	-1.45454545454546
7.9	-2.18181818181817
7.902	-8.72727272727274
7.904	5.60000000000001
7.906	-6.54545454545454
7.908	2.8
7.91	-7.99999999999999
7.912	-1.45454545454546
7.914	0
7.916	-10.5454545454545
7.918	4
7.92	-4.36363636363637
7.922	0.399999999999991
7.924	-7.27272727272728
7.926	-0.727272727272712
7.928	-2.90909090909091
7.93	1.19999999999999
7.932	0
7.934	-10.1818181818182
7.936	-13.0909090909091
7.938	-4.36363636363637
7.94	-0.727272727272712
7.942	-13.0909090909091
7.944	-5.09090909090908
7.946	-9.45454545454545
7.948	1
7.95	-2.32727272727273
7.952	-6.54545454545454
7.954	-4.36363636363637
7.956	-5.09090909090908
7.958	-5.09090909090908
7.96	-12.3636363636364
7.962	4.8
7.964	-2.90909090909091
7.966	-2.18181818181817
7.968	1.99999999999999
7.97	-0.727272727272712
7.972	5.2
7.974	11.2
7.976	0
7.978	0
7.98	0
7.982	-2.54545454545456
7.984	-5.09090909090908
7.986	1.19999999999999
7.988	9.60000000000001
7.99	8.2
7.992	6.8
7.994	5.60000000000001
7.996	6
7.998	8.4
8	9.2
8.002	15.2
8.004	5.39999999999999
8.006	-2.90909090909091
8.008	-5.81818181818182
8.01	3.00000000000001
8.012	6
8.014	11.2
8.016	13.6
8.018	11.6
8.02	7.2
8.022	11.2
8.024	0.799999999999997
8.026	3.59999999999999
8.028	7.2
8.03	8.4
8.032	6.40000000000001
8.034	15.2
8.036	6
8.038	14.8
8.04	-2.90909090909091
8.042	-5.45454545454547
8.044	-5.81818181818182
8.046	-4.36363636363637
8.048	-3.63636363636362
8.05	0
8.052	14.8
8.054	-5.09090909090908
8.056	0.399999999999991
8.058	2.40000000000001
8.06	-5.09090909090908
8.062	4.8
8.064	4.39999999999999
8.066	7.2
8.068	3.2
8.07	3.59999999999999
8.072	8.4
8.074	-5.09090909090908
8.076	5.60000000000001
8.078	0.799999999999997
8.08	3.80000000000001
8.082	-2.90909090909091
8.084	2.8
8.086	4
8.088	1.88000000000001
8.09	-0.363636363636356
8.092	1.6
8.094	-3.63636363636362
8.096	-3.63636363636362
8.098	0.199999999999996
8.1	6.8
8.102	3.2
8.104	-0.727272727272712
8.106	9.60000000000001
8.108	0.399999999999991
8.11	0
8.112	-0.727272727272712
8.114	-1.45454545454546
8.116	8.2
8.118	2.8
8.12	2.40000000000001
8.122	-4.36363636363637
8.124	0.600000000000009
8.126	-3.63636363636362
8.128	3.59999999999999
8.13	4.39999999999999
8.132	3.2
8.134	-4.36363636363637
8.136	0
8.138	1.99999999999999
8.14	-2.90909090909091
8.142	5.2
8.144	-0.727272727272712
8.146	8.80000000000001
8.148	-4.00000000000001
8.15	2.59999999999999
8.152	7.40000000000001
8.154	3.59999999999999
8.156	-2.90909090909091
8.158	4
8.16	3.2
8.162	10
8.164	6
8.166	8.00000000000001
8.168	4.60000000000001
8.17	9.8
8.172	3.59999999999999
8.174	4.12
8.176	0
8.178	-0.727272727272712
8.18	2.40000000000001
8.182	5.2
8.184	0.399999999999991
8.186	11.6
8.188	7.59999999999999
8.19	16.4
8.192	-5.81818181818182
8.194	0.799999999999997
8.196	-0.727272727272712
8.198	-2.90909090909091
8.2	1.6
8.202	4
8.204	6.40000000000001
8.206	1.99999999999999
8.208	3.4
8.21	4.8
8.212	16
8.214	3.2
8.216	-1.45454545454546
8.218	8.4
8.22	-1.45454545454546
8.222	-0.727272727272712
8.224	0
8.226	1.19999999999999
8.228	-1.45454545454546
8.23	-3.63636363636362
8.232	5.60000000000001
8.234	-3.63636363636362
8.236	-3.27272727272727
8.238	-2.90909090909091
8.24	3.2
8.242	-7.27272727272728
8.244	-5.81818181818182
8.246	8.00000000000001
8.248	1.19999999999999
8.25	1.8
8.252	2.40000000000001
8.254	1.99999999999999
8.256	0
8.258	6
8.26	12.4
8.262	4.39999999999999
8.264	3.59999999999999
8.266	4.39999999999999
8.268	1.40000000000001
8.27	4.52
8.272	7.59999999999999
8.274	-8.72727272727274
8.276	9.60000000000001
8.278	10
8.28	10.4
8.282	9.60000000000001
8.284	7.59999999999999
8.286	1.6
8.288	5.8
8.29	10
8.292	-6.54545454545454
8.294	6.8
8.296	0
8.298	4.8
8.3	-7.27272727272728
8.302	2.59999999999999
8.304	9.2
8.306	3.59999999999999
8.308	0.399999999999991
8.31	1.19999999999999
8.312	-14.5454545454546
8.314	-11.6363636363636
8.316	-15.6363636363636
8.318	-19.6363636363636
8.32	-8.72727272727274
8.322	-1.45454545454546
8.324	-13.0909090909091
8.326	-10.9090909090909
8.328	-6.54545454545454
8.33	-2.18181818181817
8.332	-10.9090909090909
8.334	-6.54545454545454
8.336	0
8.338	-3.63636363636362
8.34	1.19999999999999
8.342	0
8.344	-1.81818181818181
8.346	-3.63636363636362
8.348	-8.72727272727274
8.35	-7.99999999999999
8.352	-1.45454545454546
8.354	-9.45454545454545
8.356	-7.99999999999999
8.358	-6.54545454545454
8.36	-5.09090909090908
8.362	-5.09090909090908
8.364	-1.45454545454546
8.366	-2.90909090909091
8.368	2.8
8.37	1.99999999999999
8.372	1.19999999999999
8.374	1.19999999999999
8.376	4
8.378	-1.45454545454546
8.38	-6.54545454545454
8.382	-5.09090909090908
8.384	-1.45454545454546
8.386	1.19999999999999
8.388	4.39999999999999
8.39	7.59999999999999
8.392	1.6
8.394	6
8.396	2.40000000000001
8.398	0.799999999999997
8.4	-1.45454545454546
8.402	1.19999999999999
8.404	-5.09090909090908
8.406	-5.81818181818182
8.408	7.8
8.41	12.4
8.412	7.59999999999999
8.414	3.59999999999999
8.416	-5.45454545454547
8.418	-5.09090909090908
8.42	6.40000000000001
8.422	0.399999999999991
8.424	1.99999999999999
8.426	3.59999999999999
8.428	0.799999999999997
8.43	9.2
8.432	0.399999999999991
8.434	2.8
8.436	-10.9090909090909
8.438	-5.09090909090908
8.44	-4.72727272727272
8.442	-14.5454545454546
8.444	-5.81818181818182
8.446	0
8.448	1.99999999999999
8.45	0.399999999999991
8.452	1.19999999999999
8.454	2.8
8.456	1.6
8.458	4.8
8.46	0.399999999999991
8.462	3.2
8.464	3.59999999999999
8.466	5.2
8.468	0.399999999999991
8.47	7.2
8.472	5.60000000000001
8.474	5.60000000000001
8.476	6.6
8.478	7.59999999999999
8.48	3.59999999999999
8.482	1.19999999999999
8.484	-7.27272727272728
8.486	2.8
8.488	0
8.49	0.399999999999991
8.492	6.40000000000001
8.494	5.39999999999999
8.496	4.39999999999999
8.498	4.39999999999999
8.5	7.59999999999999
8.502	6.8
8.504	4.39999999999999
8.506	1.99999999999999
8.508	4
8.51	-33.4545454545455
8.512	-12.3636363636364
8.514	-10.9090909090909
8.516	-9.45454545454545
8.518	0
8.52	2.40000000000001
8.522	0
8.524	4.39999999999999
8.526	4.39999999999999
8.528	6
8.53	4.8
8.532	1.19999999999999
8.534	2.40000000000001
8.536	8.00000000000001
8.538	8.4
8.54	11.2
8.542	7.2
8.544	12.8
8.546	4.39999999999999
8.548	7.2
8.55	1.6
8.552	-2.90909090909091
8.554	3.59999999999999
8.556	-10.1818181818182
8.558	2.40000000000001
8.56	-6.90909090909092
8.562	0.399999999999991
8.564	-1.45454545454546
8.566	9.60000000000001
8.568	0.799999999999997
8.57	4.8
8.572	-2.90909090909091
8.574	5.60000000000001
8.576	12.4
8.578	6.8
8.58	4.8
8.582	7.2
8.584	3.2
8.586	4.8
8.588	-18.9090909090909
8.59	12.8
8.592	-12.3636363636364
8.594	-2.18181818181817
8.596	-10.1818181818182
8.598	-21.0909090909091
8.6	-13.0909090909091
8.602	-15.2727272727273
8.604	-13.8181818181818
8.606	-12.3636363636364
8.608	-23.2727272727273
8.61	-18.1818181818182
8.612	-5.81818181818182
8.614	-13.8181818181818
8.616	-15.2727272727273
8.618	-7.27272727272728
8.62	4
8.622	-13.8181818181818
8.624	-4.36363636363637
8.626	-4.36363636363637
8.628	-5.09090909090908
8.63	-5.81818181818182
8.632	-6.54545454545454
8.634	5.60000000000001
8.636	-26.1818181818182
8.638	-14.5454545454546
8.64	-2.90909090909091
8.642	2.8
8.644	-5.81818181818182
8.646	-5.09090909090908
8.648	-1.0909090909091
8.65	1.99999999999999
8.652	3.59999999999999
8.654	0.799999999999997
8.656	4.39999999999999
8.658	10.8
8.66	8.4
8.662	8.80000000000001
8.664	16.8
8.666	14
8.668	-6.54545454545454
8.67	-18.1818181818182
8.672	-11.6363636363636
8.674	-4.36363636363637
8.676	-4.36363636363637
8.678	-12.3636363636364
8.68	-10.1818181818182
8.682	-7.99999999999999
8.684	-3.63636363636362
8.686	5.60000000000001
8.688	5.60000000000001
8.69	5.60000000000001
8.692	4
8.694	-10.1818181818182
8.696	1.19999999999999
8.698	-5.81818181818182
8.7	-4.36363636363637
8.702	0
8.704	-1.45454545454546
8.706	11.2
8.708	9.8
8.71	8.4
8.712	4
8.714	4.39999999999999
8.716	-6.54545454545454
8.718	4.39999999999999
8.72	-2.18181818181817
8.722	-4.36363636363637
8.724	-9.45454545454545
8.726	-22.5454545454545
8.728	-6.54545454545454
8.73	-9.45454545454545
8.732	-16
8.734	0
8.736	0.799999999999997
8.738	1.6
8.74	0
8.742	5.2
8.744	-0.727272727272712
8.746	-5.81818181818182
8.748	2.8
8.75	6.8
8.752	9.60000000000001
8.754	11.2
8.756	15.6
8.758	14.4
8.76	9.60000000000001
8.762	7.59999999999999
8.764	6.8
8.766	3.00000000000001
8.768	-1.45454545454546
8.77	-1.45454545454546
8.772	-3.63636363636362
8.774	4.8
8.776	4.39999999999999
8.778	5.2
8.78	10.8
8.782	6
8.784	8.00000000000001
8.786	9.60000000000001
8.788	10
8.79	8.4
8.792	3.2
8.794	2.40000000000001
8.796	1.6
8.798	-8.72727272727274
8.8	-2.18181818181817
8.802	0
8.804	-1.45454545454546
8.806	-5.81818181818182
8.808	0.399999999999991
8.81	-0.727272727272712
8.812	-8.72727272727274
8.814	-13.0909090909091
8.816	-5.09090909090908
8.818	-13.8181818181818
8.82	-2.90909090909091
8.822	-3.63636363636362
8.824	-10.5454545454545
8.826	-17.4545454545455
8.828	2.8
8.83	5.60000000000001
8.832	6.40000000000001
8.834	-2.90909090909091
8.836	1.19999999999999
8.838	-4.36363636363637
8.84	7.2
8.842	0.399999999999991
8.844	-5.09090909090908
8.846	-2.90909090909091
8.848	2.8
8.85	-2.18181818181817
8.852	-6.54545454545454
8.854	-6.18181818181818
8.856	-5.81818181818182
8.858	-0.727272727272712
8.86	5.60000000000001
8.862	-2.18181818181817
8.864	0.799999999999997
8.866	5.60000000000001
8.868	11.2
8.87	6.8
8.872	5.39999999999999
8.874	4
8.876	2.8
8.878	5.60000000000001
8.88	8.4
8.882	-12.3636363636364
8.884	-10.5454545454545
8.886	-8.72727272727274
8.888	-2.90909090909091
8.89	-7.99999999999999
8.892	-10.1818181818182
8.894	-12.3636363636364
8.896	-6.54545454545454
8.898	-2.18181818181817
8.9	1.19999999999999
8.902	-7.27272727272728
8.904	-10.1818181818182
8.906	-7.99999999999999
8.908	-5.81818181818182
8.91	-3.63636363636362
8.912	-2.39999999999999
8.914	-1.23636363636363
8.916	0
8.918	-8.72727272727274
8.92	-9.45454545454545
8.922	-10.1818181818182
8.924	-7.27272727272728
8.926	-9.45454545454545
8.928	-11.6363636363636
8.93	-1.45454545454546
8.932	-1.81818181818181
8.934	-2.18181818181817
8.936	-15.2727272727273
8.938	1.19999999999999
8.94	0
8.942	-2.18181818181817
8.944	4.39999999999999
8.946	4.52
8.948	4.68
8.95	4.8
8.952	4.88
8.954	5
8.956	5.60000000000001
8.958	8.00000000000001
8.96	-5.81818181818182
8.962	-13.8181818181818
8.964	-7.99999999999999
8.966	-18.1818181818182
8.968	0
8.97	-21.8181818181818
8.972	-15.2727272727273
8.974	-8.72727272727274
8.976	-5.09090909090908
8.978	-1.45454545454546
8.98	5.2
8.982	6.40000000000001
8.984	0.399999999999991
8.986	-11.6363636363636
8.988	1.99999999999999
8.99	-9.45454545454545
8.992	-2.90909090909091
8.994	3.2
8.996	8.4
8.998	4.39999999999999
9	8.80000000000001
9.002	10.8
9.004	1.19999999999999
9.006	1.6
9.008	-10.1818181818182
9.01	-3.63636363636362
9.012	4.39999999999999
9.014	4
9.016	5.67999999999999
9.018	7.40000000000001
9.02	24
9.022	16
9.024	19.2
9.026	16.8
9.028	14.4
9.03	13.6
9.032	15.8
9.034	18
9.036	7.2
9.038	15.6
9.04	14.8
9.042	14
9.044	11.6
