it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	 
376000	0.3840413847774651	0.3840413847774651	0.3840413847774651	0.3840413847774651	0.3840413847774651	0.3840413847774651	0.3840413847774651	0.3840413847774651	0.3840413847774651	0.3840413847774651	0.3840413847774651	0.3840413847774651	1.96784866598957	1.96784866598957	1.96784866598957	1.96784866598957	1.96784866598957	1.96784866598957	1.96784866598957	1.96784866598957	1.96784866598957	1.96784866598957	1.507298017498534	1.507298017498534	0.16032655427319253	0.16032655427319253	0.16032655427319253	0.16032655427319253	0.16032655427319253	0.16032655427319253	0.16032655427319253	0.16032655427319253	0.16032655427319253	0.16032655427319253	0.16032655427319253	1.0771429380006854	1.0771429380006854	1.0771429380006854	1.0771429380006854	1.0771429380006854	1.0771429380006854	1.0771429380006854	1.0771429380006854	1.0771429380006854	-1.123256632721069	-1.123256632721069	0.22371483050427254	0.22371483050427254	0.22371483050427254	0.22371483050427254	0.22371483050427254	0.22371483050427254	0.22371483050427254	0.22371483050427254	0.22371483050427254	0.22371483050427254	1.8075221117163776	0.8907057279888846	0.8907057279888846	0.8907057279888846	0.8907057279888846	0.8907057279888846	0.8907057279888846	0.8907057279888846	0.8907057279888846	0.8907057279888846
377000	0.6503695081540354	0.6503695081540354	0.6503695081540354	0.6503695081540354	0.6503695081540354	0.6503695081540354	0.6503695081540354	0.6503695081540354	0.6503695081540354	0.6503695081540354	0.6503695081540354	0.6503695081540354	1.2539574721699709	1.2539574721699709	1.2539574721699709	1.2539574721699709	1.2539574721699709	1.2539574721699709	1.2539574721699709	1.2539574721699709	1.2539574721699709	1.2539574721699709	1.4436770125243592	1.4436770125243592	0.19037318735319678	0.19037318735319678	0.19037318735319678	0.19037318735319678	0.19037318735319678	0.19037318735319678	0.19037318735319678	0.19037318735319678	0.19037318735319678	0.19037318735319678	0.19037318735319678	0.19037318735319678	1.0102959680104715	1.0102959680104715	1.0102959680104715	1.0102959680104715	1.0102959680104715	1.0102959680104715	1.0102959680104715	1.0102959680104715	-0.7933075043703238	-0.7933075043703238	0.45999632080083863	0.45999632080083863	0.45999632080083863	0.45999632080083863	0.45999632080083863	0.45999632080083863	0.45999632080083863	0.45999632080083863	0.45999632080083863	0.45999632080083863	1.063584284816774	1.063584284816774	0.2436615041594994	0.2436615041594994	0.2436615041594994	0.2436615041594994	0.2436615041594994	0.2436615041594994	0.2436615041594994	0.2436615041594994
378000	0.5557398273358685	0.5557398273358685	0.5557398273358685	0.5557398273358685	0.5557398273358685	0.5557398273358685	0.5557398273358685	0.5557398273358685	0.5557398273358685	0.5557398273358685	0.5557398273358685	0.5557398273358685	0.5557398273358685	0.5557398273358685	0.5557398273358685	0.5557398273358685	0.5557398273358685	0.5557398273358685	0.5557398273358685	0.5557398273358685	0.5557398273358685	0.5557398273358685	1.3920093646336154	1.3920093646336154	0.16746793349115513	0.16746793349115513	0.16746793349115513	0.16746793349115513	0.16746793349115513	0.16746793349115513	0.16746793349115513	0.16746793349115513	0.16746793349115513	0.16746793349115513	0.7962284513041236	0.7962284513041236	0.7962284513041236	0.7962284513041236	0.7962284513041236	0.9262581058807106	0.9262581058807106	1.3771837606098085	1.3771837606098085	1.3771837606098085	-0.8362695372977469	-0.8362695372977469	0.38827189384471333	0.38827189384471333	0.38827189384471333	0.38827189384471333	0.38827189384471333	0.38827189384471333	0.38827189384471333	0.38827189384471333	0.38827189384471333	0.38827189384471333	-0.2404886239682551	-0.2404886239682551	-0.2404886239682551	-0.2404886239682551	-0.2404886239682551	-0.3705182785448421	-0.3705182785448421	-0.82144393327394	-0.82144393327394	-0.82144393327394
379000	0.6379334464522827	0.6379334464522827	0.6379334464522827	0.6379334464522827	0.6379334464522827	0.6379334464522827	0.6379334464522827	0.6379334464522827	0.6379334464522827	0.6379334464522827	0.6379334464522827	0.6379334464522827	0.6379334464522827	0.6379334464522827	0.6379334464522827	0.6379334464522827	0.6679507986218234	0.6679507986218234	0.6679507986218234	0.6679507986218234	0.7027547597609531	0.7027547597609531	1.0507390306352486	1.0507390306352486	0.18747779406819975	0.18747779406819975	0.18747779406819975	0.18747779406819975	0.18747779406819975	0.18747779406819975	0.18747779406819975	0.18747779406819975	0.18747779406819975	0.18747779406819975	0.18747779406819975	0.8599148985577021	0.8599148985577021	0.8599148985577021	0.8599148985577021	0.6552015056789718	0.6552015056789718	0.6552015056789718	0.6552015056789718	0.6552015056789718	-0.412805584182966	-0.412805584182966	0.4504556523840829	0.4504556523840829	0.4504556523840829	0.4504556523840829	0.4504556523840829	0.4504556523840829	0.4504556523840829	0.4504556523840829	0.4504556523840829	0.4504556523840829	0.4504556523840829	-0.22198145210541942	-0.22198145210541942	-0.22198145210541942	-0.1919640999358787	0.012749292942851542	0.012749292942851542	0.012749292942851542	0.0475532540819813	0.0475532540819813
380000	0.4277337505945422	0.4277337505945422	0.4277337505945422	0.4277337505945422	0.4277337505945422	0.4277337505945422	0.4277337505945422	0.4277337505945422	0.4277337505945422	0.4277337505945422	0.4277337505945422	0.4277337505945422	0.4277337505945422	0.4277337505945422	0.4277337505945422	0.4277337505945422	0.4277337505945422	0.4277337505945422	0.4277337505945422	0.4277337505945422	0.4277337505945422	0.4277337505945422	1.1165228277280779	1.1165228277280779	0.17517914839422655	0.17517914839422655	0.17517914839422655	0.17517914839422655	0.17517914839422655	0.17517914839422655	0.17517914839422655	0.17517914839422655	0.17517914839422655	0.17517914839422655	0.17517914839422655	0.17517914839422655	0.17517914839422655	0.17517914839422655	0.17517914839422655	0.17517914839422655	0.17517914839422655	2.2916951853376264	2.2916951853376264	2.2916951853376264	-0.6887890771335357	-0.6887890771335357	0.25255460220031567	0.25255460220031567	0.25255460220031567	0.25255460220031567	0.25255460220031567	0.25255460220031567	0.25255460220031567	0.25255460220031567	0.25255460220031567	0.25255460220031567	0.25255460220031567	0.25255460220031567	0.25255460220031567	0.25255460220031567	0.25255460220031567	0.25255460220031567	0.25255460220031567	-1.8639614347430842	-1.8639614347430842	-1.8639614347430842
381000	0.5743817602781685	0.5743817602781685	0.5743817602781685	0.5743817602781685	0.5743817602781685	0.5743817602781685	0.5743817602781685	0.5743817602781685	0.5743817602781685	0.5743817602781685	0.5743817602781685	0.5743817602781685	0.5743817602781685	0.4496245078554687	0.4496245078554687	0.4496245078554687	0.4496245078554687	0.4496245078554687	0.4496245078554687	0.4496245078554687	0.4496245078554687	0.4496245078554687	1.4148602992490027	1.4148602992490027	0.11791767449127606	0.11791767449127606	0.11791767449127606	0.11791767449127606	0.11791767449127606	0.11791767449127606	0.11791767449127606	0.11791767449127606	0.11791767449127606	0.11791767449127606	0.11791767449127606	0.11791767449127606	0.11791767449127606	0.11791767449127606	0.11791767449127606	0.11791767449127606	2.4497368693127894	2.4497368693127894	2.4497368693127894	2.4497368693127894	-0.8404785389708342	-0.8404785389708342	0.4564640857868924	0.4564640857868924	0.4564640857868924	0.4564640857868924	0.4564640857868924	0.4564640857868924	0.4564640857868924	0.4564640857868924	0.4564640857868924	0.4564640857868924	0.4564640857868924	0.33170683336419265	0.33170683336419265	0.33170683336419265	0.33170683336419265	0.33170683336419265	-2.0001123614573206	-2.0001123614573206	-2.0001123614573206	-2.0001123614573206
382000	0.5963623885271141	0.5963623885271141	0.5963623885271141	0.5963623885271141	0.5963623885271141	0.5963623885271141	0.5963623885271141	0.5963623885271141	0.5963623885271141	0.5963623885271141	0.5963623885271141	0.5963623885271141	0.5963623885271141	0.5963623885271141	0.5963623885271141	0.5963623885271141	0.4462846476946699	0.4462846476946699	0.4462846476946699	0.4462846476946699	0.4462846476946699	0.4462846476946699	0.9711244429602719	0.9711244429602719	0.15926156950901466	0.15926156950901466	0.15926156950901466	0.15926156950901466	0.15926156950901466	0.15926156950901466	0.15926156950901466	0.15926156950901466	0.15926156950901466	0.15926156950901466	0.15926156950901466	0.15926156950901466	0.15926156950901466	0.15926156950901466	0.15926156950901466	0.15926156950901466	0.15926156950901466	0.15926156950901466	3.0775243919010946	3.0775243919010946	-0.3747620544331578	-0.3747620544331578	0.43710081901809944	0.43710081901809944	0.43710081901809944	0.43710081901809944	0.43710081901809944	0.43710081901809944	0.43710081901809944	0.43710081901809944	0.43710081901809944	0.43710081901809944	0.43710081901809944	0.43710081901809944	0.43710081901809944	0.43710081901809944	0.28702307818565526	0.28702307818565526	0.28702307818565526	0.28702307818565526	-2.631239744206425	-2.631239744206425
383000	0.4079945420291152	0.4079945420291152	0.4079945420291152	0.4079945420291152	0.4079945420291152	0.4079945420291152	0.4079945420291152	0.4079945420291152	0.4079945420291152	0.4079945420291152	0.4079945420291152	0.4079945420291152	0.4079945420291152	0.4079945420291152	0.4079945420291152	0.4079945420291152	0.4079945420291152	0.4079945420291152	0.4079945420291152	0.4079945420291152	0.4079945420291152	0.4079945420291152	1.1345346711813264	1.1345346711813264	0.1044520574776565	0.1044520574776565	0.1044520574776565	0.1044520574776565	0.1044520574776565	0.1044520574776565	0.1044520574776565	0.1044520574776565	0.1044520574776565	0.1044520574776565	0.1044520574776565	0.1044520574776565	0.1044520574776565	0.1044520574776565	0.1044520574776565	0.1044520574776565	0.1044520574776565	0.1044520574776565	2.6404288750301577	2.6404288750301577	-0.7265401291522112	-0.7265401291522112	0.3035424845514587	0.3035424845514587	0.3035424845514587	0.3035424845514587	0.3035424845514587	0.3035424845514587	0.3035424845514587	0.3035424845514587	0.3035424845514587	0.3035424845514587	0.3035424845514587	0.3035424845514587	0.3035424845514587	0.3035424845514587	0.3035424845514587	0.3035424845514587	0.3035424845514587	0.3035424845514587	-2.2324343330010423	-2.2324343330010423
384000	0.33453473892283836	0.33453473892283836	0.33453473892283836	0.33453473892283836	0.33453473892283836	0.33453473892283836	0.33453473892283836	0.33453473892283836	0.33453473892283836	0.33453473892283836	1.006264333878728	1.006264333878728	1.006264333878728	1.006264333878728	1.006264333878728	1.006264333878728	1.006264333878728	1.006264333878728	1.006264333878728	1.006264333878728	1.006264333878728	1.006264333878728	1.37370134242521	1.37370134242521	0.19648796416157763	0.19648796416157763	0.19648796416157763	0.19648796416157763	0.19648796416157763	0.19648796416157763	0.19648796416157763	0.19648796416157763	0.19648796416157763	0.19648796416157763	0.19648796416157763	0.19648796416157763	0.19648796416157763	0.19648796416157763	0.19648796416157763	0.19648796416157763	2.957531448403847	2.957531448403847	2.957531448403847	2.957531448403847	-1.0391666035023717	-1.0391666035023717	0.13804677476126073	0.13804677476126073	0.13804677476126073	0.13804677476126073	0.13804677476126073	0.13804677476126073	0.13804677476126073	0.13804677476126073	0.8097763697171504	0.8097763697171504	0.8097763697171504	0.8097763697171504	0.8097763697171504	0.8097763697171504	0.8097763697171504	0.8097763697171504	-1.9512671145251188	-1.9512671145251188	-1.9512671145251188	-1.9512671145251188
385000	0.5101416042539701	0.5101416042539701	0.5101416042539701	0.5101416042539701	0.5101416042539701	0.5101416042539701	0.5101416042539701	0.5101416042539701	0.5101416042539701	0.5101416042539701	0.5101416042539701	0.5101416042539701	0.5101416042539701	0.5101416042539701	0.5101416042539701	0.5101416042539701	0.5101416042539701	0.5101416042539701	0.5101416042539701	0.5101416042539701	0.5101416042539701	0.5101416042539701	1.951436136971877	1.951436136971877	0.12389217425492643	0.12389217425492643	0.12389217425492643	0.12389217425492643	0.12389217425492643	0.12389217425492643	0.12389217425492643	0.12389217425492643	0.12389217425492643	0.12389217425492643	0.12389217425492643	0.12389217425492643	0.12389217425492643	0.12389217425492643	0.12389217425492643	0.12389217425492643	1.7349197253651674	1.7349197253651674	1.7349197253651674	1.7349197253651674	-1.4412945327179068	-1.4412945327179068	0.3862494299990437	0.3862494299990437	0.3862494299990437	0.3862494299990437	0.3862494299990437	0.3862494299990437	0.3862494299990437	0.3862494299990437	0.3862494299990437	0.3862494299990437	0.3862494299990437	0.3862494299990437	0.3862494299990437	0.3862494299990437	0.3862494299990437	0.3862494299990437	-1.2247781211111972	-1.2247781211111972	-1.2247781211111972	-1.2247781211111972
386000	0.46444221506590067	0.46444221506590067	0.46444221506590067	0.46444221506590067	0.46444221506590067	0.46444221506590067	0.46444221506590067	0.46444221506590067	0.46444221506590067	0.46444221506590067	0.46444221506590067	0.46444221506590067	0.46444221506590067	0.46444221506590067	0.46444221506590067	0.46444221506590067	0.46444221506590067	0.46444221506590067	0.46444221506590067	0.46444221506590067	0.46444221506590067	0.46444221506590067	0.7267083698849839	0.7267083698849839	0.1518689717576974	0.1518689717576974	0.1518689717576974	0.1518689717576974	0.1518689717576974	0.1518689717576974	0.1518689717576974	0.1518689717576974	0.1518689717576974	0.1518689717576974	0.1518689717576974	0.1518689717576974	0.1518689717576974	0.1518689717576974	0.1518689717576974	0.1518689717576974	2.216120135262927	2.216120135262927	2.216120135262927	2.216120135262927	-0.2622661548190832	-0.2622661548190832	0.31257324330820324	0.31257324330820324	0.31257324330820324	0.31257324330820324	0.31257324330820324	0.31257324330820324	0.31257324330820324	0.31257324330820324	0.31257324330820324	0.31257324330820324	0.31257324330820324	0.31257324330820324	0.31257324330820324	0.31257324330820324	0.31257324330820324	0.31257324330820324	-1.7516779201970265	-1.7516779201970265	-1.7516779201970265	-1.7516779201970265
387000	0.5078349412943312	0.5078349412943312	0.5078349412943312	0.5078349412943312	0.5078349412943312	0.5078349412943312	0.5078349412943312	0.5078349412943312	0.5078349412943312	0.5078349412943312	0.5078349412943312	0.5078349412943312	0.5078349412943312	0.5078349412943312	0.5078349412943312	0.5078349412943312	0.5078349412943312	0.5078349412943312	0.5078349412943312	0.5078349412943312	0.5078349412943312	0.5078349412943312	1.646926380391073	1.646926380391073	0.1635530310080628	0.1635530310080628	0.1635530310080628	0.1635530310080628	0.1635530310080628	0.1635530310080628	0.1635530310080628	0.1635530310080628	0.1635530310080628	0.1635530310080628	0.1635530310080628	0.1635530310080628	0.1635530310080628	0.1635530310080628	0.1635530310080628	0.1635530310080628	0.1635530310080628	1.3133337512806662	1.3133337512806662	1.3133337512806662	-1.1390914390967417	-1.1390914390967417	0.34428191028626837	0.34428191028626837	0.34428191028626837	0.34428191028626837	0.34428191028626837	0.34428191028626837	0.34428191028626837	0.34428191028626837	0.34428191028626837	0.34428191028626837	0.34428191028626837	0.34428191028626837	0.34428191028626837	0.34428191028626837	0.34428191028626837	0.34428191028626837	0.34428191028626837	-0.805498809986335	-0.805498809986335	-0.805498809986335
388000	0.5214312153237014	0.5214312153237014	0.5214312153237014	0.5214312153237014	0.5214312153237014	0.5214312153237014	0.5214312153237014	0.5214312153237014	0.5214312153237014	0.5214312153237014	0.5214312153237014	0.5214312153237014	0.5214312153237014	0.5214312153237014	0.5214312153237014	0.5214312153237014	0.5214312153237014	0.5214312153237014	0.5214312153237014	0.5214312153237014	0.5214312153237014	0.5214312153237014	0.9099192260807932	0.9099192260807932	0.22209611419128478	0.22209611419128478	0.22209611419128478	0.22209611419128478	0.22209611419128478	0.22209611419128478	0.22209611419128478	0.22209611419128478	0.22209611419128478	0.22209611419128478	0.22209611419128478	0.4894573380163908	0.4894573380163908	0.4894573380163908	0.4894573380163908	0.4894573380163908	1.3833990053081475	1.3833990053081475	1.3833990053081475	1.3833990053081475	-0.38848801075709183	-0.38848801075709183	0.2993351011324166	0.2993351011324166	0.2993351011324166	0.2993351011324166	0.2993351011324166	0.2993351011324166	0.2993351011324166	0.2993351011324166	0.2993351011324166	0.2993351011324166	0.2993351011324166	0.031973877307310605	0.031973877307310605	0.031973877307310605	0.031973877307310605	0.031973877307310605	-0.8619677899844461	-0.8619677899844461	-0.8619677899844461	-0.8619677899844461
389000	0.5505611191457108	0.5505611191457108	0.5505611191457108	0.5505611191457108	0.5505611191457108	0.5505611191457108	0.5505611191457108	0.5505611191457108	0.5505611191457108	0.5505611191457108	0.5505611191457108	0.5505611191457108	0.5505611191457108	1.6651145434302255	1.6651145434302255	1.6651145434302255	1.6651145434302255	1.6651145434302255	1.6651145434302255	1.6651145434302255	1.6651145434302255	1.6651145434302255	1.0125948653491799	1.0125948653491799	0.14225341496972424	0.14225341496972424	0.14225341496972424	0.14225341496972424	0.14225341496972424	0.14225341496972424	0.397557225552035	0.397557225552035	0.397557225552035	0.397557225552035	0.397557225552035	0.397557225552035	0.397557225552035	0.397557225552035	0.397557225552035	0.397557225552035	0.397557225552035	0.9668014466492195	0.9668014466492195	0.9668014466492195	-0.46203374620346904	-0.46203374620346904	0.4083077041759866	0.4083077041759866	0.4083077041759866	0.4083077041759866	0.4083077041759866	0.4083077041759866	0.15300389359367583	0.15300389359367583	0.15300389359367583	0.15300389359367583	0.15300389359367583	1.2675573178781905	1.2675573178781905	1.2675573178781905	1.2675573178781905	1.2675573178781905	1.2675573178781905	0.698313096781006	0.698313096781006	0.698313096781006
390000	0.4187771963636738	0.4187771963636738	0.4187771963636738	0.4187771963636738	0.4187771963636738	0.4187771963636738	0.4187771963636738	0.4187771963636738	0.4187771963636738	0.4187771963636738	0.4187771963636738	0.4187771963636738	0.4187771963636738	0.4187771963636738	0.7655501115730876	0.7655501115730876	0.7655501115730876	1.1584688649620125	1.1584688649620125	1.1584688649620125	1.1584688649620125	1.1584688649620125	1.04919159490686	1.04919159490686	0.12948614287498708	0.12948614287498708	0.12948614287498708	0.12948614287498708	0.12948614287498708	0.12948614287498708	0.12948614287498708	0.12948614287498708	0.12948614287498708	0.12948614287498708	0.12948614287498708	0.12948614287498708	0.12948614287498708	0.12948614287498708	0.12948614287498708	0.12948614287498708	0.12948614287498708	0.12948614287498708	0.12948614287498708	0.12948614287498708	-0.6304143985431863	-0.6304143985431863	0.28929105348868667	0.28929105348868667	0.28929105348868667	0.28929105348868667	0.28929105348868667	0.28929105348868667	0.28929105348868667	0.28929105348868667	0.28929105348868667	0.28929105348868667	0.28929105348868667	0.28929105348868667	0.6360639686981006	0.6360639686981006	0.6360639686981006	1.0289827220870253	1.0289827220870253	1.0289827220870253	1.0289827220870253	1.0289827220870253
391000	0.5675156544903369	0.5675156544903369	0.5675156544903369	0.5675156544903369	0.5675156544903369	0.5675156544903369	0.5675156544903369	0.5675156544903369	0.5764533532720669	0.5764533532720669	0.5764533532720669	0.5764533532720669	0.5764533532720669	0.5764533532720669	0.5764533532720669	0.5764533532720669	0.5764533532720669	0.5764533532720669	0.9492508477730054	0.9492508477730054	0.9492508477730054	0.9492508477730054	0.8747948343158497	0.8747948343158497	0.8747948343158497	0.2174288313485907	0.2174288313485907	0.2174288313485907	0.2174288313485907	0.2174288313485907	0.2174288313485907	0.2174288313485907	0.2174288313485907	0.2174288313485907	0.2174288313485907	0.2174288313485907	0.2174288313485907	0.2174288313485907	0.2174288313485907	0.2174288313485907	0.2174288313485907	0.2174288313485907	0.2174288313485907	0.2174288313485907	-0.3072791798255128	-0.3072791798255128	-0.3072791798255128	0.3500868231417462	0.3500868231417462	0.3500868231417462	0.3500868231417462	0.3500868231417462	0.3590245219234762	0.3590245219234762	0.3590245219234762	0.3590245219234762	0.3590245219234762	0.3590245219234762	0.3590245219234762	0.3590245219234762	0.3590245219234762	0.3590245219234762	0.7318220164244147	0.7318220164244147	0.7318220164244147	0.7318220164244147
392000	0.5623900396333132	0.5623900396333132	0.5623900396333132	0.5623900396333132	0.5623900396333132	0.5623900396333132	0.5623900396333132	0.5623900396333132	0.5623900396333132	0.5623900396333132	0.5623900396333132	0.5623900396333132	0.5623900396333132	0.5623900396333132	0.5623900396333132	0.5623900396333132	0.5623900396333132	0.5623900396333132	0.5623900396333132	0.5623900396333132	0.5623900396333132	0.5623900396333132	0.654675032484321	0.654675032484321	0.1277850360173694	0.1277850360173694	0.1277850360173694	0.1277850360173694	0.1277850360173694	0.1277850360173694	0.1277850360173694	0.1277850360173694	0.1277850360173694	0.1277850360173694	0.1277850360173694	0.1277850360173694	0.1277850360173694	0.1277850360173694	0.1277850360173694	0.1277850360173694	0.1277850360173694	0.1277850360173694	0.1277850360173694	0.1277850360173694	-0.09228499285100777	-0.09228499285100777	0.43460500361594384	0.43460500361594384	0.43460500361594384	0.43460500361594384	0.43460500361594384	0.43460500361594384	0.43460500361594384	0.43460500361594384	0.43460500361594384	0.43460500361594384	0.43460500361594384	0.43460500361594384	0.43460500361594384	0.43460500361594384	0.43460500361594384	0.43460500361594384	0.43460500361594384	0.43460500361594384	0.43460500361594384	0.43460500361594384
393000	0.5273739581746706	0.5273739581746706	0.5273739581746706	0.5273739581746706	0.5273739581746706	0.5273739581746706	0.5273739581746706	0.5273739581746706	0.5273739581746706	0.5273739581746706	0.5273739581746706	0.5273739581746706	0.5273739581746706	0.5273739581746706	0.5273739581746706	0.5273739581746706	0.5273739581746706	0.5273739581746706	0.5273739581746706	0.5273739581746706	0.5273739581746706	0.5273739581746706	1.09740850251932	1.09740850251932	0.29857108128276244	0.29857108128276244	0.29857108128276244	0.29857108128276244	0.29857108128276244	0.29857108128276244	0.29857108128276244	0.29857108128276244	0.29857108128276244	0.29857108128276244	0.29857108128276244	0.29857108128276244	0.29857108128276244	0.29857108128276244	0.29857108128276244	0.29857108128276244	0.29857108128276244	0.29857108128276244	0.29857108128276244	0.29857108128276244	-0.5700345443446495	-0.5700345443446495	0.22880287689190815	0.22880287689190815	0.22880287689190815	0.22880287689190815	0.22880287689190815	0.22880287689190815	0.22880287689190815	0.22880287689190815	0.22880287689190815	0.22880287689190815	0.22880287689190815	0.22880287689190815	0.22880287689190815	0.22880287689190815	0.22880287689190815	0.22880287689190815	0.22880287689190815	0.22880287689190815	0.22880287689190815	0.22880287689190815
394000	0.5027889984421405	0.5027889984421405	0.5027889984421405	0.5027889984421405	0.5027889984421405	0.5027889984421405	0.5027889984421405	0.5027889984421405	0.5027889984421405	0.5027889984421405	0.5027889984421405	0.5027889984421405	0.5027889984421405	0.5027889984421405	0.5027889984421405	0.5027889984421405	0.5027889984421405	0.5027889984421405	0.5027889984421405	0.5027889984421405	0.5027889984421405	0.5027889984421405	1.4321685381954117	1.4321685381954117	0.2338854821191218	0.2338854821191218	0.2338854821191218	0.2338854821191218	0.2338854821191218	0.2338854821191218	0.2338854821191218	0.2338854821191218	0.2338854821191218	0.2338854821191218	0.2338854821191218	0.2338854821191218	0.2338854821191218	0.2338854821191218	0.2338854821191218	0.2338854821191218	0.2338854821191218	0.2338854821191218	0.2338854821191218	0.2338854821191218	-0.9293795397532711	-0.9293795397532711	0.26890351632301873	0.26890351632301873	0.26890351632301873	0.26890351632301873	0.26890351632301873	0.26890351632301873	0.26890351632301873	0.26890351632301873	0.26890351632301873	0.26890351632301873	0.26890351632301873	0.26890351632301873	0.26890351632301873	0.26890351632301873	0.26890351632301873	0.26890351632301873	0.26890351632301873	0.26890351632301873	0.26890351632301873	0.26890351632301873
395000	0.504308208684847	0.504308208684847	0.504308208684847	0.504308208684847	0.504308208684847	0.504308208684847	0.504308208684847	0.504308208684847	0.504308208684847	0.504308208684847	0.22524172752615537	0.22524172752615537	0.22524172752615537	0.22524172752615537	0.22524172752615537	0.22524172752615537	0.22524172752615537	0.22524172752615537	0.22524172752615537	0.22524172752615537	0.22524172752615537	0.22524172752615537	1.3367179708281103	1.3367179708281103	0.2682271735338192	0.2682271735338192	0.2682271735338192	0.2682271735338192	0.2682271735338192	0.2682271735338192	0.2682271735338192	0.2682271735338192	0.2682271735338192	0.2682271735338192	0.2682271735338192	0.2682271735338192	0.2682271735338192	0.2682271735338192	0.2682271735338192	0.2682271735338192	0.2682271735338192	0.2682271735338192	0.2682271735338192	0.2682271735338192	-0.8324097621432632	-0.8324097621432632	0.23608103515102785	0.23608103515102785	0.23608103515102785	0.23608103515102785	0.23608103515102785	0.23608103515102785	0.23608103515102785	0.23608103515102785	-0.042985446007663825	-0.042985446007663825	-0.042985446007663825	-0.042985446007663825	-0.042985446007663825	-0.042985446007663825	-0.042985446007663825	-0.042985446007663825	-0.042985446007663825	-0.042985446007663825	-0.042985446007663825	-0.042985446007663825
396000	0.3405764179577158	0.3405764179577158	0.3405764179577158	0.3405764179577158	0.3405764179577158	0.3405764179577158	0.3405764179577158	0.3405764179577158	0.3405764179577158	0.3405764179577158	0.3405764179577158	0.3405764179577158	0.3405764179577158	0.3405764179577158	0.3405764179577158	0.3405764179577158	0.3405764179577158	0.3405764179577158	0.3405764179577158	0.3405764179577158	0.3405764179577158	0.3405764179577158	1.8199306761255347	1.8199306761255347	0.176152138773741	0.176152138773741	0.176152138773741	0.176152138773741	0.176152138773741	0.176152138773741	0.176152138773741	0.176152138773741	0.176152138773741	0.176152138773741	0.176152138773741	0.176152138773741	0.176152138773741	0.176152138773741	0.176152138773741	0.176152138773741	0.176152138773741	0.176152138773741	0.7456023600343908	0.7456023600343908	-1.479354258167819	-1.479354258167819	0.16442427918397481	0.16442427918397481	0.16442427918397481	0.16442427918397481	0.16442427918397481	0.16442427918397481	0.16442427918397481	0.16442427918397481	0.16442427918397481	0.16442427918397481	0.16442427918397481	0.16442427918397481	0.16442427918397481	0.16442427918397481	0.16442427918397481	0.16442427918397481	0.16442427918397481	0.16442427918397481	-0.405025942076675	-0.405025942076675
397000	0.48379673594492895	0.48379673594492895	0.48379673594492895	0.48379673594492895	0.48379673594492895	0.48379673594492895	0.48379673594492895	0.48379673594492895	0.48379673594492895	0.48379673594492895	0.48379673594492895	0.48379673594492895	0.48379673594492895	0.48379673594492895	0.48379673594492895	0.48379673594492895	0.48379673594492895	0.48379673594492895	0.48379673594492895	0.48379673594492895	0.48379673594492895	0.48379673594492895	1.9218093860109244	1.9218093860109244	0.11352209494902898	0.11352209494902898	0.11352209494902898	0.11352209494902898	0.11352209494902898	0.11352209494902898	0.11352209494902898	0.11352209494902898	0.11352209494902898	0.11352209494902898	0.11352209494902898	0.11352209494902898	0.11352209494902898	0.11352209494902898	0.11352209494902898	0.11352209494902898	0.11352209494902898	0.11352209494902898	1.4628463253481832	1.4628463253481832	-1.4380126500659955	-1.4380126500659955	0.37027464099589996	0.37027464099589996	0.37027464099589996	0.37027464099589996	0.37027464099589996	0.37027464099589996	0.37027464099589996	0.37027464099589996	0.37027464099589996	0.37027464099589996	0.37027464099589996	0.37027464099589996	0.37027464099589996	0.37027464099589996	0.37027464099589996	0.37027464099589996	0.37027464099589996	0.37027464099589996	-0.9790495894032543	-0.9790495894032543
