feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
Hypsoparia__taxon,0.1918512585478121,0.03935160383192419,0.09359081542416112,0.4637084198931568,0.20914852324744607,0.7484972986531907
Hypsoparia__BodyMass,0.004669066820045223,-0.027464771668121266,0.018767805148760707,NA,NA,NA
Hypsoparia__geography,0.10530561471316703,-0.0030497956245285527,0.0663255011768121,NA,NA,NA
Hypsoparia__Temperature,-0.0954144328013347,-0.09626861777719806,0.007260056134695957,NA,NA,NA
Hypsoparia__time,-0.03168794124618729,-0.06247747952842174,0.014499658208511061,NA,NA,NA
Iberictis__taxon,0.27413939390187614,0.0851150498173454,0.1295360681547851,0.3771876229951833,0.21852235154372363,0.5943329281404119
Iberictis__BodyMass,0.020507532184866176,-0.007640466358640233,0.018513342431195987,NA,NA,NA
Iberictis__geography,0.1079366133876129,-0.0003463310919411368,0.06107457316554629,NA,NA,NA
Iberictis__Temperature,-0.18873344512192092,-0.1581403257384756,-0.01983181591840911,NA,NA,NA
Iberictis__time,-0.03912652831893193,-0.06889698739463386,0.01115166825982268,NA,NA,NA
Ictiocyon__taxon,0.3648623024847905,0.0534548144890291,0.14314729888206262,0.40128958019290517,0.18082342143038496,0.7754143079880113
Ictiocyon__BodyMass,0.01292865585726079,-0.014886704441938316,0.01646556944870471,NA,NA,NA
Ictiocyon__geography,0.07364706906468665,-0.006873020612495565,0.04482363607130748,NA,NA,NA
Ictiocyon__Temperature,-0.22630435347396385,-0.12736619082932563,-0.020292104478100453,NA,NA,NA
Ictiocyon__time,-0.05041010789927168,-0.05423795937161501,0.016299436168966557,NA,NA,NA
Ictitherium__taxon,0.15015828398183523,-0.03332632480060053,0.11830398236937824,0.5255396968799328,0.1562752396778283,0.9912695490069672
Ictitherium__BodyMass,0.012391232132483554,-0.006967783338312103,0.017747927856943457,NA,NA,NA
Ictitherium__geography,0.07329172791572959,-0.0059916902181550635,0.05526676244478365,NA,NA,NA
