it	posterior	likelihood	prior	q_multi	sig2_hp	t_0.006	t_0.467	t_1.382	t_2.212	t_2.672	t_3.226	t_4.147	t_4.971	t_5.431	t_5.99	t_6.912	t_7.834	t_8.755	t_9.677	t_10.599	t_11.52	t_12.442	t_13.363	t_14.285	t_15.207	t_16.128	t_17.05	t_17.971	t_18.893	t_19.815	t_20.736	t_21.658	t_22.574	t_23.035	t_23.501	t_24.423	t_25.344	t_26.266	t_27.187	t_28.109	t_29.031	t_29.952	t_30.874	t_31.796	t_32.717	t_33.539	t_34.0	t_34.56	t_35.482	t_36.404	t_37.325	t_38.247	t_39.168	t_40.09	t_41.012	t_41.933	t_42.855	t_43.776	t_44.698
52000	-228.30568598722516	-142.95558911466452	-85.35009687256064	1.0	2.051036343838289	6.0	16.070570649094538	22.641691356038	25.866541433677	14.6859350646827	23.303777909796466	17.498762589784196	16.96216683754151	30.253086372808003	37.51112438115293	36.91375293396434	34.389918180859354	51.985716913188284	57.935446689747	33.734463531130764	33.17890212957377	33.91190654027237	35.13502276203674	27.796748641104983	30.600170053486288	59.60879383369014	34.11413128809513	39.79816754285381	34.17999665468243	19.150264846641164	8.399586619169412	20.25645144060028	16.324725250385743	18.233544205609714	17.174932550388903	6.873404353932186	5.9872306303856355	12.761938543495864	7.229205895952597	2.985377890605494	2.994794721918481	3.7887783492821865	3.8120136202576846	2.2040053829599096	4.741204190925776	5.9247220172407875	8.44364122156636	4.452214282946331	9.362818706819588	5.927531236111606	5.528062993382993	3.0891209954305205	1.6677174765186482	1.492672209268373	0.8833951759039345	1.3817219066693163	2.4439015805068105	2.367615198605578	2.7990192397217992
52500	-211.5100241763907	-126.71539753685818	-84.79462663953251	1.0	1.3261128352726679	6.0	16.15118350921597	21.006796490450355	26.551883583257336	16.08241724692198	24.057755753599466	18.589464505703692	17.79580165071395	39.206680315482316	37.076627648498665	40.188499236640226	37.53496783956235	47.82729875623107	58.528851864847724	31.570819729439236	32.8666352253731	31.26920390200396	29.184083218799834	28.836166585424458	32.09938724783177	46.63314222513591	41.39763940492237	38.880515861090785	33.93274300982458	18.950166952283023	11.131543518026142	17.66069161048439	13.912483708987988	10.926850881268706	11.329642775342645	9.194835859588618	6.849275698233196	6.561069949987775	5.371436296612724	3.2448793337420216	2.8258691956103266	4.373891139131404	3.487427172901411	2.492037958942393	5.0752651978800545	5.994200415210674	4.16640562756951	5.19326967299164	10.663478224685935	9.388383486349408	4.737541337743581	2.8431165695068397	1.74007038744061	0.7725056120852811	0.43448896705069623	1.249587624022653	1.9392853151122686	2.74427867227187	1.7202239072610503
53000	-215.22097452037298	-128.20456919027552	-87.01640533009747	1.0	1.7840658940244456	6.0	16.115229245640315	19.028401804979065	24.77253424988937	16.168413253268582	24.019251076033946	19.768624319947858	18.600996216980512	45.749556132760986	42.95614260280328	45.25240582271809	38.02869861756143	58.51028868905597	67.28316474954393	34.55842554654794	33.67576223621158	27.561465126877806	29.50579992157518	36.44429870270807	42.36238041670161	45.42586908175601	40.80216365052064	36.59955329750652	25.613613617669547	17.039451584540195	8.299133726488742	19.765320319159574	11.846291217931915	20.773221865132772	18.93952296273669	8.847178518633942	8.152898957399614	6.267535358830562	4.644817538104498	3.668807194653975	1.91553543479566	5.088482672796534	4.383592320638924	1.401861773755803	5.002349578215586	5.845181551640291	4.87494465766107	4.30355401476336	10.640178237706976	12.264855484769702	3.7881761306615163	1.0742946951305394	2.691057439898217	0.8153370915118859	0.3707669762248863	1.3143927766117387	2.719891958843326	2.1121587095011742	2.291507534362169
53500	-215.5230742699385	-126.05962585525266	-89.46344841468583	1.0	1.9568281888831398	6.0	16.41140306195116	18.312087097147	25.354403394224203	18.532276377296505	25.33788566776034	16.852585470825655	17.221590096884697	29.40781656335844	36.70223697965399	51.46415325763793	34.98256019373716	55.29357453301446	67.04036562637467	37.67921918642787	35.93007022244007	26.876122405575	33.391604021474116	29.77568622628057	33.98807038636493	39.25663020207399	46.13861315483354	39.2388653091301	25.930854196931364	19.917828015306988	9.894929206796203	26.183632700921766	11.000841224549267	18.33446875790945	14.771032385035586	7.161516340146415	9.817021445310987	2.511551762976463	5.405483675856047	3.5031383360044783	5.834251423392626	3.7170038986853573	4.208470682364278	1.219456738570724	4.403716932644188	5.437416150039402	6.195276355413602	5.536129992907161	16.45594827948434	8.362079566260729	4.514851713670152	0.9438565241711009	1.7297355218915391	0.4361767601257338	0.368121022843342	1.8130696616622806	1.4697414956919987	1.5481063097681973	2.177542065523266
54000	-232.7937676784215	-141.6125932823253	-91.1811743960962	1.0	2.102380122077557	6.0	16.648838491087492	17.764724243511036	27.002022504099024	25.667638095084794	25.861130592263404	18.77437040531177	22.04742954057487	50.56029216744811	50.90243248804255	64.17009463789982	41.93976917821707	66.78891215978788	84.24150492209847	42.07985144328161	44.04141913150825	26.589176308153828	39.02006855553098	29.035310714729622	35.43478676068636	49.065386356061126	38.89428864854787	41.86301138536177	28.02381684234444	25.965554644981147	9.414331704084312	36.57988191937174	9.536151239339713	18.73890255161699	19.385983830051657	6.469515066589663	5.176230061646233	3.614879539221971	11.435159864600578	3.5950314472505394	2.454772506102338	5.819592431272225	4.7255899947620605	1.5933031503312713	8.210525262729554	4.269953123713873	7.574062186724287	5.092561402554495	20.514347838181834	5.447744907501036	4.71021432632828	1.5195944531578478	1.8457171598250746	1.3916027053601352	0.4561112766228447	1.4512406443033714	0.9534400584797362	0.44534740050467436	2.603389905655046
54500	-232.40998677744426	-139.1169875797047	-93.29299919773958	1.0	2.5951242676332944	6.0	16.51121858026984	18.070524792731053	28.29790751046274	52.11589086522526	26.017587798826412	21.116020493936368	21.760573763189825	63.13834635309139	49.13113796045244	66.72353444854627	50.59162990221637	67.27767820249488	106.52869223564228	36.92526787508878	53.53667567697375	37.23926682204214	42.15301593672807	31.077177314313385	52.43691648408992	66.873861603855	43.3310100822437	40.90324857798199	28.055794525141863	28.91915193242829	9.530348302045336	27.147765681329815	9.288336469661036	23.497011163308127	22.976565726791705	8.970056637663621	5.575976074084213	1.8795074143873907	5.344929361415285	4.081718784950446	0.859405443724847	11.534773846650321	6.111063234701965	7.013213404107629	6.729701858960126	4.764690626094025	5.202780913923986	3.8615876498950805	14.254821694725607	5.280593231929374	4.171346915165235	4.1585286386574865	2.1564307087064156	2.22025827774766	0.3437932061693147	1.4983029617026629	3.763722361871806	0.8601537088239603	3.117312002166827
55000	-216.86096203560462	-125.10771017042903	-91.75325186517559	1.0	2.2327667888026483	6.0	16.532170039372293	18.91618523010305	30.55270324326157	39.156929378632285	28.19489085196242	22.784031265037655	20.99784832783108	64.41451717806751	47.549116964878706	70.26656278220634	51.61573681498251	58.73970267579251	79.9423626875675	44.1081379269382	48.04149469823106	42.39874294611907	39.27188529185726	34.29786571573214	43.36707955236471	61.53561292443263	49.48233162004671	49.82675266645689	40.47159924518023	29.624556834960394	11.652627346828858	21.069324266591295	13.090066883795519	29.285837114683858	21.385720296076347	16.835946061842733	5.271261215875194	1.6228998958480578	7.055885957767288	5.362418118183362	2.663028915499193	3.906817774627104	6.466719527045483	6.4496078487517465	7.966949717777234	10.884024974865067	4.188536243730529	3.7203050650783367	15.49377716158922	6.208508141856562	3.912704369071571	4.5501202845352395	2.881057963970963	1.2089979098755774	0.21703762417186115	1.5739152889096206	2.6175481626636525	2.19561069515837	2.614621903618664
55500	-215.8865891060164	-124.50490806083455	-91.38168104518186	1.0	2.476995715667483	6.0	16.598459342201213	18.998690971971385	32.56830758280345	25.965190467390993	30.040940571200622	18.074364027950377	24.53427516072153	72.13648231139393	57.02421801474907	78.74029984873984	57.25160586997299	75.3724213446102	75.26272943418832	44.96651141210638	51.209000939325406	32.15703949446837	44.16341195768656	39.815878928026635	43.705691245924314	55.769219811368394	53.46886605731322	45.55879133800831	45.57556200537389	22.670910311360828	12.500294822081939	24.91036265577435	14.66352811051398	19.99837043200029	22.95204531986753	13.245257223822732	5.186330963534999	1.4629433828851153	9.048419341463383	6.56256777245757	2.0776507842057272	3.621313829080323	9.119925182967746	4.665522013704603	6.241154721316491	12.855860415687992	4.136460001756657	4.193885618863082	11.566953201978421	8.055742467657218	3.728771969494472	3.0368995938468726	3.851868014996939	1.2634816968203015	0.2063872975563268	1.4351765360156628	1.4959073429876066	4.242801333785394	1.987048171242355
56000	-219.4193876397337	-125.56619486563534	-93.85319277409837	1.0	2.214950147632257	6.0	16.86037123070507	20.59163537434055	30.106825458302744	27.08117103458887	31.956655985069872	18.075485890283613	30.752615364677972	51.769023490873195	63.4402023216224	51.757780034319055	50.56284264673752	84.60987987868273	79.93906121493472	43.692172457607285	54.163108959690916	43.06717998583892	49.08321752381376	37.94377908404257	54.78661740092217	52.58007614826262	52.56031603150494	60.75056146476579	41.129508912464885	27.035531795875514	17.279185233391708	25.411295251634197	16.344047757435867	31.52815273558269	35.6450362806667	9.283468457301936	4.452961293789425	1.4960193142519234	4.787309436351931	7.367556025319991	1.1522444908018732	4.129836371053319	15.28511973230786	3.835734513110069	5.388121233850127	11.722050203736602	4.849345218012136	4.1715772929301504	14.604822247981435	9.074331136712438	3.679981971508586	2.5474484614529183	4.518481483156423	2.556363180188939	0.14302075251938842	1.480646156715266	0.9343540820201448	2.438474861537187	2.4655539952498353
56500	-219.2794556397448	-123.43985898813811	-95.83959665160671	1.0	2.3313325360401413	6.0	16.9754858289476	21.999925897918992	28.765759288892873	25.585684931756425	33.20825458802678	19.31504925671399	22.66341734074888	65.23378088993326	63.19665059367451	59.300251137237716	55.35209110268057	77.87454665415743	74.68398965416212	49.48279321044409	60.01344528026637	46.09554344935421	45.41823451769589	47.373167742989	37.444004513760255	60.40002223315558	49.414221042804094	48.26088484340353	46.53890615878859	30.340607646916247	16.274037408278538	31.165383512456117	18.055662567258643	45.41207325420818	35.69171470376203	9.989242208972673	4.7001753442956655	1.4008477791505152	8.223637183854105	10.010905169141394	1.0770103839533411	5.835973469399563	11.533295732980564	1.9921232724066569	6.085525528131427	24.319064992501694	5.256025500141564	8.162470537590718	15.354240116399534	12.11246501363355	3.9872202565276362	1.4131247916501832	4.941539382984936	0.7586982819521536	0.5386940358822334	1.2899676290790754	0.5744271897343955	1.9379085269977252	2.8986773162985298
57000	-237.9819360156887	-137.49071556376617	-100.49122045192253	1.0	3.466895333603546	6.0	17.060211154966353	22.43804255097549	31.42057142353425	54.64559298594959	33.288523855090986	22.257797144077323	33.38460053512539	55.02347236185314	61.66293450974595	86.17467344857478	46.901390461068445	72.50146493060625	73.0126217964302	58.26944113396954	55.03760765598723	38.59819279872366	45.74310483789136	37.02213052194614	42.06722270248946	72.21063477140464	49.33988148393064	42.36066737083097	49.84388200217231	32.81751834927158	12.769586789359963	29.094389075482383	18.221558955714514	16.108261740348215	25.662608850958684	21.145798571618506	6.580608181221564	2.0416554112008383	5.206134319022581	7.1924070132182525	2.9123829681599966	6.442895184399128	14.198338533409855	2.986730817333826	5.634677968404041	10.172510154752489	5.474707097994993	10.115268293735442	18.95897603772037	20.458072831104737	5.280111070704011	0.5438826612531178	10.34510255171339	3.4204316900680785	0.5393433626615058	1.197853878734385	0.2375855406862258	1.3926137677302526	4.765765453302287
57500	-216.44107608714236	-121.18520157633559	-95.25587451080678	1.0	2.3545410912464	6.0	17.03862377110041	23.35571851086422	25.5067401751584	28.393000090899847	33.83641947638751	18.241817533044525	21.735409825236637	72.78883234282179	50.63910190434562	61.57695372450007	55.3104218909166	77.00258459466063	81.4858242570174	49.041453123059675	65.04391983870491	35.86056461393274	48.762320300052906	39.24819671198658	43.80872686998039	60.64848864655899	55.00445783189321	63.262895765167734	43.39783549634316	26.341157919467964	10.819174868117122	34.28681755072793	16.799300587232764	17.499641911605742	16.425843733595855	15.771675148729285	7.21535405537703	3.9913184028439535	6.315849465049793	6.44303161859789	0.9132747070434247	7.214039450415411	9.653102373110736	4.936353702211575	5.522283266829655	16.840512936334672	9.105250588588746	10.30113550698107	13.474136073518272	13.048995846929706	6.876219726920732	0.8636591925312206	6.443223877624863	2.7860497493525522	0.20011648886018474	1.1173524964195065	0.41466656014148784	1.01752927447628	5.830473563244084
58000	-225.58628737650292	-128.6558114301211	-96.93047594638182	1.0	1.8805260685919696	6.0	17.462248980204777	28.888508952530152	24.7433052016154	24.072606113613105	28.771773520940243	21.89799951364819	18.945420260535997	76.19507987373993	69.40830236626854	51.866388019301326	64.49603996555577	66.34839588240453	77.42126773117322	53.90003569281504	58.688793726482636	38.110569230985504	46.259114852089255	38.362078882233064	59.80211353800307	55.45787650449093	64.27711534280026	50.18735473507488	42.62501017059111	23.228506154844776	11.959736519587516	24.725334719927652	11.485188598306646	15.091928759095332	20.60604042050614	16.393783246121423	8.551599295233773	3.190342101095835	7.82390794476208	9.197068800301448	1.4597083592732585	10.442221280689061	10.701252855423865	1.980306810165184	6.468528282587502	14.904449725825955	6.742491586016896	6.627116769172101	15.158979468844409	9.851533266839128	5.7245915834575625	1.9488631817548077	6.0319495416243	1.5466156427554585	0.3043499395639829	1.096815368526467	0.577528672903468	1.350285686479783	3.1526895630884875
58500	-219.7114609270725	-130.03332902348234	-89.67813190359017	1.0	1.6898216173977518	6.0	16.503960679159135	24.64607136234314	24.84969649300868	31.809865366888125	27.036235034797006	20.897594526135364	21.522578188571213	70.35985955520482	68.65298207648465	62.919086615720644	41.61036992896771	66.37478624634154	77.24807006919687	42.80199840688611	46.29452615304757	43.054678845298945	52.990278959499854	54.23556322054026	54.32284719098415	56.03830181064717	40.95980597249371	66.65054204471288	50.28688563928442	25.121725561114815	14.433289758637509	23.963924702231214	15.738939032139681	18.098830368990836	17.67725473696872	18.91421395008733	12.95095059863748	6.516996144111187	13.636570025029512	5.417962884091864	3.3621357563591676	8.68187721670906	7.157118197676865	1.7609617370295385	8.442321478985154	12.980379675280483	13.9687242448784	7.120836816945646	8.93497826920494	9.066220647232972	6.958720915080439	1.8642045310713082	5.654691121822978	1.3887532882333395	0.4146028195784692	1.0884074751494248	0.4445836919450157	1.271847428361025	2.1304781063600102
59000	-218.83343637073847	-129.03807636059892	-89.79536001013953	1.0	2.5523486783644223	6.0	16.48324627316829	19.213920563535776	25.586132681401505	28.070939561534946	23.024500727890356	21.134934100737695	27.52554716768301	37.284234553474974	46.337449918733974	55.0972994381647	47.58555178934291	62.51363387060993	62.312984318628956	40.38450705898555	46.89741493641186	32.93637803209417	41.62257808799599	33.26840053436496	39.81570922458355	50.32623335097331	42.41866617310852	40.02365843872999	38.89812530187659	22.955633428293662	8.739562386764028	20.584857380848042	14.378187500140246	14.241077073287734	15.718741320938985	12.988495032416214	9.34842545208316	6.852160712109919	8.389924281611709	5.697684164674197	4.374759917022721	8.177706120704398	8.869525231235295	1.3213188584060775	20.26057490209184	7.65777648805816	8.982355756567522	12.615604038740972	9.156285292012807	8.83179509438449	6.267933125816047	2.7599309026598764	5.433411187440192	0.8592944504362392	1.1883660555709483	1.2192895858701707	1.6231944407120018	1.5493567524122742	2.7017315265256023
59500	-213.1988897506459	-123.61099831728244	-89.58789143336345	1.0	1.5381256564219103	6.0	16.901581028662118	19.86579297352735	24.918807796576516	20.711650947925264	24.103275259195502	17.93992201572227	28.485277372861262	50.231672606953545	44.709730836565754	50.401333419195495	40.26188358897775	50.24657532614622	66.97071326199227	41.76850535936336	41.03025057989785	34.23200194546105	36.25492258146254	36.54538089924349	37.13221468594845	41.729981082411236	46.09423683543267	40.79335351892237	27.97136139212118	19.791086084955353	9.388651234564424	22.363307629781225	11.449712054601267	12.026375367457966	13.377295883173112	10.03781091920586	14.99435411666813	4.520598509561127	11.595161650540865	6.263732804707869	2.2931246655107453	6.135508311261964	4.533474166481548	1.8430264876945126	10.60145853826419	6.455202142724532	12.547254404213815	10.521880928301213	10.73302990724546	8.476003243511858	10.124020182558063	2.404265550680746	3.306801664381468	1.506048971304956	1.1046674120997328	1.1073071762386317	1.7627069242442923	1.4459459833604444	3.223037848882707
60000	-216.25801454949908	-124.14598563747707	-92.112028912022	1.0	2.9216722820645185	6.0	16.81925818952711	18.925485599993305	24.047499073736546	31.637781384685915	25.572891042722233	19.88960868199795	23.602245147810343	38.699096611215005	44.882325732741364	54.289191408482694	39.15136701845375	59.96163705834675	65.67173512026686	34.52802090609204	39.60097340285298	43.63762340043578	41.1025920945835	32.09607383823711	38.7139557715226	49.11826452810389	44.00288399566631	41.30764249751381	37.80575320105228	22.848735435170603	13.555402031271061	30.592320666884486	9.176267505450804	21.841898092357937	18.36988271900386	5.860944166280652	9.108984102320917	5.525598854157359	10.872939168265523	5.779458718048879	1.4153618219376636	7.107438327518806	9.395364822756484	2.004388742549022	8.188205532234765	8.732913692839547	9.293391734842833	10.219909153839048	11.694491529893401	11.996775480217476	10.466459574784135	1.411149554602858	2.7879995428394952	0.9321332573151243	1.5898463504451226	1.0897329038681591	1.104200695258558	1.8181609752888428	2.0848088168463192
60500	-223.15363444404662	-128.54797677650308	-94.60565766754354	1.0	1.5013321661027696	6.0	16.437110683327276	17.984897598955428	24.306878443907387	26.00560000527258	25.12405420895408	22.516408669618805	23.520849043935407	35.27730979659134	39.3580219442514	54.654397744664124	38.22038975460921	47.33750560707118	75.329750973157	29.467783397929377	44.31398268327714	41.60228738336636	38.576019168495534	28.722015817081203	37.38001406302013	48.39470357501999	42.46786225517255	40.21091485045396	29.17860638430186	22.816836568732576	11.311196236075766	28.70873897173145	8.528619168713627	18.849054296832733	18.2784140605448	8.67872585178429	8.583958249630314	7.189434749376887	10.298318358207723	4.255651685452524	2.7711932205725973	8.367521960521248	17.150208964329025	1.3455379041339435	7.648815934822521	9.858706566713415	10.009031296232274	8.115329019433686	12.734561009177291	8.691006296662732	8.696445218208131	0.7939905140694836	6.009176424554545	0.6977803132529442	2.271696935059226	1.19749334208197	1.1816468370069542	2.0761017808212245	2.456745985754841
61000	-227.30035805779667	-137.15983780688902	-90.14052025090766	1.0	1.69943371386741	6.0	16.305878094264024	19.707992344865197	23.197233891923926	28.527134207432557	22.243157207356617	25.31149422604262	25.026516913825525	42.260754483592734	38.45389324239118	49.601712445150206	38.343296113711176	51.6755943100504	76.0141776994358	28.795022377254693	52.44305889686753	35.00458344593646	34.83698027171503	32.697398029986886	38.5813618565435	50.159227716338634	40.66301293359867	56.96793971381936	33.850220708414234	24.200615655090818	10.020877905058454	22.797434852178526	8.479859337674963	14.449541953738445	14.359264671054637	20.113513105807275	8.583388839451185	6.209453527612577	5.012174382356518	2.7630010118249837	2.8124578963094202	6.758425695834712	9.718312479883942	2.3963695012158994	13.798232199845092	11.523911612157875	18.317577568250186	11.299348814649335	10.921590930444925	11.036158473018228	5.415303361509233	1.2199150570335056	6.153527254804024	0.8327805891238967	2.206824066672781	1.707884117965612	2.920057635664901	0.938850347744766	2.6903311119097717
61500	-224.89740743315065	-137.3811113780849	-87.51629605506575	1.0	2.039797703083191	6.0	16.1899154495004	20.74320847185225	23.83659843065912	29.985767917794444	22.89765126988343	19.115741552588638	18.984926960824687	24.767403755983942	40.789662004195804	52.87585519056513	43.931291077729696	57.83379834071917	74.44015876431091	31.32126616307951	46.390123298277885	36.625335834883806	35.802253991742425	39.646802159237694	33.71318701547451	42.82131249473677	46.432706621988764	41.4931552405544	31.855702226290198	32.85070627930204	11.975999659157623	20.75848922849768	9.276191799698207	23.7030697591851	23.629391888257363	13.060723932261096	6.4038687553420415	2.4250995435924914	6.49858178686599	2.65210423702385	1.55165330221755	8.752806931888905	14.546198905852492	4.062293166956706	13.86231946517689	7.245154481237638	19.55232748571473	11.451975973378467	13.679617046258748	9.542047253978893	9.420631698859026	3.7907807838708116	4.833070856863989	2.6547885546585674	3.5215986307265443	2.958074183159863	2.908973182466037	2.534999395835134	2.3197942303985406
62000	-218.979016132253	-131.05739546421236	-87.92162066804065	1.0	1.7386558163772132	6.0	16.436146297046907	19.021372199958194	23.905237736270475	28.18581408355863	24.738180953593243	16.837927783424895	19.31675065766665	32.10600093773763	38.80046236861849	47.40466378883005	41.8341749725244	57.175083401051474	64.27583499615733	28.68882556645476	52.18841661873461	35.16103387034305	33.13479107781329	36.227484742727206	32.95636978008253	39.10092429524742	43.638590414075885	46.21637338172572	31.054180141763794	19.248240190215128	8.143495663749839	20.710314540185855	9.777423529361206	23.234326769221866	24.978518922695297	8.290914426384651	8.432219695986284	1.9946397371130264	4.984456231964325	2.6326755777969693	1.7996166539330534	5.875066166374928	12.56157442935572	6.748809336326527	8.517677638827212	7.814135607906935	16.334945091926876	15.042822803269638	12.245555789395912	9.350546033952467	9.130584508352301	1.9493245861811674	6.419470038008845	1.9008549603699214	2.440488801453081	3.635625492672441	4.36565691330476	3.4471295089832465	2.2977166255178494
62500	-223.3738716272435	-133.31327235800472	-90.06059926923875	1.0	2.0616601589987464	6.0	16.16101628515255	18.706675986904486	25.705875343979304	32.28370589438018	26.241629407486133	16.950380066826625	21.254991154236354	44.19650798160084	49.758416923158954	43.51554701792773	46.27044738583708	52.178367650213715	66.0161927383248	27.83900495059972	46.97221256249691	36.50595881863035	35.268927733673095	28.233631336850927	29.835907997466016	49.258288520840225	44.93685068749626	37.38808230751603	38.759374692434605	24.33102259105904	13.424248167677	19.5790772323738	11.555320460418807	13.523843573033645	16.083885382362055	9.416963782992989	7.725355958530079	1.5864896705171223	7.442588192731237	2.3943476852354646	0.7728631539069318	8.716831961372623	8.691782865166918	3.275189392577162	6.251874938932362	7.693154834624246	14.705815567366507	10.985062737490676	14.01525406504707	9.399408585967866	9.485161677376748	2.840564208548489	10.103710639697576	1.8327815114387906	3.9466683569318413	3.696093922300522	4.5552780840089	1.6585361464473967	2.582942862570997
63000	-280.40293052620086	-191.67166996341598	-88.73126056278487	1.0	1.8633967757702956	6.0	16.029345335498977	17.80503591447871	25.15386753600598	23.5810167355673	23.86622189736725	16.477165716735378	18.625123108385747	41.01986113735436	42.840250157776566	48.89623145234038	39.894614775311865	68.06753503665189	63.13346407630871	36.54620438833554	44.34894254321092	28.326903965204927	37.377729914048714	35.470636162247246	43.211701474132305	53.48671570192517	41.23280454074198	41.92036504915093	28.40663322446919	23.107958227977193	11.454607963059553	17.806384532551288	11.710210649436375	16.052168397470048	18.464778291500885	7.675332801147658	14.716791189915117	1.506985806686797	3.6384663513027338	3.3152034766602707	0.8509785270790012	6.9352027450673415	8.425307332906	2.282667920549853	10.329083714250828	7.368505125960061	14.976366370766966	9.619400923488719	9.919332995393786	8.94424965727705	5.741255746080245	3.211601848232964	5.552642935404345	5.621492090364638	3.8492194926462218	2.7801070293862367	3.2414257853644304	1.2655599710330394	2.824591128271708
63500	-285.2938263242279	-194.55943596775091	-90.73439035647698	1.0	2.370962635281271	6.0	16.019219923048983	17.460647874800003	24.257179339745583	17.945970801014596	23.67316444199919	16.82109083010334	18.28224027574624	40.333016534608234	54.219510459148	51.45140766519334	42.2928207650608	58.55334891033691	77.70970661380764	39.26199779458901	42.55947484947308	27.674009493184307	48.56684949231723	48.09461544374777	41.13791415123255	55.547146088702746	49.3304364428908	41.64789590607673	30.437078930319835	21.34421704225306	11.877113203339182	23.558554665592695	11.03041806244156	30.46610260471439	26.451735411307425	7.646020115466216	15.168503084389108	1.5575202484359272	6.907837982011899	3.4774726690483595	0.9337324210046187	6.623378823146339	6.450068774682166	1.6522812701377827	7.404919732878451	6.282518715822345	6.867758760969472	8.807194673303702	13.181487443451037	8.621178196304985	3.5861694513116453	2.3291997031621574	1.9003286512798454	9.824008520339357	3.8260961856348286	3.19743174740797	1.718856164889225	3.3711720414018926	2.0746998025487633
64000	-228.36617947899907	-133.89334803945408	-94.47283143954498	1.0	3.7356027728119052	6.0	16.027736857096937	17.619512201888213	24.29536826129327	16.683591620510633	22.790142202554794	16.29441761922172	18.249624663784687	25.08929918006752	41.30444401788546	40.716458240512495	37.3830211935446	51.707048932406984	60.3325864161337	33.685956006453175	39.52821160633393	26.732739320908294	34.55373768496575	31.703173117163978	32.90991445002332	46.12953196746505	38.29962562998482	39.4240731072312	26.685875831315407	23.705863726042125	8.49241519204635	25.336854921557492	13.223671291549493	23.623150976218444	22.545300435584956	6.5758531295686975	9.253682346287494	1.178082898929401	7.528106930868703	5.10764074118074	0.7033251826955961	4.099875643495755	5.958523169897205	4.934913652172772	5.474447003348561	5.803610229845804	4.687728332536228	7.35652865827339	12.05903443394103	8.588202747896332	3.46036517124009	3.8095429583316216	1.6861353351810227	7.663590798883308	2.500050446341704	2.1012438695539677	2.428993553866347	3.564646507935875	2.012821661185185
64500	-210.37769177516418	-120.86886274829936	-89.50882902686483	1.0	2.5066168203869292	6.0	16.018681210618972	18.232388893477083	22.95586989818762	13.993328385455026	21.889820984527937	16.669385338310097	16.53136674419889	36.509406782495795	37.27999540444515	45.831051686288774	36.586102107858835	42.865465990688065	59.569326328048035	37.3187320032056	39.13356069897142	26.00012871216351	30.743252947641412	26.208618329262833	37.981788611521324	43.20114244575858	39.07045352758984	38.00388290019997	34.7260340552576	20.53605076033845	8.207719220790613	18.00569000060569	12.07809309872441	22.71758446649048	19.918315896349583	6.344862335421588	7.584626634490521	1.2605154479464264	5.933790085991939	3.645118645402243	0.544553568654844	5.147905249617432	8.197661731879023	4.704119920682425	4.3255749354440205	7.082381086204574	3.874838226119669	6.0489569665855	9.91819021859103	7.466616467465327	4.219329816280585	1.8940422759771613	1.7240854792668794	2.4450218535090125	1.6121992947476707	1.7854792385580875	2.492035791449519	2.1293985103315567	1.4670963080276986
